line	word	lemma	pos	gender	number	person	tense	mood	note
1	Da	da	preposition						
1	poi	poi	adverb						
1	che	che	conjunction						
1	Carlo	Carlo	proper noun	m.	sg.				
1	tuo	tuo	adjective	m.	sg.				
1	bella	bello	adjective	f.	sg.				
1	Clemenza	Clemenza	proper noun	f.	sg.				
2	m'	mi	pronoun		sg.	1			elision
2	ebbe	avere	verb		sg.	3	remote past	indicative	
2	chiarito	chiarire	verb	m.	sg.		past participle		
2	mi	mi	pronoun		sg.	1			
2	narrò	narrare	verb		sg.	3	remote past	indicative	
2	li	lo	article	m.	pl.				archaic
2	'nganni	inganno	noun	m.	pl.				apocope
3	che	che	pronoun	m.	pl.				relative
3	ricever	ricevere	verb				infinitive		apocope
3	dovea	dovere	verb		sg.	3	imperfect	indicative	apocope
3	la	lo	article	f.	sg.				
3	sua	suo	adjective	f.	sg.				
3	semenza	semenza	noun	f.	sg.				
4	ma	ma	conjunction						
4	disse	dire	verb		sg.	3	remote past	indicative	
4	Taci	tacere	verb		sg.	2	present	imperative	
4	e	e	conjunction						
4	lascia	lasciare	verb		sg.	2	present	imperative	
4	muover	muovere	verb				infinitive		apocope
4	li	lo	article	m.	pl.				archaic
4	anni	anno	noun	m.	pl.				
5	sì	sì	adverb						
5	ch'	che	conjunction						elision
5	io	io	pronoun		sg.	1			
5	non	non	adverb						
5	posso	potere	verb		sg.	1	present	indicative	
5	dir	dire	verb				infinitive		apocope
5	se	se	conjunction						
5	non	non	adverb						
5	che	che	conjunction						
5	pianto	pianto	noun	m.	sg.				
6	giusto	giusto	adjective	m.	sg.				
6	verrà	venire	verb		sg.	3	future	indicative	
6	di	di	preposition						
6	retro	retro	adverb						
6	ai	a+i	preposition+article	m.	pl.				contraction
6	vostri	vostro	adjective	m.	pl.				
6	danni	danno	noun	m.	pl.				
7	E	e	conjunction						
7	già	già	adverb						
7	la	il	article	f.	sg.				
7	vita	vita	noun	f.	sg.				
7	di	di	preposition						
7	quel	quello	adjective	m.	sg.				
7	lume	lume	noun	m.	sg.				
7	santo	santo	adjective	m.	sg.				
8	rivolta	rivolto	adjective	f.	sg.				
8	s'	si	pronoun		sg.	3			elision
8	era	essere	verb		sg.	3	imperfect	indicative	
8	al	a+il	preposition+article	m.	sg.				contraction
8	Sol	sole	noun	m.	sg.				apocope
8	che	che	pronoun		sg.				relative
8	la	lo	pronoun	f.	sg.	3			
8	rïempie	riempire	verb		sg.	3	present	indicative	archaic
9	come	come	conjunction						
9	quel	quello	adjective	m.	sg.				
9	ben	bene	noun	m.	sg.				apocope
9	ch'	che	pronoun		sg.				elision
9	a	a	preposition						
9	ogne	ogni	adjective		sg.				archaic
9	cosa	cosa	noun	f.	sg.				
9	è	essere	verb		sg.	3	present	indicative	
9	tanto	tanto	adjective	m.	sg.				
10	Ahi	ahi	interjection						
10	anime	anima	noun	f.	pl.				
10	ingannate	ingannare	adjective	f.	pl.				
10	e	e	conjunction						
10	fatture	fattura	noun	f.	pl.				
10	empie	empio	adjective	f.	pl.				
11	che	che	pronoun		pl.				
11	da	da	preposition						
11	sì	sì	adverb						
11	fatto	fatto	adjective	m.	sg.				
11	ben	bene	noun	m.	sg.				apocope
11	torcete	torcere	verb		pl.	2	present	indicative	
11	i	il	article	m.	pl.				
11	cuori	cuore	noun	m.	pl.				
12	drizzando	drizzare	verb				gerund		
12	in	in	preposition						
12	vanità	vanità	noun	f.	sg.				
12	le	lo	article	f.	pl.				
12	vostre	vostro	adjective	f.	pl.				
