line	word	lemma	pos	gender	number	person	tense	mood	note
1	Mentr'	mentre	adverb						elision
1	io	io	pronoun		sg.	1			
1	dubbiava	dubitare	verb		sg.	1	imperfect	indicative	
1	per	per	preposition						
1	lo	lo	article	m.	sg.				
1	viso	viso	noun	m.	sg.				
1	spento	spento	adjective	m.	sg.				
2	de	di	preposition						archaic
2	la	la	article	f.	sg.				
2	fulgida	fulgido	adjective	f.	sg.				
2	fiamma	fiamma	noun	f.	sg.				
2	che	che	pronoun						
2	lo	lo	pronoun	m.	sg.				
2	spense	spegnere	verb		sg.	3	remote past	indicative	
3	uscì	uscire	verb		sg.	3	remote past	indicative	
3	un	uno	article	m.	sg.				indefinite
3	spiro	spiro	noun	m.	sg.				
3	che	che	pronoun						
3	mi	mi	pronoun		sg.	1			
3	fece	fare	verb		sg.	3	remote past	indicative	
3	attento	attento	adjective	m.	sg.				
4	dicendo	dire	verb						gerund
4	Intanto	intanto	adverb						
4	che	che	conjunction						
4	tu	tu	pronoun		sg.	2			
4	ti	ti	pronoun		sg.	2			reflexive
4	risense	risentire	verb		sg.	2	present	subjunctive	archaic
5	de	di	preposition						archaic
5	la	la	article	f.	sg.				
5	vista	vista	noun	f.	sg.				
5	che	che	pronoun	f.	sg.				relative
5	haï	avere	verb		sg.	2	present	indicative	archaic
5	in	in	preposition						
5	me	me	pronoun		sg.	1			
5	consunta	consumare	adjective	f.	sg.				
6	ben	bene	adverb						apocope
6	è	essere	verb		sg.	3	present	indicative	
6	che	che	conjunction						
6	ragionando	ragionare	verb						gerund
6	la	la	pronoun	f.	sg.				
6	compense	compensare	verb		sg.	3	present	subjunctive	
7	Comincia	cominciare	verb		sg.	2	present	imperative	
7	dunque	dunque	adverb						
7	e	e	conjunction						
7	dì	dire	verb		sg.	2	present	imperative	
7	ove	dove	adverb						
7	s'	si	pronoun		sg.	3			elision
7	appunta	appuntare	verb		sg.	3	present	indicative	
8	l'	la	article	f.	sg.				elision
8	anima	anima	noun	f.	sg.				
8	tua	tuo	adjective	f.	sg.				
8	e	e	conjunction						
8	fa	fare	verb		sg.	2	present	imperative	
8	ragion	ragione	noun	f.	sg.				apocope
8	che	che	conjunction						
8	sia	essere	verb		sg.	3	present	subjunctive	
9	la	la	article	f.	sg.				
9	vista	vista	noun	f.	sg.				
9	in	in	preposition						
9	te	tu	pronoun		sg.	2			
9	smarrita	smarrire	adjective	f.	sg.				
9	e	e	conjunction						
9	non	non	adverb						
9	defunta	defunto	adjective	f.	sg.				
10	perché	perché	conjunction						
10	la	lo	article	f.	sg.				
10	donna	donna	noun	f.	sg.				
10	che	che	pronoun		sg.				
10	per	per	preposition						
10	questa	questo	adjective	f.	sg.				
10	dia	regione	noun	f.	sg.				split word, CONT_NEXT
11	regïon	regione	noun	f.	sg.				apocope, split word
11	ti	te	pronoun		sg.	2			
11	conduce	condurre	verb		sg.	3	present	indicative	
11	ha	avere	verb		sg.	3	present	indicative	
11	ne	in	preposition						archaic
11	lo	lo	article	m.	sg.				
11	sguardo	sguardo	noun	m.	sg.				
