line	word	lemma	pos	gender	number	person	tense	mood	note
1	Osanna	osanna	interjection						
1	sanctus	sanctus	adjective	m.	sg.				
1	Deus	deus	noun	m.	sg.				
1	sabaòth	sabaoth	noun						Hebrew
2	superillustrans	superillustrare	verb	m.	sg.		present	participle	
2	claritate	claritas	noun	f.	sg.				
2	tua	tuus	adjective	f.	sg.				
3	felices	felix	adjective	m.	pl.				
3	ignes	ignis	noun	m.	pl.				
3	horum	hic	pronoun	m.	pl.				
3	malacòth	malacoth	noun						Hebrew
4	Così	così	adverb						
4	volgendosi	volgere+si	verb		sg.	3		gerund	reflexive
4	a	a	preposition						
4	la	il	article	f.	sg.				
4	nota	nota	noun	f.	sg.				
4	sua	suo	adjective	f.	sg.				
5	fu	essere	verb		sg.	3	remote past	indicative	
5	viso	vedere	verb	m.	sg.		past participle		archaic
5	a	a	preposition						
5	me	me	pronoun		sg.	1			
5	cantare	cantare	verb				present	infinitive	
5	essa	esso	adjective	f.	sg.				demonstrative
5	sustanza	sostanza	noun	f.	sg.				archaic
6	sopra	sopra	preposition						
6	la	il	article	f.	sg.				
6	qual	quale	adjective	f.	sg.				apocope
6	doppio	doppio	adjective	m.	sg.				
6	lume	lume	noun	m.	sg.				
6	s'	si	pronoun		sg.	3			elision
6	addua	adduarsi	verb		sg.	3	present	indicative	
7	ed	e	conjunction						euphonic
7	essa	esso	pronoun	f.	sg.				
7	e	e	conjunction						
7	l'	le	article	f.	pl.				elision
7	altre	altro	adjective	f.	pl.				
7	mossero	muovere	verb		pl.	3	remote past	indicative	
7	a	a	preposition						
7	sua	suo	adjective	f.	sg.				
7	danza	danza	noun	f.	sg.				
8	e	e	conjunction						
8	quasi	quasi	adverb						
8	velocissime	velocissimo	adjective	f.	pl.				
8	faville	favilla	noun	f.	pl.				
9	mi	mi	pronoun		sg.	1			
9	si	si	pronoun						reflexive
9	velar	velare	verb		pl.	3	remote past	indicative	apocope
9	di	di	preposition						
9	sùbita	subito	adjective	f.	sg.				
9	distanza	distanza	noun	f.	sg.				
10	Io	io	pronoun		sg.	1			
10	dubitava	dubitare	verb		sg.	1	imperfect	indicative	archaic
10	e	e	conjunction						
10	dicea	dire	verb		sg.	1	imperfect	indicative	apocope
10	Dille	dire+le	verb+pronoun		sg.	2	present	imperative	contraction
10	dille	dire+le	verb+pronoun		sg.	2	present	imperative	contraction
11	fra	fra	preposition						
11	me	me	pronoun		sg.	1			
11	dille	dire+le	verb+pronoun		sg.	2	present	imperative	contraction
11	dicea	dire	verb		sg.	1	imperfect	indicative	apocope
11	a	a	preposition						
11	la	la	article	f.	sg.				
11	mia	mio	adjective	f.	sg.				
11	donna	donna	noun	f.	sg.				
12	che	che	conjunction						
12	mi	mi	pronoun		sg.	1			
12	diseta	disetare	verb		sg.	3	present	indicative	archaic
12	con	con	preposition						
12	le	le	article	f.	pl.				
12	dolci	dolce	adjective	f.	pl.				
12	stille	stilla	noun	f.	pl.				
13	Ma	ma	conjunction						
13	quella	quello	adjective	f.	sg.				
13	reverenza	reverenza	noun	f.	sg.				
13	che	che	pronoun						
13	s'	si	pronoun		sg.	3			elision
13	indonna	indonnare	verb		sg.	3	present	indicative	archaic
14	di	di	preposition						
14	tutto	tutto	adjective	m.	sg.				
14	me	me	pronoun		sg.	1			
14	pur	pure	adverb						apocope
14	per	per	preposition						
14	Be	Beatrice	proper noun	f.	sg.				fragment
14	e	e	conjunction						
14	per	per	preposition						
14	ice	Beatrice	proper noun	f.	sg.				fragment
15	mi	mi	pronoun		sg.	1			
15	richinava	richinare	verb		sg.	3	imperfect	indicative	
15	come	come	conjunction						
15	l'	lo	article	m.	sg.				elision
15	uom	uomo	noun	m.	sg.				apocope
15	ch'	che	pronoun						elision
15	assonna	assonnare	verb		sg.	3	present	indicative	
16	Poco	poco	adverb						
16	sofferse	soffrire	verb		sg.	3	remote past	indicative	
16	me	me	pronoun		sg.	1			
16	cotal	cotale	adjective	f.	sg.				archaic
16	Beatrice	Beatrice	noun	f.	sg.				
17	e	e	conjunction						
17	cominciò	cominciare	verb		sg.	3	remote past	indicative	
17	raggiandomi	raggiungere+mi	verb				present	gerund	contraction
17	d'	di	preposition						elision
17	un	uno	article	m.	sg.				indefinite
17	riso	riso	noun	m.	sg.				
18	tal	tale	adjective	m.	sg.				apocope
18	che	che	conjunction						
18	nel	in+il	preposition+article	m.	sg.				contraction
18	foco	fuoco	noun	m.	sg.				archaic
18	faria	fare	verb		sg.	3	conditional	indicative	archaic
18	l'	lo	article	m.	sg.				elision
18	uom	uomo	noun	m.	sg.				apocope
18	felice	felice	adjective	m.	sg.				
19	Secondo	secondo	preposition						
19	mio	mio	adjective	m.	sg.				
19	infallibile	infallibile	adjective	m.	sg.				
19	avviso	avviso	noun	m.	sg.				
20	come	come	conjunction						
20	giusta	giusto	adjective	f.	sg.				
20	vendetta	vendetta	noun	f.	sg.				
20	giustamente	giustamente	adverb						
21	punita	punire	verb	f.	sg.		past participle		
21	fosse	essere	verb		sg.	3	imperfect	subjunctive	
21	t'	tu	pronoun		sg.	2			elision
21	ha	avere	verb		sg.	3	present	indicative	
21	in	in	preposition						
21	pensier	pensiero	noun	m.	sg.				apocope
21	miso	mettere	verb	m.	sg.		past participle		archaic
22	ma	ma	conjunction						
22	io	io	pronoun		sg.	1			
22	ti	te	pronoun		sg.	2			
22	solverò	solvere	verb		sg.	1	future	indicative	
22	tosto	tosto	adverb						
22	la	lo	article	f.	sg.				
22	mente	mente	noun	f.	sg.				
23	e	e	conjunction						
23	tu	tu	pronoun		sg.	2			
23	ascolta	ascoltare	verb		sg.	2	present	imperative	
23	ché	che	conjunction						elision
23	le	lo	article	f.	pl.				
23	mie	mio	adjective	f.	pl.				
23	parole	parola	noun	f.	pl.				
24	di	di	preposition						
24	gran	grande	adjective	f.	sg.				apocope
24	sentenza	sentenza	noun	f.	sg.				
24	ti	te	pronoun		sg.	2			
24	faran	fare	verb		pl.	3	future	indicative	apocope
24	presente	presente	adjective	f.	sg.				
25	Per	per	preposition						
25	non	non	adverb						
25	soffrire	soffrire	verb				infinitive		
25	a	a	preposition						
25	la	lo	article	f.	sg.				
25	virtù	virtù	noun	f.	sg.				
25	che	che	pronoun		sg.				
25	vole	volere	verb		sg.	3	present	indicative	
26	freno	freno	noun	m.	sg.				
26	a	a	preposition						
26	suo	suo	adjective	m.	sg.				
26	prode	prode	noun	m.	sg.				archaic
26	quell'	quello	pronoun	m.	sg.				elision
26	uom	uomo	noun	m.	sg.				apocope
26	che	che	pronoun		sg.				
26	non	non	adverb						
26	nacque	nascere	verb		sg.	3	remote past	indicative	
27	dannando	dannare	verb				gerund		
27	sé	sé	pronoun		sg.	3			reflexive
27	dannò	dannare	verb		sg.	3	remote past	indicative	
27	tutta	tutto	adjective	f.	sg.				
27	sua	suo	adjective	f.	sg.				
27	prole	prole	noun	f.	sg.				
28	onde	onde	conjunction						
28	l'	lo	article	f.	sg.				elision
28	umana	umano	adjective	f.	sg.				
28	specie	specie	noun	f.	sg.				
28	inferma	infermo	adjective	f.	sg.				
28	giacque	giacere	verb		sg.	3	remote past	indicative	
29	giù	giù	adverb						
29	per	per	preposition						
29	secoli	secolo	noun	m.	pl.				
29	molti	molto	adjective	m.	pl.				
29	in	in	preposition						
29	grande	grande	adjective	m.	sg.				
29	errore	errore	noun	m.	sg.				
30	fin	fino	preposition						apocope
30	ch'	che	conjunction						elision
30	al	a+il	preposition+article	m.	sg.				contraction
30	Verbo	verbo	noun	m.	sg.				
30	di	di	preposition						
30	Dio	Dio	noun	m.	sg.				
30	discender	discendere	verb						apocope
30	piacque	piacere	verb		sg.	3	remote past	indicative	
31	u'	essere	verb		sg.	3	remote past	indicative	elision
31	la	lo	article	f.	sg.				
31	natura	natura	noun	f.	sg.				
31	che	che	pronoun	f.	sg.				
31	dal	di+il	preposition+article	m.	sg.				contraction
31	suo	suo	adjective	m.	sg.				
31	fattore	fattore	noun	m.	sg.				
32	s'	si	pronoun		sg.				elision
32	era	essere	verb		sg.	3	imperfect	indicative	
32	allungata	allungare	verb	f.	sg.				past participle
32	unì	unire	verb		sg.	3	remote past	indicative	
32	a	a	preposition						
32	sé	sé	pronoun		sg.				
32	in	in	preposition						
32	persona	persona	noun	f.	sg.				
33	con	con	preposition						
33	l'	lo	article	m.	sg.				elision
33	atto	atto	noun	m.	sg.				
33	sol	solo	adjective	m.	sg.				apocope
33	del	di+il	preposition+article	m.	sg.				contraction
33	suo	suo	adjective	m.	sg.				
33	etterno	eterno	adjective	m.	sg.				archaic
33	amore	amore	noun	m.	sg.				
34	Or	ora	adverb						apocope
34	drizza	drizzare	verb		sg.	2	present	imperative	
34	il	il	article	m.	sg.				
34	viso	viso	noun	m.	sg.				
34	a	a	preposition						
34	quel	quello	adjective	m.	sg.				
34	ch'	che	pronoun						elision
34	or	ora	adverb						apocope
34	si	si	pronoun		sg.	3			reflexive
34	ragiona	ragionare	verb		sg.	3	present	indicative	
35	questa	questo	adjective	f.	sg.				
35	natura	natura	noun	f.	sg.				
35	al	a+il	preposition+article	m.	sg.				contraction
35	suo	suo	adjective	m.	sg.				
35	fattore	fattore	noun	m.	sg.				
35	unita	unire	adjective	f.	sg.				
36	qual	quale	adjective		sg.				apocope
36	fu	essere	verb		sg.	3	remote past	indicative	
36	creata	creare	adjective	f.	sg.				
36	fu	essere	verb		sg.	3	remote past	indicative	
36	sincera	sincero	adjective	f.	sg.				
36	e	e	conjunction						
36	buona	buono	adjective	f.	sg.				
37	ma	ma	conjunction						
37	per	per	preposition						
37	sé	sé	pronoun		sg.	3			reflexive
37	stessa	stesso	adjective	f.	sg.				
37	pur	pure	adverb						apocope
37	fu	essere	verb		sg.	3	remote past	indicative	
37	ella	ella	pronoun	f.	sg.	3			
37	sbandita	sbandire	adjective	f.	sg.				
38	di	di	preposition						
38	paradiso	paradiso	noun	m.	sg.				
38	però	però	conjunction						
38	che	che	conjunction						
38	si	si	pronoun		sg.	3			reflexive
38	torse	torcere	verb		sg.	3	remote past	indicative	
39	da	da	preposition						
39	via	via	noun	f.	sg.				
39	di	di	preposition						
39	verità	verità	noun	f.	sg.				
39	e	e	conjunction						
39	da	da	preposition						
39	sua	suo	adjective	f.	sg.				
39	vita	vita	noun	f.	sg.				
40	La	il	article	f.	sg.				
40	pena	pena	noun	f.	sg.				
40	dunque	dunque	conjunction						
40	che	che	pronoun	f.	sg.				
40	la	il	article	f.	sg.				
40	croce	croce	noun	f.	sg.				
40	porse	porre	verb		sg.	3	remote past	indicative	
41	s'	si	pronoun		sg.	3			elision
41	a	a	preposition						
41	la	il	article	f.	sg.				
41	natura	natura	noun	f.	sg.				
41	assunta	assunto	adjective	f.	sg.				
41	si	si	pronoun		sg.	3			reflexive
41	misura	misurare	verb		sg.	3	present	indicative	
42	nulla	nulla	pronoun		sg.				
42	già	già	adverb						
42	mai	mai	adverb						
42	sì	sì	adverb						
42	giustamente	giustamente	adverb						
42	morse	mordere	verb		sg.	3	remote past	indicative	
43	e	e	conjunction						
43	così	così	adverb						
43	nulla	nulla	pronoun	f.	sg.				
43	fu	essere	verb		sg.	3	remote past	indicative	
43	di	di	preposition						
43	tanta	tanto	adjective	f.	sg.				
43	ingiura	ingiuria	noun	f.	sg.				apocope
44	guardando	guardare	verb				gerund		
44	a	a	preposition						
44	la	il	article	f.	sg.				
44	persona	persona	noun	f.	sg.				
44	che	che	pronoun						relative
44	sofferse	soffrire	verb		sg.	3	remote past	indicative	
45	in	in	preposition						
45	che	che	pronoun						relative
45	era	essere	verb		sg.	3	imperfect	indicative	
45	contratta	contrarre	verb	f.	sg.		past participle		
45	tal	tale	adjective	f.	sg.				apocope
45	natura	natura	noun	f.	sg.				
46	Però	però	conjunction						
46	d'	di	preposition						elision
46	un	uno	article	m.	sg.				indefinite
46	atto	atto	noun	m.	sg.				
46	uscir	uscire	verb						apocope
46	cose	cosa	noun	f.	pl.				
46	diverse	diverso	adjective	f.	pl.				
47	ch'	che	conjunction						elision
47	a	a	preposition						
47	Dio	Dio	noun	m.	sg.				
47	e	e	conjunction						
47	a'	a+i	preposition+article	m.	pl.				contraction
47	Giudei	Giudeo	noun	m.	pl.				
47	piacque	piacere	verb		sg.	3	remote past	indicative	
47	una	uno	article	f.	sg.				indefinite
47	morte	morte	noun	f.	sg.				
48	per	per	preposition						
48	lei	lei	pronoun	f.	sg.				
48	tremò	tremare	verb		sg.	3	remote past	indicative	
48	la	lo	article	f.	sg.				
48	terra	terra	noun	f.	sg.				
48	e	e	conjunction						
48	'l	il	article	m.	sg.				elision
48	ciel	cielo	noun	m.	sg.				apocope
48	s'	si	pronoun		sg.	3			elision
48	aperse	aprirsi	verb		sg.	3	remote past	indicative	
49	Non	non	adverb						
49	ti	tu	pronoun		sg.	2			
49	dee	dovere	verb		sg.	3	present	indicative	archaic
49	oramai	oramai	adverb						
49	parer	parere	verb				infinitive		apocope
49	più	più	adverb						
49	forte	forte	adjective		sg.				
50	quando	quando	conjunction						
50	si	si	pronoun		sg.	3			impersonal
50	dice	dire	verb		sg.	3	present	indicative	
50	che	che	conjunction						
50	giusta	giusto	adjective	f.	sg.				
50	vendetta	vendetta	noun	f.	sg.				
51	poscia	poscia	adverb						archaic
51	vengiata	vendicare	verb	f.	sg.		past participle		
51	fu	essere	verb		sg.	3	remote past	indicative	
51	da	da	preposition						
51	giusta	giusto	adjective	f.	sg.				
51	corte	corte	noun	f.	sg.				
52	Ma	ma	conjunction						
52	io	io	pronoun		sg.	1			
52	veggi'	vedere	verb		sg.	1	present	indicative	apocope
52	or	ora	adverb						apocope
52	la	il	article	f.	sg.				
52	tua	tuo	adjective	f.	sg.				
52	mente	mente	noun	f.	sg.				
52	ristretta	ristretto	adjective	f.	sg.				
53	di	di	preposition						
53	pensiero	pensiero	noun	m.	sg.				
53	in	in	preposition						
53	pensier	pensiero	noun	m.	sg.				apocope
53	dentro	dentro	adverb						
53	ad	a	preposition						
53	un	uno	article	m.	sg.				indefinite
53	nodo	nodo	noun	m.	sg.				
54	del	di+il	preposition+article	m.	sg.				contraction
54	qual	quale	pronoun	m.	sg.				apocope
54	con	con	preposition						
54	gran	grande	adjective	m.	sg.				apocope
54	disio	desiderio	noun	m.	sg.				archaic
54	solver	sciogliere	verb		sg.		infinitive		apocope
54	s'	si	pronoun		sg.	3			elision
54	aspetta	aspettare	verb		sg.	3	present	indicative	
55	Tu	tu	pronoun		sg.	2			
55	dici	dire	verb		sg.	2	present	indicative	
55	Ben	bene	adverb						apocope
55	discerno	discernere	verb		sg.	1	present	indicative	
55	ciò	ciò	pronoun		sg.				
55	ch'	che	conjunction						elision
55	i'	io	pronoun		sg.	1			elision
55	odo	udire	verb		sg.	1	present	indicative	
56	ma	ma	conjunction						
56	perché	perché	conjunction						
56	Dio	Dio	noun	m.	sg.				
56	volesse	volere	verb		sg.	3	imperfect	subjunctive	
56	m'	mi	pronoun		sg.	1			elision
56	è	essere	verb		sg.	3	present	indicative	
56	occulto	occulto	adjective	m.	sg.				
57	a	a	preposition						
57	nostra	nostro	adjective	f.	sg.				
57	redenzion	redenzione	noun	f.	sg.				apocope
57	pur	pure	adverb						apocope
57	questo	questo	adjective	m.	sg.				
57	modo	modo	noun	m.	sg.				
58	Questo	questo	adjective	m.	sg.				
58	decreto	decreto	noun	m.	sg.				
58	frate	frate	noun	m.	sg.				
58	sta	stare	verb		sg.	3	present	indicative	
58	sepulto	sepolto	adjective	m.	sg.				archaic
59	a	a	preposition						
59	li	il	article	m.	pl.				archaic
