line	word	lemma	pos	gender	number	person	tense	mood	note
1	Affetto	affetto	adjective	m.	sg.				
1	al	a+il	preposition+article	m.	sg.				contraction
1	suo	suo	adjective	m.	sg.				
1	piacer	piacere	noun	m.	sg.				apocope
1	quel	quello	adjective	m.	sg.				
1	contemplante	contemplante	adjective	m.	sg.				
2	libero	libero	adjective	m.	sg.				
2	officio	ufficio	noun	m.	sg.				archaic
2	di	di	preposition						
2	dottore	dottore	noun	m.	sg.				
2	assunse	assumere	verb		sg.	3	remote past	indicative	
3	e	e	conjunction						
3	cominciò	cominciare	verb		sg.	3	remote past	indicative	
3	queste	questo	adjective	f.	pl.				
3	parole	parola	noun	f.	pl.				
3	sante	santo	adjective	f.	pl.				
4	La	il	article	f.	sg.				
4	piaga	piaga	noun	f.	sg.				
4	che	che	pronoun		sg.				
4	Maria	Maria	proper noun	f.	sg.				
4	richiuse	richiudere	verb		sg.	3	remote past	indicative	
4	e	e	conjunction						
4	unse	ungere	verb		sg.	3	remote past	indicative	
5	quella	quello	pronoun	f.	sg.				
5	ch'	che	pronoun		sg.				elision
5	è	essere	verb		sg.	3	present	indicative	
5	tanto	tanto	adverb						
5	bella	bello	adjective	f.	sg.				
5	da'	da+i	preposition+article	m.	pl.				contraction
5	suoi	suo	adjective	m.	pl.				
5	piedi	piede	noun	m.	pl.				
6	è	essere	verb		sg.	3	present	indicative	
6	colei	colui	pronoun	f.	sg.				
6	che	che	pronoun		sg.				
6	l'	lo	pronoun	f.	sg.				elision
6	aperse	aprire	verb		sg.	3	remote past	indicative	
6	e	e	conjunction						
6	che	che	pronoun		sg.				
6	la	lo	pronoun	f.	sg.				
6	punse	pungere	verb		sg.	3	remote past	indicative	
7	Ne	in	preposition						elision
7	l'	lo	article	m.	sg.				elision
7	ordine	ordine	noun	m.	sg.				
7	che	che	pronoun						
7	fanno	fare	verb		pl.	3	present	indicative	
7	i	il	article	m.	pl.				
7	terzi	terzo	adjective	m.	pl.				
7	sedi	sede	noun	f.	pl.				
8	siede	sedere	verb		sg.	3	present	indicative	
8	Rachel	Rachele	proper noun	f.	sg.				
8	di	di	preposition						
8	sotto	sotto	adverb						
8	da	da	preposition						
8	costei	costei	pronoun	f.	sg.				
9	con	con	preposition						
9	Bëatrice	Beatrice	proper noun	f.	sg.				
9	sì	sì	adverb						
9	come	come	conjunction						
9	tu	tu	pronoun		sg.	2			
9	vedi	vedere	verb		sg.	2	present	indicative	
10	Sarra	Sarra	proper noun	f.	sg.				
10	e	e	conjunction						
10	Rebecca	Rebecca	proper noun	f.	sg.				
10	Iudìt	Iudìt	proper noun	f.	sg.				
10	e	e	conjunction						
10	colei	colui	pronoun	f.	sg.				
11	che	che	pronoun		sg.				relative
11	fu	essere	verb		sg.	3	remote past	indicative	
11	bisava	bisava	noun	f.	sg.				
11	al	a+il	preposition+article	m.	sg.				contraction
11	cantor	cantore	noun	m.	sg.				apocope
11	che	che	pronoun		sg.				relative
11	per	per	preposition						
11	doglia	doglia	noun	f.	sg.				
12	del	di+il	preposition+article	m.	sg.				contraction
12	fallo	fallo	noun	m.	sg.				
12	disse	dire	verb		sg.	3	remote past	indicative	
12	Miserere	misereri	verb		sg.	2	present	imperative	Latin
12	mei	ego	pronoun		sg.	1			Latin
13	puoi	potere	verb		sg.	2	present	indicative	
13	tu	tu	pronoun		sg.	2			
13	veder	vedere	verb						apocope
13	così	così	adverb						
13	di	di	preposition						
13	soglia	soglia	noun	f.	sg.				
13	in	in	preposition						
13	soglia	soglia	noun	f.	sg.				
14	giù	giù	adverb						
14	digradar	digradare	verb						apocope
14	com'	come	adverb						elision
14	io	io	pronoun		sg.	1			
14	ch'	che	conjunction						elision
14	a	a	preposition						
14	proprio	proprio	adjective	m.	sg.				
14	nome	nome	noun	m.	sg.				
15	vo	andare	verb		sg.	1	present	indicative	archaic
15	per	per	preposition						
15	la	la	article	f.	sg.				
15	rosa	rosa	noun	f.	sg.				
15	giù	giù	adverb						
15	di	di	preposition						
15	foglia	foglia	noun	f.	sg.				
15	in	in	preposition						
15	foglia	foglia	noun	f.	sg.				
16	E	e	conjunction						
16	dal	da+il	preposition+article	m.	sg.				contraction
16	settimo	settimo	adjective	m.	sg.				
16	grado	grado	noun	m.	sg.				
16	in	in	preposition						
16	giù	giù	adverb						
16	sì	sì	adverb						
16	come	come	conjunction						
17	infino	infino	adverb						
17	ad	a	preposition						euphonic
17	esso	esso	pronoun	m.	sg.				
17	succedono	succedere	verb		pl.	3	present	indicative	
17	Ebree	ebreo	noun	f.	pl.				
18	dirimendo	dirimere	verb				gerund		
18	del	di+il	preposition+article	m.	sg.				contraction
18	fior	fiore	noun	m.	sg.				apocope
18	tutte	tutto	adjective	f.	pl.				
18	le	il	article	f.	pl.				
18	chiome	chioma	noun	f.	pl.				
19	perché	perché	conjunction						
19	secondo	secondo	preposition						
19	lo	lo	article	m.	sg.				
19	sguardo	sguardo	noun	m.	sg.				
19	che	che	pronoun						
19	fée	fare	verb		sg.	3	remote past	indicative	archaic
20	la	la	article	f.	sg.				
20	fede	fede	noun	f.	sg.				
20	in	in	preposition						
20	Cristo	Cristo	noun	m.	sg.				
20	queste	questo	pronoun	f.	pl.				
20	sono	essere	verb		pl.	3	present	indicative	
20	il	il	article	m.	sg.				
20	muro	muro	noun	m.	sg.				
21	a	a	preposition						
21	che	che	pronoun						
21	si	si	pronoun		pl.	3			reflexive
21	parton	partire	verb		pl.	3	present	indicative	apocope
21	le	le	article	f.	pl.				
21	sacre	sacro	adjective	f.	pl.				
21	scalee	scala	noun	f.	pl.				archaic
22	Da	da	preposition						
22	questa	questo	adjective	f.	sg.				
22	parte	parte	noun	f.	sg.				
22	onde	onde	conjunction						archaic
22	'l	lo	article	m.	sg.				elision
22	fiore	fiore	noun	m.	sg.				
22	è	essere	verb		sg.	3	present	indicative	
22	maturo	maturo	adjective	m.	sg.				
23	di	di	preposition						
23	tutte	tutto	adjective	f.	pl.				
23	le	lo	article	f.	pl.				
23	sue	suo	adjective	f.	pl.				
23	foglie	foglia	noun	f.	pl.				
23	sono	essere	verb		pl.	3	present	indicative	
