line	word	lemma	pos	gender	number	person	tense	mood	note
1	In	in	preposition						
1	forma	forma	noun	f.	sg.				
1	dunque	dunque	conjunction						
1	di	di	preposition						
1	candida	candido	adjective	f.	sg.				
1	rosa	rosa	noun	f.	sg.				
2	mi	mi	pronoun		sg.	1			
2	si	si	pronoun		sg.	3			reflexive
2	mostrava	mostrare	verb		sg.	3	imperfect	indicative	
2	la	il	article	f.	sg.				
2	milizia	milizia	noun	f.	sg.				
2	santa	santo	adjective	f.	sg.				
3	che	che	pronoun						relative
3	nel	in+il	preposition+article	m.	sg.				contraction
3	suo	suo	adjective	m.	sg.				possessive
3	sangue	sangue	noun	m.	sg.				
3	Cristo	Cristo	noun	m.	sg.				
3	fece	fare	verb		sg.	3	remote past	indicative	
3	sposa	sposa	noun	f.	sg.				
4	ma	ma	conjunction						
4	l'	la	article	f.	sg.				elision
4	altra	altro	adjective	f.	sg.				
4	che	che	pronoun						relative
4	volando	volare	verb						gerund
4	vede	vedere	verb		sg.	3	present	indicative	
4	e	e	conjunction						
4	canta	cantare	verb		sg.	3	present	indicative	
5	la	la	article	f.	sg.				
5	gloria	gloria	noun	f.	sg.				
5	di	di	preposition						
5	colui	colui	pronoun	m.	sg.				
5	che	che	pronoun						relative
5	la	la	pronoun	f.	sg.				
5	'nnamora	innamorare	verb		sg.	3	present	indicative	aphaeresis
6	e	e	conjunction						
6	la	la	article	f.	sg.				
6	bontà	bontà	noun	f.	sg.				
6	che	che	pronoun						relative
6	la	la	pronoun	f.	sg.				
6	fece	fare	verb		sg.	3	remote past	indicative	
6	cotanta	cotanto	adjective	f.	sg.				
7	sì	sì	adverb						
7	come	come	conjunction						
7	schiera	schiera	noun	f.	sg.				
7	d'	di	preposition						elision
7	ape	ape	noun	f.	sg.				
7	che	che	pronoun						
7	s'	si	pronoun		sg.	3			elision
7	infiora	infiorare	verb		sg.	3	present	indicative	
8	una	uno	article	f.	sg.				indefinite
8	fïata	fiata	noun	f.	sg.				archaic
8	e	e	conjunction						
8	una	uno	article	f.	sg.				indefinite
8	si	si	pronoun		sg.	3			reflexive
8	ritorna	ritornare	verb		sg.	3	present	indicative	
9	là	la	adverb						
9	dove	dove	adverb						
9	suo	suo	adjective	m.	sg.				
9	laboro	lavoro	noun	m.	sg.				archaic
9	s'	si	pronoun		sg.	3			elision
9	insapora	insaporare	verb		sg.	3	present	indicative	
10	nel	in+il	preposition+article	m.	sg.				contraction
10	gran	grande	adjective	m.	sg.				apocope
10	fior	fiore	noun	m.	sg.				apocope
