line	word	lemma	pos	gender	number	person	tense	mood	note
1	Quando	quando	conjunction						
1	ambedue	ambedue	adjective		pl.				
1	li	lo	article	m.	pl.				archaic
1	figli	figlio	noun	m.	pl.				
1	di	di	preposition						
1	Latona	Latona	noun	f.	sg.				
2	coperti	coperto	adjective	m.	pl.				
2	del	di+il	preposition+article	m.	sg.				contraction
2	Montone	montone	noun	m.	sg.				
2	e	e	conjunction						
2	de	di	preposition						archaic
2	la	la	article	f.	sg.				
2	Libra	libra	noun	f.	sg.				
3	fanno	fare	verb		pl.	3	present	indicative	
3	de	di	preposition						archaic
3	l'	lo	article	m.	sg.				elision
3	orizzonte	orizzonte	noun	m.	sg.				
3	insieme	insieme	adverb						
3	zona	zona	noun	f.	sg.				
4	quant'	quanto	adverb						elision
4	è	essere	verb		sg.	3	present	indicative	
4	dal	da+il	preposition+article	m.	sg.				contraction
4	punto	punto	noun	m.	sg.				
4	che	che	conjunction						
4	'l	il	article	m.	sg.				elision
4	cenìt	cenit	noun	m.	sg.				
4	inlibra	inlibrare	verb		sg.	3	present	indicative	
5	infin	infino	adverb						apocope
5	che	che	conjunction						
5	l'	il	article	m.	sg.				elision
5	uno	uno	numeral	m.	sg.				
5	e	e	conjunction						
5	l'	il	article	m.	sg.				elision
5	altro	altro	pronoun	m.	sg.				
5	da	da	preposition						
5	quel	quello	adjective	m.	sg.				
5	cinto	cinto	noun	m.	sg.				
6	cambiando	cambiare	verb		sg.		gerund		
6	l'	il	article	m.	sg.				elision
6	emisperio	emisferio	noun	m.	sg.				archaic
6	si	si	pronoun		sg.	3			reflexive
6	dilibra	dilibrare	verb		sg.	3	present	indicative	
7	tanto	tanto	adverb						
7	col	con+il	preposition+article	m.	sg.				contraction
7	volto	volto	noun	m.	sg.				
7	di	di	preposition						
7	riso	riso	noun	m.	sg.				
7	dipinto	dipinto	adjective	m.	sg.				
8	si	si	pronoun		sg.	3			reflexive
8	tacque	tacere	verb		sg.	3	remote past	indicative	
8	Bëatrice	Beatrice	proper noun	f.	sg.				
8	riguardando	riguardare	verb				gerund		
9	fiso	fisso	adjective	m.	sg.				archaic
9	nel	in+il	preposition+article	m.	sg.				contraction
9	punto	punto	noun	m.	sg.				
9	che	che	pronoun		sg.				relative
9	m'	mi	pronoun		sg.	1			elision
9	avëa	avere	verb		sg.	3	imperfect	subjunctive	archaic
9	vinto	vincere	verb	m.	sg.		past participle		
10	Poi	poi	adverb						
10	cominciò	cominciare	verb		sg.	3	remote past	indicative	
10	Io	io	pronoun		sg.	1			
10	dico	dire	verb		sg.	1	present	indicative	
10	e	e	conjunction						
10	non	non	adverb						
10	dimando	domandare	verb		sg.	1	present	indicative	archaic
11	quel	quello	adjective	m.	sg.				
11	che	che	pronoun		sg.				
11	tu	tu	pronoun		sg.	2			
11	vuoli	volere	verb		sg.	2	present	indicative	
11	udir	udire	verb						apocope
11	perch'	perché	conjunction						elision
11	io	io	pronoun		sg.	1			
11	l'	lo	pronoun	m.	sg.				elision
11	ho	avere	verb		sg.	1	present	indicative	
11	visto	vedere	verb						past participle
12	là	là	adverb						
12	've	dove	adverb						apocope
12	s'	si	pronoun		sg.	3			elision
12	appunta	appuntare	verb		sg.	3	present	indicative	
12	ogne	ogni	adjective		sg.				archaic
12	ubi	ubi	adverb						latinism
12	e	e	conjunction						
12	ogne	ogni	adjective		sg.				archaic
12	quando	quando	adverb						latinism
13	Non	non	adverb						
13	per	per	preposition						
13	aver	avere	verb					infinitive	apocope
13	a	a	preposition						
13	sé	sé	pronoun		sg.	3			
13	di	di	preposition						
13	bene	bene	noun	m.	sg.				
13	acquisto	acquisto	noun	m.	sg.				
14	ch'	che	conjunction						elision
14	esser	essere	verb					infinitive	apocope
14	non	non	adverb						
14	può	potere	verb		sg.	3	present	indicative	
14	ma	ma	conjunction						
14	perché	perché	conjunction						
14	suo	suo	adjective	m.	sg.				
14	splendore	splendore	noun	m.	sg.				
15	potesse	potere	verb		sg.	3	imperfect	subjunctive	
15	risplendendo	risplendere	verb					gerund	
15	dir	dire	verb					infinitive	apocope
15	Subsisto	subsistere	verb		sg.	1	present	indicative	Latin
16	in	in	preposition						
16	sua	suo	adjective	f.	sg.				
16	etternità	eternità	noun	f.	sg.				
16	di	di	preposition						
16	tempo	tempo	noun	m.	sg.				
16	fore	fuori	adverb						archaic
17	fuor	fuori	adverb						apocope
17	d'	di	preposition						elision
17	ogne	ogni	adjective		sg.				
17	altro	altro	adjective	m.	sg.				
17	comprender	comprendere	verb						apocope
17	come	come	conjunction						
17	i	gli	pronoun		sg.	3			archaic
17	piacque	piacere	verb		sg.	3	remote past	indicative	
18	s'	si	pronoun		sg.	3			elision
18	aperse	aprirsi	verb		sg.	3	remote past	indicative	reflexive
18	in	in	preposition						
18	nuovi	nuovo	adjective	m.	pl.				
18	amor	amore	noun	m.	pl.				apocope
18	l'	il	article	m.	sg.				elision
18	etterno	eterno	adjective	m.	sg.				
18	amore	amore	noun	m.	sg.				
