line	word	lemma	pos	gender	number	person	tense	mood	note
1	Poscia	poscia	adverb						
1	che	che	conjunction						
1	'ncontro	in+contro	preposition+noun	m.	sg.				elision
1	a	a	preposition						
1	la	la	article	f.	sg.				
1	vita	vita	noun	f.	sg.				
1	presente	presente	adjective	f.	sg.				
2	d'	di	preposition						elision
2	i	il	article	m.	pl.				
2	miseri	misero	adjective	m.	pl.				
2	mortali	mortale	noun	m.	pl.				
2	aperse	aprire	verb		sg.	3	remote past	indicative	
2	'l	il	article	m.	sg.				elision
2	vero	vero	noun	m.	sg.				
3	quella	quello	pronoun	f.	sg.				
3	che	che	pronoun		sg.				relative
3	'mparadisa	imparadisare	verb		sg.	3	present	indicative	elision
3	la	la	article	f.	sg.				
3	mia	mio	adjective	f.	sg.				
3	mente	mente	noun	f.	sg.				
4	come	come	adverb						
4	in	in	preposition						
4	lo	lo	article	m.	sg.				
4	specchio	specchio	noun	m.	sg.				
4	fiamma	fiamma	noun	f.	sg.				
4	di	di	preposition						
4	doppiero	doppiero	noun	m.	sg.				archaic
5	vede	vedere	verb		sg.	3	present	indicative	
5	colui	colui	pronoun	m.	sg.				
5	che	che	pronoun		sg.				relative
5	se	si	pronoun		sg.	3			reflexive
5	n'	ne	pronoun		sg.				elision
5	alluma	allumare	verb		sg.	3	present	indicative	
5	retro	retro	adverb						
6	prima	prima	adverb						
6	che	che	conjunction						
6	l'	lo	pronoun	m.	sg.				elision
6	abbia	avere	verb		sg.	3	present	subjunctive	
6	in	in	preposition						
6	vista	vista	noun	f.	sg.				
6	o	o	conjunction						
6	in	in	preposition						
6	pensiero	pensiero	noun	m.	sg.				
7	e	e	conjunction						
7	sé	sé	pronoun		sg.	3			
7	rivolge	rivolgere	verb		sg.	3	present	indicative	
7	per	per	preposition						
7	veder	vedere	verb						apocope
7	se	se	conjunction						
7	'l	il	article	m.	sg.				elision
7	vetro	vetro	noun	m.	sg.				
8	li	lo	pronoun	m.	sg.				
8	dice	dire	verb		sg.	3	present	indicative	
8	il	il	article	m.	sg.				
8	vero	vero	noun	m.	sg.				
8	e	e	conjunction						
8	vede	vedere	verb		sg.	3	present	indicative	
8	ch'	che	conjunction						elision
8	el	egli	pronoun	m.	sg.				
8	s'	si	pronoun		sg.	3			elision, reflexive
8	accorda	accordare	verb		sg.	3	present	indicative	
9	con	con	preposition						
9	esso	esso	pronoun	m.	sg.				
9	come	come	conjunction						
9	nota	nota	noun	f.	sg.				
9	con	con	preposition						
9	suo	suo	adjective	m.	sg.				
9	metro	metro	noun	m.	sg.				
10	così	così	adverb						
10	la	lo	article	f.	sg.				
10	mia	mio	adjective	f.	sg.				
10	memoria	memoria	noun	f.	sg.				
10	si	si	pronoun		sg.	3			reflexive
10	ricorda	ricordare	verb		sg.	3	present	indicative	
11	ch'	che	conjunction						elision
11	io	io	pronoun		sg.	1			
11	feci	fare	verb		sg.	1	remote past	indicative	
11	riguardando	riguardare	verb					gerund	
11	ne'	in+i	preposition+article	m.	pl.				contraction
11	belli	bello	adjective	m.	pl.				
11	occhi	occhio	noun	m.	pl.				
12	onde	onde	adverb						
12	a	a	preposition						
12	pigliarmi	pigliare+mi	verb+pronoun		sg.	1		infinitive	reflexive
12	fece	fare	verb		sg.	3	remote past	indicative	
12	Amor	amore	noun	m.	sg.				apocope
12	la	lo	article	f.	sg.				
12	corda	corda	noun	f.	sg.				
13	E	e	conjunction						
13	com'	come	conjunction						elision
13	io	io	pronoun		sg.	1			
13	mi	mi	pronoun		sg.	1			reflexive
13	rivolsi	rivolgere	verb		sg.	1	remote past	indicative	
13	e	e	conjunction						
13	furon	essere	verb		pl.	3	remote past	indicative	apocope
13	tocchi	tocco	noun	m.	pl.				
14	li	lo	article	m.	pl.				
14	miei	mio	adjective	m.	pl.				
14	da	da	preposition						
14	ciò	ciò	pronoun		sg.				
14	che	che	pronoun		sg.				
