line	word	lemma	pos	gender	number	person	tense	mood	note
1	O	O	interjection						
1	voi	voi	pronoun		pl.	2			
1	che	che	relative pronoun						
1	siete	essere	verb		pl.	2	present	indicative	
1	in	in	preposition						
1	piccioletta	piccioletto	adjective	f.	sg.				
1	barca	barca	noun	f.	sg.				
2	desiderosi	desideroso	adjective	m.	pl.				
2	d'	di	preposition						elision
2	ascoltar	ascoltare	verb					infinitive	apocope
2	seguiti	seguire	verb	m.	pl.		past participle		
3	dietro	dietro	adverb						
3	al	a+il	preposition+article	m.	sg.				contraction
3	mio	mio	adjective	m.	sg.				
3	legno	legno	noun	m.	sg.				
3	che	che	relative pronoun						
3	cantando	cantare	verb					gerund	
3	varca	varcare	verb		sg.	3	present	indicative	
4	tornate	tornare	verb		pl.	2	present	imperative	
4	a	a	preposition						
4	riveder	rivedere	verb				infinitive	infinitive	apocope
4	li	lo	article	m.	pl.				archaic
4	vostri	vostro	adjective	m.	pl.				
4	liti	lito	noun	m.	pl.				
5	non	non	adverb						
5	vi	vi	pronoun		pl.	2			reflexive
5	mettete	mettere	verb		pl.	2	present	imperative	
5	in	in	preposition						
5	pelago	pelago	noun	m.	sg.				
5	ché	che	conjunction						contraction
5	forse	forse	adverb						
6	perdendo	perdere	verb				gerund	gerund	
6	me	me	pronoun		sg.	1			
6	rimarreste	rimanere	verb		pl.	2	present	conditional	
6	smarriti	smarrito	adjective	m.	pl.				
7	L'	la	article	f.	sg.				elision
7	acqua	acqua	noun	f.	sg.				
7	ch'	che	pronoun		sg.				elision
7	io	io	pronoun		sg.	1			
7	prendo	prendere	verb		sg.	1	present	indicative	
7	già	già	adverb						
7	mai	mai	adverb						
7	non	non	adverb						
7	si	si	pronoun		sg.	3			reflexive
7	corse	correre	verb		sg.	3	remote past	indicative	
8	Minerva	Minerva	noun	f.	sg.				proper noun
8	spira	spirare	verb		sg.	3	present	indicative	
8	e	e	conjunction						
8	conducemi	condurre+mi	verb+pronoun		sg.	2	present	imperative	enclitic
8	Appollo	Apollo	noun	m.	sg.				archaic
9	e	e	conjunction						
