line	word	lemma	pos	gender	number	person	tense	mood	note
1	Benigna	benigno	adjective	f.	sg.				
1	volontade	volontà	noun	f.	sg.				archaic
1	in	in	preposition						
1	che	che	pronoun		sg.				
1	si	si	pronoun		sg.	3			reflexive
1	liqua	liquare	verb		sg.	3	present	indicative	
2	sempre	sempre	adverb						
2	l'	lo	article	m.	sg.				elision
2	amor	amore	noun	m.	sg.				apocope
2	che	che	pronoun		sg.				
2	drittamente	drittamente	adverb						
2	spira	spirare	verb		sg.	3	present	indicative	
3	come	come	adverb						
3	cupidità	cupidità	noun	f.	sg.				
3	fa	fare	verb		sg.	3	present	indicative	
3	ne	in	preposition						archaic
3	la	la	article	f.	sg.				
3	iniqua	iniquo	adjective	f.	sg.				
4	silenzio	silenzio	noun	m.	sg.				
4	puose	porre	verb		sg.	3	remote past	indicative	
4	a	a	preposition						
4	quella	quello	adjective	f.	sg.				
4	dolce	dolce	adjective	f.	sg.				
4	lira	lira	noun	f.	sg.				
5	e	e	conjunction						
5	fece	fare	verb		sg.	3	remote past	indicative	
5	quïetar	quietare	verb					infinitive	apocope
5	le	il	article	f.	pl.				
5	sante	santo	adjective	f.	pl.				
5	corde	corda	noun	f.	pl.				
6	che	che	pronoun						relative
6	la	il	article	f.	sg.				
6	destra	destra	noun	f.	sg.				
6	del	di+il	preposition+article	m.	sg.				contraction
6	cielo	cielo	noun	m.	sg.				
6	allenta	allentare	verb		sg.	3	present	indicative	
6	e	e	conjunction						
6	tira	tirare	verb		sg.	3	present	indicative	
7	Come	come	adverb						
7	saranno	essere	verb		pl.	3	future	indicative	
7	a'	a+i	preposition+article	m.	pl.				contraction
7	giusti	giusto	adjective	m.	pl.				
7	preghi	preghiera	noun	m.	pl.				
7	sorde	sordo	adjective	f.	pl.				
8	quelle	quello	adjective	f.	pl.				
8	sustanze	sostanza	noun	f.	pl.				
8	che	che	pronoun		pl.				
8	per	per	preposition						
8	darmi	dare+mi	verb+pronoun		sg.	1			contraction
8	voglia	voglia	noun	f.	sg.				
9	ch'	che	conjunction						elision
9	io	io	pronoun		sg.	1			
9	le	lo	pronoun	f.	pl.				
9	pregassi	pregare	verb		sg.	1	imperfect	subjunctive	
9	a	a	preposition						
9	tacer	tacere	verb						apocope
9	fur	essere	verb		pl.	3	remote past	indicative	apocope
9	concorde	concorde	adjective	f.	pl.				
10	Bene	bene	adverb						
10	è	essere	verb		sg.	3	present	indicative	
10	che	che	conjunction						
10	sanza	senza	preposition						archaic
10	termine	termine	noun	m.	sg.				
10	si	si	pronoun		sg.	3			reflexive
10	doglia	dolere	verb		sg.	3	present	subjunctive	
11	chi	chi	pronoun		sg.				
11	per	per	preposition						
11	amor	amore	noun	m.	sg.				apocope
11	di	di	preposition						
11	cosa	cosa	noun	f.	sg.				
11	che	che	pronoun		sg.				
11	non	non	adverb						
11	duri	durare	verb		sg.	3	present	subjunctive	
12	etternalmente	etternalmente	adverb						
12	quello	quello	adjective	m.	sg.				
12	amor	amore	noun	m.	sg.				apocope
12	si	si	pronoun		sg.	3			reflexive
12	spoglia	spogliare	verb		sg.	3	present	indicative	
13	Quale	quale	adjective	m.	sg.				
13	per	per	preposition						
13	li	lo	article	m.	pl.				
13	seren	sereno	noun	m.	pl.				apocope
13	tranquilli	tranquillo	adjective	m.	pl.				
13	e	e	conjunction						
13	puri	puro	adjective	m.	pl.				
14	discorre	discorrere	verb		sg.	3	present	indicative	
14	ad	a	preposition						
14	ora	ora	noun	f.	sg.				
14	ad	a	preposition						
14	or	ora	noun	f.	sg.				apocope
14	sùbito	subito	adjective	m.	sg.				
