line	word	lemma	pos	gender	number	person	tense	mood	note
1	Quel	quello	adjective	m.	sg.				
1	sol	sole	noun	m.	sg.				apocope
1	che	che	pronoun	m.	sg.				
1	pria	pria	adverb						
1	d'	di	preposition						elision
1	amor	amore	noun	m.	sg.				apocope
1	mi	mi	pronoun		sg.	1			
1	scaldò	scaldare	verb		sg.	3	remote past	indicative	
1	'l	il	article	m.	sg.				elision
1	petto	petto	noun	m.	sg.				
2	di	di	preposition						
2	bella	bello	adjective	f.	sg.				
2	verità	verità	noun	f.	sg.				
2	m'	mi	pronoun		sg.	1			elision
2	avea	avere	verb		sg.	3	imperfect	indicative	archaic
2	scoverto	scoprire	verb	m.	sg.		past participle		
3	provando	provare	verb					gerund	
3	e	e	conjunction						
3	riprovando	riprovare	verb					gerund	
3	il	il	article	m.	sg.				
3	dolce	dolce	adjective	m.	sg.				
3	aspetto	aspetto	noun	m.	sg.				
4	e	e	conjunction						
4	io	io	pronoun		sg.	1			
4	per	per	preposition						
4	confessar	confessare	verb						apocope
4	corretto	corretto	adjective	m.	sg.				
4	e	e	conjunction						
4	certo	certo	adjective	m.	sg.				
5	me	me	pronoun		sg.	1			
5	stesso	stesso	adjective	m.	sg.				
5	tanto	tanto	adverb						
5	quanto	quanto	adverb						
5	si	si	pronoun		sg.	3			impersonal
5	convenne	convenire	verb		sg.	3	remote past	indicative	
6	leva'	levare	verb		sg.	1	remote past	indicative	apocope
6	il	il	article	m.	sg.				
6	capo	capo	noun	m.	sg.				
6	a	a	preposition						
6	proferer	proferire	verb						apocope
6	più	più	adverb						
6	erto	erto	adjective	m.	sg.				
7	ma	ma	conjunction						
7	visïone	visione	noun	f.	sg.				
7	apparve	apparire	verb		sg.	3	remote past	indicative	
7	che	che	pronoun		sg.				relative
7	ritenne	ritenere	verb		sg.	3	remote past	indicative	
8	a	a	preposition						
8	sé	sé	pronoun		sg.	3			
8	me	me	pronoun		sg.	1			
8	tanto	tanto	adverb						
8	stretto	stretto	adjective	m.	sg.				
8	per	per	preposition						
8	vedersi	vedere+si	verb+pronoun		sg.	3	infinitive		reflexive
9	che	che	conjunction						
9	di	di	preposition						
9	mia	mio	adjective	f.	sg.				
9	confession	confessione	noun	f.	sg.				apocope
9	non	non	adverb						
9	mi	mi	pronoun		sg.	1			
9	sovvenne	sovvenire	verb		sg.	3	remote past	indicative	
10	Quali	quale	adjective		pl.				
10	per	per	preposition						
10	vetri	vetro	noun	m.	pl.				
10	trasparenti	trasparente	adjective	m.	pl.				
10	e	e	conjunction						
10	tersi	terso	adjective	m.	pl.				
11	o	o	conjunction						
11	ver	vero	adjective		sg.				apocope
11	per	per	preposition						
11	acque	acqua	noun	f.	pl.				
11	nitide	nitido	adjective	f.	pl.				
11	e	e	conjunction						
11	tranquille	tranquillo	adjective	f.	pl.				
12	non	non	adverb						
12	sì	sì	adverb						
12	profonde	profondo	adjective	f.	pl.				
12	che	che	conjunction						
12	i	il	article	m.	pl.				
12	fondi	fondo	noun	m.	pl.				
12	sien	essere	verb		pl.	3	present	subjunctive	apocope
12	persi	perdere	adjective	m.	pl.				past participle
13	tornan	tornare	verb		pl.	3	present	indicative	apocope
13	d'	di	preposition						elision
13	i	il	article	m.	pl.				
13	nostri	nostro	adjective	m.	pl.				
13	visi	viso	noun	m.	pl.				
13	le	il	article	f.	pl.				
13	postille	postilla	noun	f.	pl.				
14	debili	debile	adjective	f.	pl.				
14	sì	sì	adverb						
14	che	che	conjunction						
14	perla	perla	noun	f.	sg.				
14	in	in	preposition						
14	bianca	bianco	adjective	f.	sg.				
14	fronte	fronte	noun	f.	sg.				
15	non	non	adverb						
15	vien	venire	verb		sg.	3	present	indicative	apocope
15	men	meno	adverb						apocope
15	forte	forte	adjective	f.	sg.				
15	a	a	preposition						
15	le	il	article	f.	pl.				
15	nostre	nostro	adjective	f.	pl.				
15	pupille	pupilla	noun	f.	pl.				
16	tali	tale	adjective	f.	pl.				
16	vid'	vedere	verb		sg.	1	remote past	indicative	apocope
16	io	io	pronoun		sg.	1			
16	più	più	adverb						
16	facce	faccia	noun	f.	pl.				
16	a	a	preposition						
16	parlar	parlare	verb						apocope
16	pronte	pronto	adjective	f.	pl.				
17	per	per	preposition						
17	ch'	che	conjunction						elision
17	io	io	pronoun		sg.	1			
17	dentro	dentro	adverb						
17	a	a	preposition						
17	l'	il	article	m.	sg.				elision
17	error	errore	noun	m.	sg.				apocope
17	contrario	contrario	adjective	m.	sg.				
17	corsi	correre	verb		sg.	1	remote past	indicative	
18	a	a	preposition						
18	quel	quello	adjective	m.	sg.				
18	ch'	che	pronoun		sg.	3			elision
18	accese	accendere	verb		sg.	3	remote past	indicative	
18	amor	amore	noun	m.	sg.				apocope
18	tra	tra	preposition						
18	l'	lo	article	m.	sg.				elision
18	omo	uomo	noun	m.	sg.				archaic
18	e	e	conjunction						
18	'l	il	article	m.	sg.				elision
18	fonte	fonte	noun	m.	sg.				
19	Sùbito	subito	adverb						
19	sì	sì	adverb						
19	com'	come	conjunction						elision
19	io	io	pronoun		sg.	1			
19	di	di	preposition						
19	lor	loro	pronoun		pl.				
19	m'	mi	pronoun		sg.	1			elision
19	accorsi	accorgersi	verb		sg.	1	remote past	indicative	
20	quelle	quello	adjective	f.	pl.				
20	stimando	stimare	verb					gerund	
20	specchiati	specchiato	adjective	m.	pl.				
20	sembianti	sembiante	noun	m.	pl.				
21	per	per	preposition						
21	veder	vedere	verb					infinitive	apocope
21	di	di	preposition						
21	cui	cui	pronoun		sg.				
21	fosser	essere	verb		pl.	3	imperfect	subjunctive	apocope
21	li	lo	article	m.	pl.				archaic
21	occhi	occhio	noun	m.	pl.				
21	torsi	torcere	verb		sg.	1	remote past	indicative	
22	e	e	conjunction						
22	nulla	nulla	pronoun		sg.				
22	vidi	vedere	verb		sg.	1	remote past	indicative	
22	e	e	conjunction						
22	ritorsili	ritorcere+lo	verb+pronoun		sg.	1	remote past	indicative	enclitic pronoun
22	avanti	avanti	adverb						
23	dritti	dritto	adjective	m.	pl.				
23	nel	in+il	preposition+article	m.	sg.				contraction
23	lume	lume	noun	m.	sg.				
23	de	di	preposition						archaic
23	la	la	article	f.	sg.				
23	dolce	dolce	adjective	f.	sg.				
23	guida	guida	noun	f.	sg.				
24	che	che	pronoun		sg.				
24	sorridendo	sorridere	verb					gerund	
24	ardea	ardere	verb		sg.	3	imperfect	indicative	
24	ne	in	preposition						archaic
24	li	lo	article	m.	pl.				
24	occhi	occhio	noun	m.	pl.				
24	santi	santo	adjective	m.	pl.				
25	Non	non	adverb						
25	ti	te	pronoun		sg.	2			
25	maravigliar	maravigliarsi	verb				infinitive		apocope
25	perch'	perché	conjunction						elision
25	io	io	pronoun		sg.	1			
25	sorrida	sorridere	verb		sg.	1	present	subjunctive	
26	mi	me	pronoun		sg.	1			
26	disse	dire	verb		sg.	3	remote past	indicative	
26	appresso	appresso	preposition						
26	il	il	article	m.	sg.				
26	tuo	tuo	adjective	m.	sg.				
26	püeril	puerile	adjective	m.	sg.				apocope
26	coto	coto	noun	m.	sg.				
27	poi	poi	adverb						
27	sopra	sopra	preposition						
27	'l	il	article	m.	sg.				elision
27	vero	vero	noun	m.	sg.				
27	ancor	ancora	adverb						apocope
27	lo	lo	article	m.	sg.				
27	piè	piede	noun	m.	sg.				apocope
27	non	non	adverb						
27	fida	fidare	verb		sg.	3	present	indicative	
