line	word	lemma	pos	gender	number	person	tense	mood	note
1	S'	se	conjunction						elision
1	io	io	pronoun		sg.	1			
1	ti	te	pronoun		sg.	2			
1	fiammeggio	fiammeggiare	verb		sg.	1	present	indicative	
1	nel	in+il	preposition+article	m.	sg.				contraction
1	caldo	caldo	noun	m.	sg.				
1	d'	di	preposition						elision
1	amore	amore	noun	m.	sg.				
2	di	di	preposition						
2	là	là	adverb						
2	dal	da+il	preposition+article	m.	sg.				contraction
2	modo	modo	noun	m.	sg.				
2	che	che	pronoun		sg.				
2	'n	in	preposition						elision
2	terra	terra	noun	f.	sg.				
2	si	si	pronoun		sg.	3			impersonal
2	vede	vedere	verb		sg.	3	present	indicative	
3	sì	sì	adverb						
3	che	che	conjunction						
3	del	di+il	preposition+article	m.	sg.				contraction
3	viso	viso	noun	m.	sg.				
3	tuo	tuo	adjective	m.	sg.				
3	vinco	vincere	verb		sg.	1	present	indicative	
3	il	il	article	m.	sg.				
3	valore	valore	noun	m.	sg.				
4	non	non	adverb						
4	ti	ti	pronoun		sg.	2			reflexive
4	maravigliar	maravigliarsi	verb					infinitive	apocope
4	ché	che	conjunction						contraction
4	ciò	ciò	pronoun		sg.				
4	procede	procedere	verb		sg.	3	present	indicative	
5	da	da	preposition						
5	perfetto	perfetto	adjective	m.	sg.				
5	veder	vedere	noun	m.	sg.				apocope
5	che	che	pronoun		sg.				
5	come	come	adverb						
5	apprende	apprendere	verb		sg.	3	present	indicative	
6	così	così	adverb						
6	nel	in+il	preposition+article	m.	sg.				contraction
6	bene	bene	noun	m.	sg.				
6	appreso	apprendere	adjective	m.	sg.				
6	move	muovere	verb		sg.	3	present	indicative	archaic
6	il	il	article	m.	sg.				
6	piede	piede	noun	m.	sg.				
7	Io	io	pronoun		sg.	1			
7	veggio	vedere	verb		sg.	1	present	indicative	
7	ben	bene	adverb						
7	sì	così	adverb						
7	come	come	conjunction						
7	già	già	adverb						
7	resplende	resplendere	verb		sg.	3	present	indicative	
8	ne	in	preposition						elision
8	l'	il	article	m.	sg.				elision
8	intelletto	intelletto	noun	m.	sg.				
8	tuo	tuo	adjective	m.	sg.				
8	l'	la	article	f.	sg.				elision
8	etterna	eterno	adjective	f.	sg.				
8	luce	luce	noun	f.	sg.				
9	che	che	pronoun		sg.				relative
9	vista	vedere	verb	f.	sg.		past participle		
9	sola	solo	adjective	f.	sg.				
9	e	e	conjunction						
9	sempre	sempre	adverb						
9	amore	amore	noun	m.	sg.				
9	accende	accendere	verb		sg.	3	present	indicative	
10	e	e	conjunction						
10	s'	se	conjunction						elision
10	altra	altro	adjective	f.	sg.				
10	cosa	cosa	noun	f.	sg.				
10	vostro	vostro	adjective	m.	sg.				
10	amor	amore	noun	m.	sg.				apocope
10	seduce	sedurre	verb		sg.	3	present	indicative	
11	non	non	adverb						
11	è	essere	verb		sg.	3	present	indicative	
11	se	se	conjunction						
11	non	non	adverb						
11	di	di	preposition						
11	quella	quello	pronoun	f.	sg.				
11	alcun	alcuno	adjective	m.	sg.				apocope
11	vestigio	vestigio	noun	m.	sg.				archaic
12	mal	male	adverb						apocope
12	conosciuto	conosciuto	adjective	m.	sg.				
12	che	che	pronoun						
12	quivi	quivi	adverb						archaic
12	traluce	traluccare	verb		sg.	3	present	indicative	
13	Tu	tu	pronoun		sg.	2			
13	vuo'	volere	verb		sg.	2	present	indicative	apocope
13	saper	sapere	verb					infinitive	apocope
13	se	se	conjunction						
13	con	con	preposition						
13	altro	altro	adjective	m.	sg.				
13	servigio	servigio	noun	m.	sg.				archaic
14	per	per	preposition						
14	manco	manco	adjective	m.	sg.				
14	voto	voto	noun	m.	sg.				
14	si	si	pronoun		sg.	3			impersonal
14	può	potere	verb		sg.	3	present	indicative	
14	render	rendere	verb					infinitive	apocope
14	tanto	tanto	adverb						
15	che	che	conjunction						
15	l'	la	article	f.	sg.				elision
15	anima	anima	noun	f.	sg.				
15	sicuri	sicurare	verb		sg.	3	present	subjunctive	
15	di	di	preposition						
15	letigio	letigio	noun	m.	sg.				archaic
16	Sì	sì	adverb						
16	cominciò	cominciare	verb		sg.	3	remote past	indicative	
16	Beatrice	Beatrice	proper noun	f.	sg.				
16	questo	questo	adjective	m.	sg.				
16	canto	canto	noun	m.	sg.				
17	e	e	conjunction						
17	sì	sì	adverb						
17	com'	come	adverb						elision
17	uom	uomo	noun	m.	sg.				apocope
17	che	che	pronoun	m.	sg.				relative
17	suo	suo	adjective	m.	sg.				possessive
17	parlar	parlare	noun	m.	sg.				apocope
17	non	non	adverb						
17	spezza	spezzare	verb		sg.	3	present	indicative	
18	continüò	continuare	verb		sg.	3	remote past	indicative	archaic
18	così	così	adverb						
18	'l	il	article	m.	sg.				elision
18	processo	processo	noun	m.	sg.				
18	santo	santo	adjective	m.	sg.				
19	Lo	lo	article	m.	sg.				
19	maggior	maggiore	adjective	m.	sg.				apocope
19	don	dono	noun	m.	sg.				apocope
19	che	che	pronoun		sg.				
19	Dio	Dio	noun	m.	sg.				
19	per	per	preposition						
19	sua	suo	adjective	f.	sg.				
19	larghezza	larghezza	noun	f.	sg.				
20	fesse	fare	verb		sg.	3	imperfect	subjunctive	
20	creando	creare	verb						gerund
20	e	e	conjunction						
20	a	a	preposition						
20	la	la	article	f.	sg.				
20	sua	suo	adjective	f.	sg.				
20	bontate	bontà	noun	f.	sg.				archaic
21	più	più	adverb						
21	conformato	conformare	adjective	m.	sg.				
21	e	e	conjunction						
21	quel	quello	pronoun	m.	sg.				
21	ch'	che	pronoun		sg.				elision
21	e'	essere	verb		sg.	3	present	indicative	
21	più	più	adverb						
21	apprezza	apprezzare	verb		sg.	3	present	indicative	
22	fu	essere	verb		sg.	3	remote past	indicative	
22	de	di	preposition						archaic
22	la	lo	article	f.	sg.				
22	volontà	volontà	noun	f.	sg.				
22	la	lo	article	f.	sg.				
22	libertate	libertà	noun	f.	sg.				archaic
23	di	di	preposition						
23	che	che	pronoun						relative
23	le	lo	article	f.	pl.				
23	creature	creatura	noun	f.	pl.				
23	intelligenti	intelligente	adjective	f.	pl.				
24	e	e	conjunction						
24	tutte	tutto	adjective	f.	pl.				
24	e	e	conjunction						
24	sole	solo	adjective	f.	pl.				
24	fuoro	essere	verb		pl.	3	remote past	indicative	archaic
24	e	e	conjunction						
24	son	essere	verb		pl.	3	present	indicative	apocope
24	dotate	dotare	adjective	f.	pl.				past participle
25	Or	ora	adverb						apocope
25	ti	te	pronoun		sg.	2			
25	parrà	parere	verb		sg.	3	future	indicative	
25	se	se	conjunction						
25	tu	tu	pronoun		sg.	2			
25	quinci	quinci	adverb						
25	argomenti	argomentare	verb		sg.	2	present	indicative	
26	l'	lo	article	m.	sg.				elision
26	alto	alto	adjective	m.	sg.				
26	valor	valore	noun	m.	sg.				apocope
26	del	di+il	preposition+article	m.	sg.				contraction
26	voto	voto	noun	m.	sg.				
26	s'	se	conjunction						elision
26	è	essere	verb		sg.	3	present	indicative	
26	sì	così	adverb						
26	fatto	fare	verb	m.	sg.		past participle		
27	che	che	conjunction						
27	Dio	Dio	noun	m.	sg.				
27	consenta	consentire	verb		sg.	3	present	subjunctive	
27	quando	quando	conjunction						
27	tu	tu	pronoun		sg.	2			
27	consenti	consentire	verb		sg.	2	present	indicative	
28	ché	che	conjunction						elision
28	nel	in+il	preposition+article	m.	sg.				contraction
28	fermar	fermare	verb						apocope
28	tra	tra	preposition						
28	Dio	Dio	noun	m.	sg.				
28	e	e	conjunction						
28	l'	lo	article	m.	sg.				elision
28	omo	uomo	noun	m.	sg.				archaic
28	il	il	article	m.	sg.				
28	patto	patto	noun	m.	sg.				
29	vittima	vittima	noun	f.	sg.				
29	fassi	fare	verb		sg.	3	present	subjunctive	archaic
29	di	di	preposition						
29	questo	questo	adjective	m.	sg.				
29	tesoro	tesoro	noun	m.	sg.				
30	tal	tale	adjective	m.	sg.				apocope
30	quale	quale	adjective	m.	sg.				
30	io	io	pronoun		sg.	1			
30	dico	dire	verb		sg.	1	present	indicative	
30	e	e	conjunction						
30	fassi	fare	verb		sg.	3	present	subjunctive	archaic
30	col	con+il	preposition+article	m.	sg.				contraction
30	suo	suo	adjective	m.	sg.				
30	atto	atto	noun	m.	sg.				
31	Dunque	dunque	conjunction						
31	che	che	pronoun		sg.				
31	render	rendere	verb						apocope
31	puossi	potere	verb		sg.	1	imperfect	subjunctive	archaic
31	per	per	preposition						
31	ristoro	ristoro	noun	m.	sg.				
32	Se	se	conjunction						
32	credi	credere	verb		sg.	2	present	indicative	
32	bene	bene	adverb						
32	usar	usare	verb						apocope
32	quel	quello	pronoun	m.	sg.				
32	c'	che	pronoun		sg.				elision
32	hai	avere	verb		sg.	2	present	indicative	
32	offerto	offrire	verb	m.	sg.		past participle		
33	di	di	preposition						
33	maltolletto	maltolletto	noun	m.	sg.				
33	vuo'	volere	verb		sg.	1	present	indicative	apocope
33	far	fare	verb						apocope
33	buon	buono	adjective	m.	sg.				apocope
33	lavoro	lavoro	noun	m.	sg.				
34	Tu	tu	pronoun		sg.	2			
34	se'	essere	verb		sg.	2	present	indicative	archaic
34	omai	ormai	adverb						
34	del	di+il	preposition+article	m.	sg.				contraction
34	maggior	maggiore	adjective	m.	sg.				apocope
34	punto	punto	noun	m.	sg.				
34	certo	certo	adjective	m.	sg.				
35	ma	ma	conjunction						
35	perché	perché	conjunction						
35	Santa	santo	adjective	f.	sg.				
35	Chiesa	chiesa	noun	f.	sg.				
35	in	in	preposition						
35	ciò	ciò	pronoun		sg.				
35	dispensa	dispensare	verb		sg.	3	present	indicative	
36	che	che	conjunction						
36	par	parere	verb		sg.	3	present	indicative	apocope
36	contra	contro	preposition						archaic
36	lo	lo	article	m.	sg.				
36	ver	vero	noun	m.	sg.				apocope
36	ch'	che	conjunction						elision
36	i'	io	pronoun		sg.	1			apocope
36	t'	ti	pronoun		sg.	2			elision
36	ho	avere	verb		sg.	1	present	indicative	
36	scoverto	scoprire	verb		sg.		past participle		
37	convienti	convenire	verb		sg.	2	present	indicative	
37	ancor	ancora	adverb						apocope
37	sedere	sedere	verb				infinite	infinite	
37	un	uno	article		sg.				indefinite
37	poco	poco	noun	m.	sg.				
37	a	a	preposition						
37	mensa	mensa	noun	f.	sg.				
38	però	però	conjunction						
38	che	che	conjunction						
38	'l	il	article	m.	sg.				elision
38	cibo	cibo	noun	m.	sg.				
38	rigido	rigido	adjective	m.	sg.				
38	c'	ci	pronoun		pl.	1			elision
38	hai	avere	verb		sg.	2	present	indicative	
38	preso	prendere	verb				past participle		
39	richiede	richiedere	verb		sg.	3	present	indicative	
39	ancora	ancora	adverb						
39	aiuto	aiuto	noun	m.	sg.				
39	a	a	preposition						
39	tua	tuo	adjective	f.	sg.				
39	dispensa	dispensa	noun	f.	sg.				
40	Apri	aprire	verb		sg.	2	present	imperative	
40	la	il	article	f.	sg.				
40	mente	mente	noun	f.	sg.				
40	a	a	preposition						
40	quel	quello	adjective	m.	sg.				
40	ch'	che	conjunction						elision
40	io	io	pronoun		sg.	1			
40	ti	te	pronoun		sg.	2			
40	paleso	palesare	verb		sg.	1	present	indicative	
41	e	e	conjunction						
41	fermalvi	fermare+lo+vi	verb+pronoun+pronoun		sg.	2	present	imperative	contraction
41	entro	entro	adverb						
41	ché	perché	conjunction						contraction
41	non	non	adverb						
41	fa	fare	verb		sg.	3	present	indicative	
41	scïenza	scienza	noun	f.	sg.				
42	sanza	senza	preposition						archaic
42	lo	il	article	m.	sg.				
42	ritenere	ritenere	noun	m.	sg.				
42	avere	avere	verb				infinitive		
42	inteso	intendere	verb				past participle		
43	Due	due	numeral		pl.				
43	cose	cosa	noun	f.	pl.				
43	si	si	pronoun		sg.	3			reflexive
43	convegnono	convenire	verb		pl.	3	present	indicative	
43	a	a	preposition						
43	l'	la	article	f.	sg.				elision
43	essenza	essenza	noun	f.	sg.				
44	di	di	preposition						
44	questo	questo	adjective	m.	sg.				
44	sacrificio	sacrificio	noun	m.	sg.				
44	l'	la	article	f.	sg.				elision
44	una	uno	pronoun	f.	sg.				
44	è	essere	verb		sg.	3	present	indicative	
44	quella	quello	pronoun	f.	sg.				
45	di	di	preposition						
45	che	che	pronoun		sg.				relative
45	si	si	pronoun		sg.	3			reflexive
45	fa	fare	verb		sg.	3	present	indicative	
45	l'	la	article	f.	sg.				elision
45	altr'	altro	pronoun	f.	sg.				apocope
45	è	essere	verb		sg.	3	present	indicative	
