line	word	lemma	pos	gender	number	person	tense	mood	note
1	Dal	da+il	preposition+article	m.	sg.				contraction
1	centro	centro	noun	m.	sg.				
1	al	a+il	preposition+article	m.	sg.				contraction
1	cerchio	cerchio	noun	m.	sg.				
1	e	e	conjunction						
1	sì	sì	adverb						
1	dal	da+il	preposition+article	m.	sg.				contraction
1	cerchio	cerchio	noun	m.	sg.				
1	al	a+il	preposition+article	m.	sg.				contraction
1	centro	centro	noun	m.	sg.				
2	movesi	muovere	verb		sg.	3	present	indicative	enclitic pronoun
2	l'	la	article	f.	sg.				elision
2	acqua	acqua	noun	f.	sg.				
2	in	in	preposition						
2	un	uno	article	m.	sg.				indefinite
2	ritondo	ritondo	adjective	m.	sg.				archaic
2	vaso	vaso	noun	m.	sg.				
3	secondo	secondo	conjunction						
3	ch'	che	conjunction						elision
3	è	essere	verb		sg.	3	present	indicative	
3	percosso	percuotere	verb	m.	sg.		past participle		
3	fuori	fuori	adverb						
3	o	o	conjunction						
3	dentro	dentro	adverb						
4	ne	ne	pronoun		sg.				partitive
4	la	il	article	f.	sg.				
4	mia	mio	adjective	f.	sg.				
4	mente	mente	noun	f.	sg.				
4	fé	fare	verb		sg.	3	remote past	indicative	
4	sùbito	subito	adjective	m.	sg.				
4	caso	caso	noun	m.	sg.				
5	questo	questo	pronoun	m.	sg.				
5	ch'	che	relative pronoun		sg.				elision
5	io	io	pronoun		sg.	1			
5	dico	dire	verb		sg.	1	present	indicative	
5	sì	così	adverb						archaic
5	come	come	conjunction						
5	si	si	pronoun		sg.	3			impersonal
5	tacque	tacere	verb		sg.	3	remote past	indicative	
6	la	il	article	f.	sg.				
6	glorïosa	glorioso	adjective	f.	sg.				
6	vita	vita	noun	f.	sg.				
6	di	di	preposition						
6	Tommaso	Tommaso	proper noun	m.	sg.				
7	per	per	preposition						
7	la	lo	article	f.	sg.				
7	similitudine	similitudine	noun	f.	sg.				
7	che	che	pronoun						
7	nacque	nascere	verb		sg.	3	remote past	indicative	
8	del	di+il	preposition+article	m.	sg.				contraction
8	suo	suo	adjective	m.	sg.				
8	parlare	parlare	noun	m.	sg.				
8	e	e	conjunction						
8	di	di	preposition						
8	quel	quello	pronoun	m.	sg.				
8	di	di	preposition						
8	Beatrice	Beatrice	noun	f.	sg.				
9	a	a	preposition						
9	cui	cui	pronoun		sg.				
9	sì	sì	adverb						
9	cominciar	cominciare	noun	m.	sg.				apocope
9	dopo	dopo	preposition						
9	lui	lui	pronoun	m.	sg.	3			
9	piacque	piacere	verb		sg.	3	remote past	indicative	
10	A	a	preposition						
10	costui	costui	pronoun	m.	sg.				
10	fa	fare	verb		sg.	3	present	indicative	
10	mestieri	mestiere	noun	m.	pl.				archaic
10	e	e	conjunction						
10	nol	non+lo	adverb+pronoun	m.	sg.	3			contraction
10	vi	vi	pronoun		sg.	3			locative
10	dice	dire	verb		sg.	3	present	indicative	
11	né	né	conjunction						
11	con	con	preposition						
11	la	il	article	f.	sg.				
11	voce	voce	noun	f.	sg.				
11	né	né	conjunction						
11	pensando	pensare	verb				gerund		
11	ancora	ancora	adverb						
12	d'	di	preposition						elision
12	un	uno	article	m.	sg.				indefinite
12	altro	altro	adjective	m.	sg.				
12	vero	vero	noun	m.	sg.				
12	andare	andare	verb				infinitive		
12	a	a	preposition						
12	la	il	article	f.	sg.				
12	radice	radice	noun	f.	sg.				
13	Diteli	dire+lo	verb+pronoun	m.	pl.	2		imperative	clitic
13	se	se	conjunction						
13	la	lo	article	f.	sg.				
13	luce	luce	noun	f.	sg.				
13	onde	onde	pronoun						
13	s'	si	pronoun		sg.	3			elision
13	infiora	infiorare	verb		sg.	3	present	indicative	
14	vostra	vostro	adjective	f.	sg.				
14	sustanza	sostanza	noun	f.	sg.				archaic
