line	word	lemma	pos	gender	number	person	tense	mood	note
1	Come	come	adverb						
1	l'	lo	article	m.	sg.				elision
1	augello	augello	noun	m.	sg.				
1	intra	intra	preposition						archaic
1	l'	le	article	f.	pl.				elision
1	amate	amato	adjective	f.	pl.				
1	fronde	fronda	noun	f.	pl.				
2	posato	posare	verb	m.	sg.		past participle		
2	al	a+il	preposition+article	m.	sg.				contraction
2	nido	nido	noun	m.	sg.				
2	de'	di+i	preposition+article	m.	pl.				contraction
2	suoi	suo	adjective	m.	pl.				
2	dolci	dolce	adjective	m.	pl.				
2	nati	nato	noun	m.	pl.				
3	la	la	article	f.	sg.				
3	notte	notte	noun	f.	sg.				
3	che	che	pronoun		sg.				
3	le	le	article	f.	pl.				
3	cose	cosa	noun	f.	pl.				
3	ci	ci	pronoun		pl.	1			
3	nasconde	nascondere	verb		sg.	3	present	indicative	
4	che	che	relative pronoun		sg.				
4	per	per	preposition						
4	veder	vedere	verb		sg.			infinitive	apocope
4	li	lo	article	m.	pl.				archaic
4	aspetti	aspetto	noun	m.	pl.				
4	disïati	disiato	adjective	m.	pl.				archaic
5	e	e	conjunction						
5	per	per	preposition						
5	trovar	trovare	verb		sg.			infinitive	apocope
5	lo	lo	article	m.	sg.				
5	cibo	cibo	noun	m.	sg.				
5	onde	onde	relative pronoun		sg.				
5	li	lo	pronoun	m.	pl.	3			
5	pasca	pascare	verb		sg.	3	present	subjunctive	
6	in	in	preposition						
6	che	che	relative pronoun		sg.				
6	gravi	grave	adjective		pl.				
6	labor	lavoro	noun	m.	pl.				apocope
6	li	li	pronoun	m.	pl.	3			dative
6	sono	essere	verb		pl.	3	present	indicative	
6	aggrati	aggrato	adjective	m.	pl.				archaic
7	previene	prevenire	verb		sg.	3	present	indicative	
7	il	il	article	m.	sg.				
7	tempo	tempo	noun	m.	sg.				
7	in	in	preposition						
7	su	su	preposition						
7	aperta	aperto	adjective	f.	sg.				
7	frasca	frasca	noun	f.	sg.				
8	e	e	conjunction						
8	con	con	preposition						
8	ardente	ardente	adjective	m.	sg.				
8	affetto	affetto	noun	m.	sg.				
8	il	il	article	m.	sg.				
8	sole	sole	noun	m.	sg.				
8	aspetta	aspettare	verb		sg.	3	present	indicative	
9	fiso	fisso	adjective	m.	sg.				archaic
9	guardando	guardare	verb					gerund	
9	pur	pure	adverb						apocope
9	che	che	conjunction						
9	l'	la	article	f.	sg.				elision
9	alba	alba	noun	f.	sg.				
9	nasca	nascere	verb		sg.	3	present	subjunctive	
10	così	così	adverb						
10	la	lo	article	f.	sg.				
10	donna	donna	noun	f.	sg.				
10	mïa	mio	adjective	f.	sg.				
10	stava	stare	verb		sg.	3	imperfect	indicative	
10	eretta	eretto	adjective	f.	sg.				
11	e	e	conjunction						
11	attenta	attento	adjective	f.	sg.				
