line	word	lemma	pos	gender	number	person	tense	mood	note
1	Intra	intra	preposition						
1	due	due	adjective	m.	pl.				
1	cibi	cibo	noun	m.	pl.				
1	distanti	distante	adjective	m.	pl.				
1	e	e	conjunction						
1	moventi	movente	adjective	m.	pl.				
2	d'	di	preposition						elision
2	un	uno	adjective	m.	sg.				
2	modo	modo	noun	m.	sg.				
2	prima	prima	adverb						
2	si	si	pronoun		sg.	3			impersonal
2	morria	morire	verb		sg.	3	conditional	indicative	
2	di	di	preposition						
2	fame	fame	noun	f.	sg.				
3	che	che	conjunction						
3	liber'	libero	adjective	m.	sg.				apocope
3	omo	uomo	noun	m.	sg.				archaic
3	l'	lo	article	m.	sg.				elision
3	un	uno	pronoun	m.	sg.				
3	recasse	recare	verb		sg.	3	imperfect	subjunctive	
3	ai	a+i	preposition+article	m.	pl.				contraction
3	denti	dente	noun	m.	pl.				
4	sì	sì	adverb						
4	si	si	pronoun		sg.	3			reflexive
4	starebbe	stare	verb		sg.	3	conditional	indicative	
4	un	uno	article	m.	sg.				indefinite
4	agno	agnello	noun	m.	sg.				archaic
4	intra	intra	preposition						archaic
4	due	due	numeral		pl.				
4	brame	brama	noun	f.	pl.				
5	di	di	preposition						
5	fieri	fiere	adjective	m.	pl.				archaic
5	lupi	lupo	noun	m.	pl.				
5	igualmente	igualmente	adverb						archaic
5	temendo	temere	verb				present	gerund	
6	sì	sì	adverb						
6	si	si	pronoun		sg.	3			reflexive
6	starebbe	stare	verb		sg.	3	conditional	indicative	
6	un	uno	article	m.	sg.				indefinite
6	cane	cane	noun	m.	sg.				
6	intra	intra	preposition						archaic
6	due	due	numeral		pl.				
6	dame	dama	noun	f.	pl.				
7	per	per	preposition						
7	che	che	conjunction						
7	s'	se	conjunction						elision
7	i'	io	pronoun		sg.	1			elision
7	mi	mi	pronoun		sg.	1			reflexive
7	tacea	tacere	verb		sg.	1	imperfect	indicative	
7	me	me	pronoun		sg.	1			
7	non	non	adverb						
7	riprendo	riprendere	verb		sg.	1	present	indicative	
8	da	da	preposition						
8	li	lo	article	m.	pl.				archaic
8	miei	mio	adjective	m.	pl.				
8	dubbi	dubbio	noun	m.	pl.				
8	d'	di	preposition						elision
8	un	uno	article	m.	sg.				indefinite
8	modo	modo	noun	m.	sg.				
8	sospinto	sospingere	adjective	m.	sg.				
9	poi	poi	adverb						
9	ch'	che	conjunction						elision
9	era	essere	verb		sg.	3	imperfect	indicative	
9	necessario	necessario	adjective	m.	sg.				
9	né	né	conjunction						
9	commendo	commendare	verb		sg.	1	present	indicative	
10	Io	io	pronoun		sg.	1			
10	mi	mi	pronoun		sg.	1			reflexive
10	tacea	tacere	verb		sg.	1	imperfect	indicative	
10	ma	ma	conjunction						
10	'l	il	article	m.	sg.				elision
10	mio	mio	adjective	m.	sg.				
10	disir	desiderio	noun	m.	sg.				apocope
10	dipinto	dipinto	adjective	m.	sg.				
11	m'	mi	pronoun		sg.	1			elision
11	era	essere	verb		sg.	3	imperfect	indicative	
11	nel	in+il	preposition+article	m.	sg.				contraction
11	viso	viso	noun	m.	sg.				
11	e	e	conjunction						
11	'l	il	article	m.	sg.				elision
11	dimandar	domandare	noun	m.	sg.				apocope
11	con	con	preposition						
11	ello	ello	pronoun	m.	sg.				archaic
12	più	più	adverb						
12	caldo	caldo	adjective	m.	sg.				
12	assai	assai	adverb						
12	che	che	conjunction						
12	per	per	preposition						
12	parlar	parlare	verb						apocope
12	distinto	distinto	adjective	m.	sg.				
13	Fé	fare	verb		sg.	3	remote past	indicative	archaic
13	sì	così	adverb						
13	Beatrice	Beatrice	proper noun	f.	sg.				
13	qual	quale	pronoun	f.	sg.				
13	fé	fare	verb		sg.	3	remote past	indicative	archaic
13	Danïello	Daniele	proper noun	m.	sg.				
14	Nabuccodonosor	Nabucodonosor	proper noun	m.	sg.				
14	levando	levarsi	verb				gerund		
14	d'	di	preposition						elision
14	ira	ira	noun	f.	sg.				
15	che	che	conjunction						
15	l'	lo	pronoun	m.	sg.				elision
15	avea	avere	verb		sg.	3	imperfect	subjunctive	apocope
15	fatto	fare	verb				past participle		
15	ingiustamente	ingiustamente	adverb						
15	fello	fello	adjective	m.	sg.				
16	e	e	conjunction						
16	disse	dire	verb		sg.	3	remote past	indicative	
16	Io	io	pronoun		sg.	1			
16	veggio	vedere	verb		sg.	1	present	indicative	
16	ben	bene	adverb						apocope
16	come	come	conjunction						
16	ti	tu	pronoun		sg.	2			
16	tira	tirare	verb		sg.	3	present	indicative	
17	uno	uno	adjective	m.	sg.				
17	e	e	conjunction						
17	altro	altro	adjective	m.	sg.				
17	disio	desiderio	noun	m.	sg.				apocope
17	sì	sì	adverb						
17	che	che	conjunction						
17	tua	tuo	adjective	f.	sg.				
17	cura	cura	noun	f.	sg.				
18	sé	sé	pronoun		sg.	3			
18	stessa	stesso	adjective	f.	sg.				
18	lega	legare	verb		sg.	3	present	indicative	
18	sì	sì	adverb						
18	che	che	conjunction						
18	fuor	fuori	adverb						apocope
18	non	non	adverb						
18	spira	spirare	verb		sg.	3	present	indicative	
19	Tu	tu	pronoun		sg.	2			
19	argomenti	argomentare	verb		sg.	2	present	indicative	
19	Se	se	conjunction						
19	'l	lo	article	m.	sg.				elision
19	buon	buono	adjective	m.	sg.				apocope
19	voler	volere	noun	m.	sg.				apocope
19	dura	durare	verb		sg.	3	present	indicative	
20	la	la	article	f.	sg.				
20	vïolenza	violenza	noun	f.	sg.				
20	altrui	altrui	adjective		sg.				
20	per	per	preposition						
20	qual	quale	adjective		sg.				
20	ragione	ragione	noun	f.	sg.				
21	di	di	preposition						
21	meritar	meritare	verb				infinitive		apocope
21	mi	mi	pronoun		sg.	1			
21	scema	scemare	verb		sg.	3	present	indicative	
21	la	la	article	f.	sg.				
21	misura	misura	noun	f.	sg.				
22	Ancor	ancora	adverb						apocope
22	di	di	preposition						
22	dubitar	dubitare	verb		sg.				apocope
22	ti	te	pronoun		sg.	2			
22	dà	dare	verb		sg.	3	present	indicative	
22	cagione	cagione	noun	f.	sg.				
23	parer	parere	verb		sg.				apocope
23	tornarsi	tornare	verb		sg.				reflexive
23	l'	le	article	f.	pl.				elision
23	anime	anima	noun	f.	pl.				
23	a	a	preposition						
23	le	le	article	f.	pl.				
23	stelle	stella	noun	f.	pl.				
24	secondo	secondo	preposition						
24	la	la	article	f.	sg.				
24	sentenza	sentenza	noun	f.	sg.				
24	di	di	preposition						
24	Platone	Platone	noun	m.	sg.				
25	Queste	questo	pronoun	f.	pl.				
25	son	essere	verb		pl.	3	present	indicative	apocope
25	le	il	article	f.	pl.				
25	question	questione	noun	f.	pl.				apocope
25	che	che	pronoun						relative
25	nel	in+il	preposition+article	m.	sg.				contraction
25	tuo	tuo	adjective	m.	sg.				
25	velle	volere	noun	m.	sg.				archaic
26	pontano	ponderare	verb		pl.	3	present	indicative	archaic
26	igualmente	igualmente	adverb						
26	e	e	conjunction						
26	però	però	conjunction						
26	pria	prima	adverb						apocope
27	tratterò	trattare	verb		sg.	1	future	indicative	
27	quella	quello	pronoun	f.	sg.				
27	che	che	pronoun						relative
27	più	più	adverb						
27	ha	avere	verb		sg.	3	present	indicative	
27	di	di	preposition						
27	felle	felle	noun	f.	sg.				
28	D'	di	preposition						elision
28	i	il	article	m.	pl.				
28	Serafin	serafino	noun	m.	pl.				apocope
28	colui	colui	pronoun	m.	sg.				
28	che	che	relative pronoun		sg.				
28	più	più	adverb						
28	s'	si	pronoun		sg.	3			elision
28	india	indiare	verb		sg.	3	present	indicative	
29	Moïsè	Mosè	proper noun	m.	sg.				
29	Samuel	Samuele	proper noun	m.	sg.				
29	e	e	conjunction						
29	quel	quello	adjective	m.	sg.				
29	Giovanni	Giovanni	proper noun	m.	sg.				
30	che	che	relative pronoun		sg.				
30	prender	prendere	verb						apocope
30	vuoli	volere	verb		sg.	2	present	indicative	archaic
30	io	io	pronoun		sg.	1			
30	dico	dire	verb		sg.	1	present	indicative	
30	non	non	adverb						
30	Maria	Maria	proper noun	f.	sg.				
31	non	non	adverb						
31	hanno	avere	verb		pl.	3	present	indicative	
31	in	in	preposition						
31	altro	altro	adjective	m.	sg.				
31	cielo	cielo	noun	m.	sg.				
31	i	il	article	m.	pl.				
31	loro	loro	adjective		pl.				
31	scanni	scanno	noun	m.	pl.				
32	che	che	pronoun		pl.				relative
32	questi	questo	adjective	m.	pl.				
32	spirti	spirito	noun	m.	pl.				apocope
32	che	che	pronoun		pl.				relative
32	mo	mo	adverb						archaic
32	t'	ti	pronoun		sg.	2			elision
32	appariro	apparire	verb		pl.	3	future	indicative	
33	né	né	conjunction						
33	hanno	avere	verb		pl.	3	present	indicative	
33	a	a	preposition						
33	l'	lo	article	m.	sg.				elision
33	esser	essere	noun	m.	sg.				apocope
33	lor	loro	adjective		pl.				apocope
33	più	più	adverb						
33	o	o	conjunction						
33	meno	meno	adverb						
33	anni	anno	noun	m.	pl.				
34	ma	ma	conjunction						
34	tutti	tutto	pronoun	m.	pl.				
34	fanno	fare	verb		pl.	3	present	indicative	
34	bello	bello	adjective	m.	sg.				
34	il	il	article	m.	sg.				
34	primo	primo	adjective	m.	sg.				
34	giro	giro	noun	m.	sg.				
35	e	e	conjunction						
35	differentemente	differentemente	adverb						
35	han	avere	verb		pl.	3	present	indicative	apocope
35	dolce	dolce	adjective	f.	sg.				
35	vita	vita	noun	f.	sg.				
36	per	per	preposition						
36	sentir	sentire	verb					infinitive	apocope
36	più	più	adverb						
36	e	e	conjunction						
36	men	meno	adverb						apocope
36	l'	lo	article	m.	sg.				elision
36	etterno	eterno	adjective	m.	sg.				archaic
36	spiro	spiro	noun	m.	sg.				apocope
37	Qui	qui	adverb						
37	si	si	pronoun			3			reflexive
37	mostraro	mostrare	verb		pl.	3	remote past	indicative	
37	non	non	adverb						
37	perché	perché	conjunction						
37	sortita	sortire	adjective	f.	sg.				
38	sia	essere	verb		sg.	3	present	subjunctive	
38	questa	questo	adjective	f.	sg.				
38	spera	sfera	noun	f.	sg.				
38	lor	loro	pronoun		pl.				apocope
38	ma	ma	conjunction						
38	per	per	preposition						
38	far	fare	verb						apocope
38	segno	segno	noun	m.	sg.				
39	de	di	preposition						archaic
39	la	la	article	f.	sg.				
39	celestïal	celestiale	adjective	f.	sg.				apocope
39	c'	che	pronoun						elision
39	ha	avere	verb		sg.	3	present	indicative	
39	men	meno	adverb						apocope
39	salita	salire	adjective	f.	sg.				
40	Così	così	adverb						
40	parlar	parlare	verb						apocope
40	conviensi	convenire	verb		sg.	3	present	indicative	
40	al	a+il	preposition+article	m.	sg.				contraction
40	vostro	vostro	adjective	m.	sg.				
40	ingegno	ingegno	noun	m.	sg.				
41	però	però	conjunction						
