line	word	lemma	pos	gender	number	person	tense	mood	note
1	Se	se	conjunction						
1	mai	mai	adverb						
1	continga	contingere	verb		sg.	3	present	subjunctive	
1	che	che	conjunction						
1	'l	il	article	m.	sg.				elision
1	poema	poema	noun	m.	sg.				
1	sacro	sacro	adjective	m.	sg.				
2	al	a+il	preposition+article	m.	sg.				contraction
2	quale	quale	pronoun	m.	sg.				
2	ha	avere	verb		sg.	3	present	indicative	
2	posto	porre	verb	m.	sg.		past participle		
2	mano	mano	noun	f.	sg.				
2	e	e	conjunction						
2	cielo	cielo	noun	m.	sg.				
2	e	e	conjunction						
2	terra	terra	noun	f.	sg.				
3	sì	sì	adverb						
3	che	che	conjunction						
3	m'	mi	pronoun		sg.	1			elision
3	ha	avere	verb		sg.	3	present	indicative	
3	fatto	fare	verb	m.	sg.		past participle		
3	per	per	preposition						
3	molti	molto	adjective	m.	pl.				
3	anni	anno	noun	m.	pl.				
3	macro	macro	adjective	m.	sg.				
4	vinca	vincere	verb		sg.	3	present	subjunctive	
4	la	lo	article	f.	sg.				
4	crudeltà	crudeltà	noun	f.	sg.				
4	che	che	pronoun		sg.				
4	fuor	fuori	adverb						apocope
4	mi	mi	pronoun		sg.	1			
4	serra	serrare	verb		sg.	3	present	indicative	
5	del	di+il	preposition+article	m.	sg.				contraction
5	bello	bello	adjective	m.	sg.				
5	ovile	ovile	noun	m.	sg.				
5	ov'	ove	adverb						elision
5	io	io	pronoun		sg.	1			
5	dormi'	dormire	verb		sg.	1	remote past	indicative	apocope
5	agnello	agnello	noun	m.	sg.				
6	nimico	nemico	adjective	m.	sg.				archaic
6	ai	a+i	preposition+article	m.	pl.				contraction
6	lupi	lupo	noun	m.	pl.				
6	che	che	pronoun		pl.				
6	li	lo	pronoun	m.	pl.				
6	danno	dare	verb		pl.	3	present	indicative	
6	guerra	guerra	noun	f.	sg.				
7	con	con	preposition						
7	altra	altro	adjective	f.	sg.				
7	voce	voce	noun	f.	sg.				
7	omai	omai	adverb						
7	con	con	preposition						
7	altro	altro	adjective	m.	sg.				
7	vello	vello	noun	m.	sg.				
8	ritornerò	ritornare	verb		sg.	1	future	indicative	
8	poeta	poeta	noun	m.	sg.				
8	e	e	conjunction						
8	in	in	preposition						
8	sul	su+il	preposition+article	m.	sg.				contraction
8	fonte	fonte	noun	m.	sg.				
9	del	di+il	preposition+article	m.	sg.				contraction
9	mio	mio	adjective	m.	sg.				
9	battesmo	battesimo	noun	m.	sg.				archaic
9	prenderò	prendere	verb		sg.	1	future	indicative	
9	'l	il	article	m.	sg.				elision
9	cappello	cappello	noun	m.	sg.				
10	però	perché	conjunction						
10	che	che	conjunction						
10	ne	in	preposition						archaic
10	la	la	article	f.	sg.				
10	fede	fede	noun	f.	sg.				
10	che	che	pronoun	f.	sg.				
10	fa	fare	verb		sg.	3	present	indicative	
10	conte	conto	noun	m.	sg.				apocope
11	l'	le	article	f.	pl.				elision
11	anime	anima	noun	f.	pl.				
11	a	a	preposition						
11	Dio	Dio	noun	m.	sg.				
11	quivi	quivi	adverb						
11	intra'	entrare	verb		sg.	1	remote past	indicative	apocope
11	io	io	pronoun		sg.	1			
11	e	e	conjunction						
11	poi	poi	adverb						
12	Pietro	Pietro	noun	m.	sg.				
12	per	per	preposition						
12	lei	lei	pronoun	f.	sg.				
12	sì	sì	adverb						
12	mi	mi	pronoun		sg.	1			
12	girò	girare	verb		sg.	3	remote past	indicative	
12	la	la	article	f.	sg.				
12	fronte	fronte	noun	f.	sg.				
13	Indi	indi	adverb						
13	si	si	pronoun		sg.	3			reflexive
13	mosse	muovere	verb		sg.	3	remote past	indicative	
13	un	uno	article	m.	sg.				indefinite
13	lume	lume	noun	m.	sg.				
13	verso	verso	preposition						
13	noi	noi	pronoun		pl.	1			
14	di	di	preposition						
14	quella	quello	adjective	f.	sg.				
14	spera	spera	noun	f.	sg.				
14	ond'	onda	relative pronoun		sg.				elision
14	uscì	uscire	verb		sg.	3	remote past	indicative	
14	la	la	article	f.	sg.				
14	primizia	primizia	noun	f.	sg.				
15	che	che	relative pronoun						
15	lasciò	lasciare	verb		sg.	3	remote past	indicative	
15	Cristo	Cristo	noun	m.	sg.				
15	d'	di	preposition						elision
15	i	il	article	m.	pl.				
15	vicari	vicario	noun	m.	pl.				
15	suoi	suo	adjective	m.	pl.				
16	e	e	conjunction						
16	la	lo	article	f.	sg.				
16	mia	mio	adjective	f.	sg.				
16	donna	donna	noun	f.	sg.				
16	piena	pieno	adjective	f.	sg.				
16	di	di	preposition						
16	letizia	letizia	noun	f.	sg.				
17	mi	mi	pronoun		sg.	1			
17	disse	dire	verb		sg.	3	remote past	indicative	
17	Mira	mirare	verb		sg.	2	present	imperative	
17	mira	mirare	verb		sg.	2	present	imperative	
17	ecco	ecco	adverb						
17	il	il	article	m.	sg.				
17	barone	barone	noun	m.	sg.				
18	per	per	preposition						
18	cui	cui	pronoun		sg.				
18	là	là	adverb						
18	giù	giù	adverb						
