line	word	lemma	pos	gender	number	person	tense	mood	note
1	Sì	sì	adverb						
1	tosto	tosto	adverb						
1	come	come	conjunction						
1	l'	la	article	f.	sg.				elision
1	ultima	ultimo	adjective	f.	sg.				
1	parola	parola	noun	f.	sg.				
2	la	la	article	f.	sg.				
2	benedetta	benedetto	adjective	f.	sg.				
2	fiamma	fiamma	noun	f.	sg.				
2	per	per	preposition						
2	dir	dire	verb						apocope
2	tolse	togliere	verb		sg.	3	remote past	indicative	
3	a	a	preposition						
3	rotar	rotare	verb						apocope
3	cominciò	cominciare	verb		sg.	3	remote past	indicative	
3	la	la	article	f.	sg.				
3	santa	santo	adjective	f.	sg.				
3	mola	mola	noun	f.	sg.				
4	e	e	conjunction						
4	nel	in+il	preposition+article	m.	sg.				contraction
4	suo	suo	adjective	m.	sg.				
4	giro	giro	noun	m.	sg.				
4	tutta	tutto	adjective	f.	sg.				
4	non	non	adverb						
4	si	si	pronoun		sg.	3			reflexive
4	volse	volgere	verb		sg.	3	remote past	indicative	
5	prima	prima	adverb						
5	ch'	che	conjunction						elision
5	un'	una	article	f.	sg.				elision
5	altra	altro	adjective	f.	sg.				
5	di	di	preposition						
5	cerchio	cerchio	noun	m.	sg.				
5	la	lo	pronoun	f.	sg.				
5	chiuse	chiudere	verb		sg.	3	remote past	indicative	
6	e	e	conjunction						
6	moto	moto	noun	m.	sg.				
6	a	a	preposition						
6	moto	moto	noun	m.	sg.				
6	e	e	conjunction						
6	canto	canto	noun	m.	sg.				
6	a	a	preposition						
6	canto	canto	noun	m.	sg.				
6	colse	cogliere	verb		sg.	3	remote past	indicative	
7	canto	canto	noun	m.	sg.				
7	che	che	pronoun		sg.				
7	tanto	tanto	adverb						
7	vince	vincere	verb		sg.	3	present	indicative	
7	nostre	nostro	adjective	f.	pl.				
7	muse	musa	noun	f.	pl.				
8	nostre	nostro	adjective	f.	pl.				
8	serene	sereno	adjective	f.	pl.				
8	in	in	preposition						
8	quelle	quello	adjective	f.	pl.				
8	dolci	dolce	adjective	f.	pl.				
8	tube	tuba	noun	f.	pl.				
9	quanto	quanto	adjective	m.	sg.				
9	primo	primo	adjective	m.	sg.				
9	splendor	splendore	noun	m.	sg.				apocope
9	quel	quello	adjective	m.	sg.				
9	ch'	che	pronoun		sg.				elision
9	e'	essere	verb		sg.	3	present	indicative	archaic
9	refuse	refuse	verb		sg.	3	present	indicative	archaic
10	Come	come	adverb						
10	si	si	pronoun		pl.	3			reflexive
10	volgon	volgere	verb		pl.	3	present	indicative	apocope
10	per	per	preposition						
10	tenera	tenero	adjective	f.	sg.				
10	nube	nube	noun	f.	sg.				
11	due	due	numeral		pl.				
11	archi	arco	noun	m.	pl.				
11	paralelli	parallelo	adjective	m.	pl.				archaic
11	e	e	conjunction						
11	concolori	concolori	adjective	m.	pl.				
12	quando	quando	conjunction						
12	Iunone	Giunone	proper noun	f.	sg.				Latinate
12	a	a	preposition						
12	sua	suo	adjective	f.	sg.				
12	ancella	ancella	noun	f.	sg.				
12	iube	iubere	verb		sg.	3	present	indicative	archaic
13	nascendo	nascere	verb		sg.		gerund		
13	di	di	preposition						
13	quel	quello	pronoun	m.	sg.				
13	d'	di	preposition						elision
13	entro	entro	preposition						
13	quel	quello	pronoun	m.	sg.				
13	di	di	preposition						
13	fori	fuori	adverb						apocope
14	a	a	preposition						
14	guisa	guisa	noun	f.	sg.				
14	del	di+il	preposition+article	m.	sg.				contraction
14	parlar	parlare	noun	m.	sg.				apocope
14	di	di	preposition						
