line	word	lemma	pos	gender	number	person	tense	mood	note
1	Già	già	adverb						
1	si	si	pronoun		sg.	3			reflexive
1	godeva	godere	verb		sg.	3	imperfect	indicative	
1	solo	solo	adjective	m.	sg.				
1	del	di+il	preposition+article	m.	sg.				contraction
1	suo	suo	adjective	m.	sg.				
1	verbo	verbo	noun	m.	sg.				
2	quello	quello	adjective	m.	sg.				
2	specchio	specchio	noun	m.	sg.				
2	beato	beato	adjective	m.	sg.				
2	e	e	conjunction						
2	io	io	pronoun		sg.	1			
2	gustava	gustare	verb		sg.	1	imperfect	indicative	archaic
3	lo	il	article	m.	sg.				archaic
3	mio	mio	adjective	m.	sg.				
3	temprando	tempraro	verb				present	gerund	
3	col	con+il	preposition+article	m.	sg.				contraction
3	dolce	dolce	noun	m.	sg.				
3	l'	il	article	m.	sg.				elision
3	acerbo	acerbo	noun	m.	sg.				
4	e	e	conjunction						
4	quella	quello	adjective	f.	sg.				
4	donna	donna	noun	f.	sg.				
4	ch'	che	conjunction						elision
4	a	a	preposition						
4	Dio	Dio	noun	m.	sg.				
4	mi	mi	pronoun		sg.	1			
4	menava	menare	verb		sg.	3	imperfect	indicative	
5	disse	dire	verb		sg.	3	remote past	indicative	
5	Muta	mutare	verb		sg.	2	present	imperative	
5	pensier	pensiero	noun	m.	sg.				apocope
5	pensa	pensare	verb		sg.	2	present	imperative	
5	ch'	che	conjunction						elision
5	i'	io	pronoun		sg.	1			apocope
5	sono	essere	verb		sg.	1	present	indicative	
6	presso	presso	preposition						
6	a	a	preposition						
6	colui	colui	pronoun	m.	sg.				
6	ch'	che	relative pronoun						elision
6	ogne	ogni	adjective	m.	sg.				archaic
6	torto	torto	noun	m.	sg.				
6	disgrava	disgravare	verb		sg.	3	imperfect	indicative	
7	Io	io	pronoun		sg.	1			
7	mi	mi	pronoun		sg.	1			reflexive
7	rivolsi	rivolgersi	verb		sg.	1	remote past	indicative	
7	a	a	preposition						
7	l'	lo	article	m.	sg.				elision
7	amoroso	amoroso	adjective	m.	sg.				
7	suono	suono	noun	m.	sg.				
8	del	di+il	preposition+article	m.	sg.				contraction
8	mio	mio	adjective	m.	sg.				
8	conforto	conforto	noun	m.	sg.				
8	e	e	conjunction						
8	qual	quale	pronoun	m.	sg.				apocope
8	io	io	pronoun		sg.	1			
8	allor	allora	adverb						apocope
8	vidi	vedere	verb		sg.	1	remote past	indicative	
9	ne	in	preposition						archaic
9	li	i	article	m.	pl.				archaic
9	occhi	occhio	noun	m.	pl.				
9	santi	santo	adjective	m.	pl.				
9	amor	amore	noun	m.	sg.				apocope
9	qui	che	pronoun						archaic
9	l'	lo	pronoun	m.	sg.				elision
9	abbandono	abbandonare	verb		sg.	3	remote past	indicative	accent omitted
10	non	non	adverb						
10	perch'	perché	conjunction						elision
10	io	io	pronoun		sg.	1			
10	pur	pure	adverb						apocope
10	del	di+il	preposition+article	m.	sg.				contraction
10	mio	mio	adjective	m.	sg.				
