line	word	lemma	pos	gender	number	person	tense	mood	note
1	Poscia	poscia	adverb						
1	che	che	conjunction						
1	Costantin	Costantino	noun	m.	sg.				apocope
1	l'	la	article	f.	sg.				elision
1	aquila	aquila	noun	f.	sg.				
1	volse	volgere	verb		sg.	3	remote past	indicative	
2	contr'	contro	preposition						apocope
2	al	a+il	preposition+article	m.	sg.				contraction
2	corso	corso	noun	m.	sg.				
2	del	di+il	preposition+article	m.	sg.				contraction
2	ciel	cielo	noun	m.	sg.				apocope
2	ch'	che	pronoun	f.	sg.				elision
2	ella	ella	pronoun	f.	sg.	3			
2	seguio	seguire	verb		sg.	3	remote past	indicative	
3	dietro	dietro	preposition						
3	a	a	preposition						
3	l'	lo	article	m.	sg.				elision
3	antico	antico	noun	m.	sg.				
3	che	che	pronoun						
3	Lavina	Lavinia	noun	f.	sg.				apocope
3	tolse	togliere	verb		sg.	3	remote past	indicative	
4	cento	cento	numeral		sg.				
4	e	e	conjunction						
4	cent'	cento	numeral		sg.				apocope
4	anni	anno	noun	m.	pl.				
4	e	e	conjunction						
4	più	più	adverb						
4	l'	lo	article	m.	sg.				elision
4	uccel	uccello	noun	m.	sg.				apocope
4	di	di	preposition						
4	Dio	Dio	noun	m.	sg.				
5	ne	in	preposition						archaic
5	lo	lo	article	m.	sg.				
5	stremo	stremo	noun	m.	sg.				
5	d'	di	preposition						elision
5	Europa	Europa	noun	f.	sg.				
5	si	si	pronoun		sg.	3			reflexive
5	ritenne	ritenere	verb		sg.	3	remote past	indicative	
6	vicino	vicino	adjective	m.	sg.				
6	a'	a+i	preposition+article	m.	pl.				contraction
6	monti	monte	noun	m.	pl.				
6	de'	di+i	preposition+article	m.	pl.				contraction
6	quai	quale	pronoun	m.	pl.				
6	prima	prima	adverb						
6	uscìo	uscire	verb		sg.	3	remote past	indicative	archaic
7	e	e	conjunction						
7	sotto	sotto	preposition						
7	l'	lo/la	article	f.	sg.				elision
7	ombra	ombra	noun	f.	sg.				
7	de	di	preposition						archaic
7	le	le	article	f.	pl.				
7	sacre	sacro	adjective	f.	pl.				
7	penne	penna	noun	f.	pl.				
8	governò	governare	verb		sg.	3	remote past	indicative	
8	'l	il	article	m.	sg.				elision
8	mondo	mondo	noun	m.	sg.				
8	lì	lì	adverb						
8	di	di	preposition						
8	mano	mano	noun	f.	sg.				
8	in	in	preposition						
8	mano	mano	noun	f.	sg.				
9	e	e	conjunction						
9	sì	sì	adverb						
9	cangiando	cangiare	verb				present	gerund	
9	in	in	preposition						
9	su	su	preposition						
9	la	la	article	f.	sg.				
9	mia	mio	adjective	f.	sg.				
9	pervenne	pervenire	verb		sg.	3	remote past	indicative	
10	Cesare	Cesare	noun	m.	sg.				
10	fui	essere	verb		sg.	1	remote past	indicative	
10	e	e	conjunction						
10	son	essere	verb		sg.	1	present	indicative	apocope
10	Iustinïano	Giustiniano	noun	m.	sg.				
11	che	che	pronoun						relative
11	per	per	preposition						
11	voler	volere	noun	m.	sg.				apocope
11	del	di+il	preposition+article	m.	sg.				contraction
11	primo	primo	adjective	m.	sg.				
11	amor	amore	noun	m.	sg.				apocope
11	ch'	che	conjunction						elision
11	i'	io	pronoun		sg.	1			elision
11	sento	sentire	verb		sg.	1	present	indicative	
12	d'	di	preposition						elision
12	entro	entro	preposition						
12	le	lo	article	f.	pl.				
12	leggi	legge	noun	f.	pl.				
12	trassi	trarre	verb		sg.	1	remote past	indicative	
12	il	il	article	m.	sg.				
12	troppo	troppo	adjective	m.	sg.				
12	e	e	conjunction						
12	'l	il	article	m.	sg.				elision
12	vano	vano	adjective	m.	sg.				
13	E	e	conjunction						
13	prima	prima	adverb						
13	ch'	che	conjunction						elision
13	io	io	pronoun		sg.	1			
13	a	a	preposition						
13	l'	il	article	m.	sg.				elision
13	ovra	opera	noun	f.	sg.				archaic
13	fossi	essere	verb		sg.	1	imperfect	subjunctive	
