line	word	lemma	pos	gender	number	person	tense	mood	note
1	Poi	poi	adverb						
1	fummo	essere	verb		pl.	1	remote past	indicative	
1	dentro	dentro	adverb						
1	al	a+il	preposition+article	m.	sg.				contraction
1	soglio	soglio	noun	m.	sg.				
1	de	di	preposition						archaic
1	la	il	article	f.	sg.				
1	porta	porta	noun	f.	sg.				
2	che	che	pronoun						
2	'l	il	article	m.	sg.				elision
2	mal	male	adjective	m.	sg.				apocope
2	amor	amore	noun	m.	sg.				apocope
2	de	di	preposition						archaic
2	l'	le	article	f.	pl.				elision
2	anime	anima	noun	f.	pl.				
2	disusa	disusare	verb		sg.	3	present	indicative	
3	perché	perché	conjunction						
3	fa	fare	verb		sg.	3	present	indicative	
3	parer	parere	verb				infinitive		apocope
3	dritta	dritto	adjective	f.	sg.				
3	la	il	article	f.	sg.				
3	via	via	noun	f.	sg.				
3	torta	torto	adjective	f.	sg.				
4	sonando	sonare	verb				present	gerund	
4	la	la	pronoun	f.	sg.				clitic
4	senti'	sentire	verb		sg.	3	present	indicative	apocope
4	esser	essere	verb					infinitive	apocope
4	richiusa	richiuso	adjective	f.	sg.				
5	e	e	conjunction						
5	s'	se	conjunction						elision
5	io	io	pronoun		sg.	1			
5	avesse	avere	verb		sg.	1	imperfect	subjunctive	
5	li	lo	article	m.	pl.				archaic
5	occhi	occhio	noun	m.	pl.				
5	vòlti	volto	adjective	m.	pl.				
5	ad	a	preposition						
5	essa	esso	pronoun	f.	sg.				
6	qual	quale	adjective	f.	sg.				apocope
6	fora	essere	verb		sg.	3	pluperfect	subjunctive	archaic
6	stata	stare	verb	f.	sg.				
6	al	a+il	preposition+article	m.	sg.				contraction
6	fallo	fallo	noun	m.	sg.				
6	degna	degno	adjective	f.	sg.				
6	scusa	scusa	noun	f.	sg.				
7	Noi	noi	pronoun		pl.	1			
7	salavam	salire	verb		pl.	1	imperfect	indicative	apocope
7	per	per	preposition						
7	una	uno	article	f.	sg.				indefinite
7	pietra	pietra	noun	f.	sg.				
7	fessa	fesso	adjective	f.	sg.				
8	che	che	pronoun						relative
8	si	si	pronoun		sg.				reflexive
8	moveva	muovere	verb		sg.	3	imperfect	indicative	
8	e	e	conjunction						
8	d'	di	preposition						elision
8	una	uno	pronoun	f.	sg.				
8	e	e	conjunction						
8	d'	di	preposition						elision
8	altra	altro	adjective	f.	sg.				
8	parte	parte	noun	f.	sg.				
9	sì	sì	adverb						
9	come	come	conjunction						
9	l'	la	article	f.	sg.				elision
9	onda	onda	noun	f.	sg.				
9	che	che	pronoun						relative
9	fugge	fuggire	verb		sg.	3	present	indicative	
9	e	e	conjunction						
9	s'	si	pronoun		sg.				elision
9	appressa	appressare	verb		sg.	3	present	indicative	reflexive
10	Qui	qui	adverb						
10	si	si	pronoun		sg.	3			impersonal
10	conviene	convenire	verb		sg.	3	present	indicative	
10	usare	usare	verb				infinitive		
10	un	uno	article	m.	sg.				indefinite
10	poco	poco	noun	m.	sg.				
10	d'	di	preposition						elision
10	arte	arte	noun	f.	sg.				
11	cominciò	cominciare	verb		sg.	3	remote past	indicative	
11	'l	il	article	m.	sg.				elision
11	duca	duca	noun	m.	sg.				
11	mio	mio	adjective	m.	sg.				
11	in	in	preposition						
11	accostarsi	accostarsi	verb				infinitive		reflexive
12	or	ora	adverb						apocope
12	quinci	quinci	adverb						
12	or	ora	adverb						apocope
12	quindi	quindi	adverb						
12	al	a+il	preposition+article	m.	sg.				contraction
12	lato	lato	noun	m.	sg.				
12	che	che	pronoun		sg.	3			relative
12	si	si	pronoun		sg.	3			reflexive
12	parte	partire	verb		sg.	3	present	indicative	
13	E	e	conjunction						
13	questo	questo	pronoun	m.	sg.				
13	fece	fare	verb		sg.	3	remote past	indicative	
13	i	il	article	m.	pl.				
13	nostri	nostro	adjective	m.	pl.				
13	passi	passo	noun	m.	pl.				
13	scarsi	scarso	adjective	m.	pl.				
14	tanto	tanto	adverb						
14	che	che	conjunction						
14	pria	prima	adverb						apocope
14	lo	lo	article	m.	sg.				
14	scemo	scemo	noun	m.	sg.				
14	de	di	preposition						archaic
14	la	la	article	f.	sg.				
14	luna	luna	noun	f.	sg.				
15	rigiunse	rigiungere	verb		sg.	3	remote past	indicative	
15	al	a+il	preposition+article	m.	sg.				contraction
15	letto	letto	noun	m.	sg.				
15	suo	suo	adjective	m.	sg.				
15	per	per	preposition						
15	ricorcarsi	ricorcare	verb						reflexive
16	che	che	conjunction						
16	noi	noi	pronoun		pl.	1			
16	fossimo	essere	verb		pl.	1	imperfect	subjunctive	
16	fuor	fuori	adverb						apocope
16	di	di	preposition						
16	quella	quello	adjective	f.	sg.				
16	cruna	cruna	noun	f.	sg.				
17	ma	ma	conjunction						
17	quando	quando	conjunction						
17	fummo	essere	verb		pl.	1	remote past	indicative	
17	liberi	libero	adjective	m.	pl.				
17	e	e	conjunction						
17	aperti	aperto	adjective	m.	pl.				
18	sù	su	adverb						
18	dove	dove	adverb						
18	il	il	article	m.	sg.				
18	monte	monte	noun	m.	sg.				
18	in	in	preposition						
18	dietro	dietro	adverb						
18	si	si	pronoun		sg.	3			reflexive
18	rauna	raunare	verb		sg.	3	present	indicative	archaic
19	ïo	io	pronoun		sg.	1			archaic
19	stancato	stancare	adjective	m.	sg.				
19	e	e	conjunction						
19	amendue	ambedue	pronoun		pl.				archaic
19	incerti	incerto	adjective	m.	pl.				
20	di	di	preposition						
20	nostra	nostro	adjective	f.	sg.				
20	via	via	noun	f.	sg.				
20	restammo	restare	verb		pl.	1	remote past	indicative	
20	in	in	preposition						
20	su	su	preposition						
20	un	uno	article	m.	sg.				indefinite
20	piano	piano	noun	m.	sg.				
21	solingo	solingo	adjective	m.	sg.				archaic
21	più	più	adverb						
21	che	che	conjunction						
21	strade	strada	noun	f.	pl.				
21	per	per	preposition						
21	diserti	deserto	noun	m.	pl.				archaic
22	Da	da	preposition						
22	la	lo	article	f.	sg.				
22	sua	suo	adjective	f.	sg.				
22	sponda	sponda	noun	f.	sg.				
22	ove	ove	adverb						
22	confina	confinare	verb		sg.	3	present	indicative	
22	il	il	article	m.	sg.				
22	vano	vano	noun	m.	sg.				
23	al	a+il	preposition+article	m.	sg.				contraction
23	piè	piede	noun	m.	sg.				apocope
23	de	di	preposition						archaic
23	l'	la	article	f.	sg.				elision
23	alta	alto	adjective	f.	sg.				
23	ripa	ripa	noun	f.	sg.				
23	che	che	pronoun		sg.				
23	pur	pure	adverb						apocope
23	sale	salire	verb		sg.	3	present	indicative	
24	misurrebbe	misurare	verb		sg.	3	present	conditional	
24	in	in	preposition						
24	tre	tre	numeral		pl.				
24	volte	volta	noun	f.	pl.				
24	un	uno	article	m.	sg.				indefinite
24	corpo	corpo	noun	m.	sg.				
24	umano	umano	adjective	m.	sg.				
25	e	e	conjunction						
25	quanto	quanto	adverb						
25	l'	lo	article	m.	sg.				elision
25	occhio	occhio	noun	m.	sg.				
25	mio	mio	adjective	m.	sg.				
25	potea	potere	verb		sg.	3	imperfect	indicative	archaic
25	trar	trarre	verb						apocope
25	d'	di	preposition						elision
25	ale	ala	noun	f.	pl.				
26	or	ora	adverb						apocope
