line	word	lemma	pos	gender	number	person	tense	mood	note
1	Posto	porre	verb	m.	sg.				
1	avea	avere	verb		sg.	3	imperfect	indicative	apocope
1	fine	fine	noun	m.	sg.				
1	al	a+il	preposition+article	m.	sg.				contraction
1	suo	suo	adjective	m.	sg.				
1	ragionamento	ragionamento	noun	m.	sg.				
2	l'	lo	article	m.	sg.				elision
2	alto	alto	adjective	m.	sg.				
2	dottore	dottore	noun	m.	sg.				
2	e	e	conjunction						
2	attento	attento	adjective	m.	sg.				
2	guardava	guardare	verb		sg.	3	imperfect	indicative	
3	ne	in	preposition						archaic
3	la	la	article	f.	sg.				
3	mia	mio	adjective	f.	sg.				
3	vista	vista	noun	f.	sg.				
3	s'	se	conjunction						elision
3	io	io	pronoun		sg.	1			
3	parea	parere	verb		sg.	1	imperfect	indicative	apocope
3	contento	contento	adjective	m.	sg.				
4	e	e	conjunction						
4	io	io	pronoun		sg.	1			
4	cui	cui	pronoun		sg.				
4	nova	nuovo	adjective	f.	sg.				archaic
4	sete	sete	noun	f.	sg.				
4	ancor	ancora	adverb						apocope
4	frugava	frugare	verb		sg.	3	imperfect	indicative	
5	di	di	preposition						
5	fuor	fuori	adverb						apocope
5	tacea	tacere	verb		sg.	1	imperfect	indicative	
5	e	e	conjunction						
5	dentro	dentro	adverb						
5	dicea	dire	verb		sg.	1	imperfect	indicative	
5	Forse	forse	adverb						
6	lo	lo	article	m.	sg.				
6	troppo	troppo	adjective	m.	sg.				
6	dimandar	dimandare	noun	m.	sg.				apocope
6	ch'	che	conjunction						elision
6	io	io	pronoun		sg.	1			
6	fo	fare	verb		sg.	1	present	indicative	archaic
6	li	li	pronoun	m.	pl.				
6	grava	gravare	verb		sg.	3	present	indicative	
7	Ma	ma	conjunction						
7	quel	quello	adjective	m.	sg.				
7	padre	padre	noun	m.	sg.				
7	verace	verace	adjective	m.	sg.				
7	che	che	pronoun		sg.				
7	s'	si	pronoun		sg.	3			elision
