line	word	lemma	pos	gender	number	person	tense	mood	note
1	Era	essere	verb		sg.	3	imperfect	indicative	
1	già	già	adverb						
1	l'	lo	article	f.	sg.				elision
1	ora	ora	noun	f.	sg.				
1	che	che	pronoun		sg.				relative
1	volge	volgere	verb		sg.	3	present	indicative	
1	il	il	article	m.	sg.				
1	disio	desiderio	noun	m.	sg.				apocope
2	ai	a+i	preposition+article	m.	pl.				contraction
2	navicanti	navicante	noun	m.	pl.				
2	e	e	conjunction						
2	'ntenerisce	intenerire	verb		sg.	3	present	indicative	elision
2	il	il	article	m.	sg.				
2	core	cuore	noun	m.	sg.				archaic
3	lo	lo	article	m.	sg.				
3	dì	dì	noun	m.	sg.				
3	c'	ci	pronoun		pl.	1			elision
3	han	avere	verb		pl.	3	present	indicative	apocope
3	detto	dire	verb		sg.		past participle		
3	ai	a+i	preposition+article	m.	pl.				contraction
3	dolci	dolce	adjective	m.	pl.				
3	amici	amico	noun	m.	pl.				
3	addio	addio	noun	m.	sg.				
4	e	e	conjunction						
4	che	che	conjunction						
4	lo	lo	article	m.	sg.				
4	novo	nuovo	adjective	m.	sg.				archaic
4	peregrin	peregrino	noun	m.	sg.				apocope
4	d'	di	preposition						elision
4	amore	amore	noun	m.	sg.				
5	punge	pungere	verb		sg.	3	present	indicative	
5	se	se	conjunction						
5	ode	udire	verb		sg.	3	present	indicative	
5	squilla	squilla	noun	f.	sg.				
5	di	di	preposition						
5	lontano	lontano	adverb						
6	che	che	relative pronoun						
6	paia	parere	verb		sg.	3	present	subjunctive	
6	il	il	article	m.	sg.				
6	giorno	giorno	noun	m.	sg.				
6	pianger	piangere	verb				infinitive		apocope
6	che	che	pronoun		sg.				relative
6	si	si	pronoun		sg.	3			reflexive
6	more	morire	verb		sg.	3	present	indicative	
7	quand'	quando	conjunction						elision
7	io	io	pronoun		sg.	1			
7	incominciai	incominciare	verb		sg.	1	remote past	indicative	
7	a	a	preposition						
7	render	rendere	verb				infinitive		apocope
7	vano	vano	adjective	m.	sg.				
8	l'	il	article	m.	sg.				elision
8	udire	udire	verb				infinitive		
8	e	e	conjunction						
8	a	a	preposition						
8	mirare	mirare	verb				infinitive		
8	una	uno	pronoun	f.	sg.				
8	de	di	preposition						archaic
8	l'	le	article	f.	pl.				elision
8	alme	anima	noun	f.	pl.				archaic
9	surta	surgere	adjective	f.	sg.				archaic
9	che	che	pronoun						
9	l'	lo	article	m.	sg.				elision
9	ascoltar	ascoltare	verb				infinitive		apocope
9	chiedea	chiedere	verb		sg.	3	imperfect	indicative	archaic
9	con	con	preposition						
9	mano	mano	noun	f.	sg.				
10	Ella	ella	pronoun	f.	sg.	3			
10	giunse	giungere	verb		sg.	3	remote past	indicative	
10	e	e	conjunction						
10	levò	levare	verb		sg.	3	remote past	indicative	
10	ambo	ambo	adjective	m.	pl.				
10	le	il	article	f.	pl.				
10	palme	palma	noun	f.	pl.				
11	ficcando	ficcare	verb		sg.		gerund		
11	li	il	article	m.	pl.				archaic
11	occhi	occhio	noun	m.	pl.				
11	verso	verso	preposition						
11	l'	lo	article	m.	sg.				elision
11	orïente	oriente	noun	m.	sg.				
12	come	come	conjunction						
12	dicesse	dire	verb		sg.	3	imperfect	subjunctive	
12	a	a	preposition						
12	Dio	Dio	noun	m.	sg.				
12	D'	di	preposition						elision
12	altro	altro	pronoun	m.	sg.				
12	non	non	adverb						
12	calme	calmare	verb		sg.	1	present	subjunctive	archaic
13	Te	te	pronoun		sg.				Latin
13	lucis	lux	noun	f.	sg.				Latin
13	ante	ante	adverb						Latin
13	sì	sì	adverb						
13	devotamente	devotamente	adverb						
14	le	le	pronoun	f.	sg.	3			
14	uscìo	uscire	verb		sg.	3	remote past	indicative	
14	di	di	preposition						
14	bocca	bocca	noun	f.	sg.				
14	e	e	conjunction						
14	con	con	preposition						
14	sì	sì	adverb						
14	dolci	dolce	adjective	f.	pl.				
14	note	nota	noun	f.	pl.				
15	che	che	conjunction						
15	fece	fare	verb		sg.	3	remote past	indicative	
15	me	me	pronoun		sg.	1			
15	a	a	preposition						
15	me	me	pronoun		sg.	1			
15	uscir	uscire	verb					infinitive	apocope
15	di	di	preposition						
15	mente	mente	noun	f.	sg.				
16	e	e	conjunction						
16	l'	le	article	f.	pl.				elision
16	altre	altro	adjective	f.	pl.				
16	poi	poi	adverb						
16	dolcemente	dolcemente	adverb						
16	e	e	conjunction						
16	devote	devoto	adjective	f.	pl.				
17	seguitar	seguire	verb		sg.				apocope
17	lei	lei	pronoun	f.	sg.				
17	per	per	preposition						
17	tutto	tutto	adjective	m.	sg.				
17	l'	lo	article	m.	sg.				elision
