line	word	lemma	pos	gender	number	person	tense	mood	note
1	Cantando	cantare	verb				present	gerund	
1	come	come	conjunction						
1	donna	donna	noun	f.	sg.				
1	innamorata	innamorato	adjective	f.	sg.				
2	continüò	continuare	verb		sg.	3	remote past	indicative	archaic spelling
2	col	con+il	preposition+article	m.	sg.				contraction
2	fin	fine	noun	m.	sg.				apocope
2	di	di	preposition						
2	sue	suo	adjective	f.	pl.				
2	parole	parola	noun	f.	pl.				
3	Beati	beatus	adjective	m.	pl.				Latin
3	quorum	qui	pronoun	m.	pl.				Latin
3	tecta	tectus	adjective	n.	pl.				Latin
3	sunt	sum	verb		pl.	3	present	indicative	Latin
3	peccata	peccatum	noun	n.	pl.				Latin
4	E	e	conjunction						
4	come	come	conjunction						
4	ninfe	ninfa	noun	f.	pl.				
4	che	che	pronoun		pl.				relative
4	si	si	pronoun		pl.	3			reflexive
4	givan	dare	verb		pl.	3	imperfect	indicative	apocope
4	sole	solo	adjective	f.	pl.				
5	per	per	preposition						
5	le	lo	article	f.	pl.				
5	salvatiche	salvatico	adjective	f.	pl.				archaic
5	ombre	ombra	noun	f.	pl.				
5	disïando	disiare	verb				present	gerund	archaic
6	qual	quale	pronoun		sg.				apocope
6	di	di	preposition						
6	veder	vedere	verb				present	infinitive	apocope
6	qual	quale	pronoun		sg.				apocope
6	di	di	preposition						
6	fuggir	fuggire	verb				present	infinitive	apocope
6	lo	lo	article	m.	sg.				
6	sole	sole	noun	m.	sg.				
7	allor	allora	adverb						apocope
7	si	si	pronoun		sg.	3			reflexive
7	mosse	muovere	verb		sg.	3	remote past	indicative	
7	contra	contro	preposition						archaic
7	'l	il	article	m.	sg.				elision
7	fiume	fiume	noun	m.	sg.				
7	andando	andare	verb				gerund		
8	su	su	adverb						
8	per	per	preposition						
8	la	la	article	f.	sg.				
8	riva	riva	noun	f.	sg.				
8	e	e	conjunction						
8	io	io	pronoun		sg.	1			
8	pari	pari	adjective		sg.				
8	di	di	preposition						
8	lei	lei	pronoun	f.	sg.	3			
9	picciol	piccolo	adjective	m.	sg.				apocope
9	passo	passo	noun	m.	sg.				
9	con	con	preposition						
9	picciol	piccolo	adjective	m.	sg.				apocope
9	seguitando	seguire	verb				gerund		
10	Non	non	adverb						
10	eran	essere	verb		pl.	3	imperfect	indicative	apocope
10	cento	cento	numeral		sg.				
10	tra	tra	preposition						
10	suoi	suo	adjective	m.	pl.				possessive
10	passi	passo	noun	m.	pl.				
10	e	e	conjunction						
10	miei	mio	adjective	m.	pl.				possessive
11	quando	quando	conjunction						
11	le	lo	article	f.	pl.				
11	ripe	ripa	noun	f.	pl.				
11	igualmente	ugualmente	adverb						archaic
11	dier	dare	verb		pl.	3	remote past	indicative	apocope
11	volta	volta	noun	f.	sg.				
12	per	per	preposition						
12	modo	modo	noun	m.	sg.				
12	ch'	che	conjunction						elision
12	a	a	preposition						
12	levante	levante	noun	m.	sg.				
12	mi	mi	pronoun		sg.	1			reflexive
12	rendei	rendere	verb		sg.	1	imperfect	indicative	archaic
13	Né	né	conjunction						
13	ancor	ancora	adverb						apocope
13	fu	essere	verb		sg.	3	remote past	indicative	
13	così	così	adverb						
13	nostra	nostro	adjective	f.	sg.				
13	via	via	noun	f.	sg.				
13	molta	molto	adjective	f.	sg.				
14	quando	quando	conjunction						
14	la	il	article	f.	sg.				
14	donna	donna	noun	f.	sg.				
14	tutta	tutto	adjective	f.	sg.				
14	a	a	preposition						
14	me	me	pronoun		sg.	1			
14	si	si	pronoun		sg.	3			reflexive
14	torse	torcersi	verb		sg.	3	remote past	indicative	
15	dicendo	dire	verb				present	gerund	
15	Frate	frate	noun	m.	sg.				
15	mio	mio	adjective	m.	sg.				
15	guarda	guardare	verb		sg.	2	present	imperative	
15	e	e	conjunction						
15	ascolta	ascoltare	verb		sg.	2	present	imperative	
16	Ed	e	conjunction						
16	ecco	ecco	adverb						
16	un	uno	article	m.	sg.				indefinite
16	lustro	lustro	noun	m.	sg.				
16	sùbito	subito	adverb						
16	trascorse	trascorrere	verb		sg.	3	remote past	indicative	
17	da	da	preposition						
17	tutte	tutto	adjective	f.	pl.				
17	parti	parte	noun	f.	pl.				
17	per	per	preposition						
17	la	la	article	f.	sg.				
17	gran	grande	adjective	f.	sg.				apocope
17	foresta	foresta	noun	f.	sg.				
18	tal	tale	adjective		sg.				apocope
18	che	che	conjunction						
18	di	di	preposition						
18	balenar	balenare	verb		sg.				apocope
18	mi	mi	pronoun		sg.	1			
18	mise	mettere	verb		sg.	3	remote past	indicative	
18	in	in	preposition						
18	forse	forse	noun	f.	pl.				
19	Ma	ma	conjunction						
19	perché	perché	conjunction						
19	'l	lo	article	m.	sg.				elision
19	balenar	baleno	noun	m.	sg.				apocope
19	come	come	conjunction						
19	vien	venire	verb		sg.	3	present	indicative	apocope
19	resta	restare	verb		sg.	3	present	indicative	
20	e	e	conjunction						
20	quel	quello	adjective	m.	sg.				
20	durando	durare	verb				gerund		
20	più	più	adverb						
20	e	e	conjunction						
20	più	più	adverb						
20	splendeva	splendere	verb		sg.	3	imperfect	indicative	
21	nel	in+il	preposition+article	m.	sg.				contraction
21	mio	mio	adjective	m.	sg.				
21	pensier	pensiero	noun	m.	sg.				apocope
21	dicea	dire	verb		sg.	3	imperfect	indicative	archaic
21	Che	che	pronoun		sg.				
21	cosa	cosa	noun	f.	sg.				
21	è	essere	verb		sg.	3	present	indicative	
21	questa	questo	pronoun	f.	sg.				
22	E	e	conjunction						
22	una	uno	article	f.	sg.				indefinite
22	melodia	melodia	noun	f.	sg.				
22	dolce	dolce	adjective	f.	sg.				
22	correva	correre	verb		sg.	3	imperfect	indicative	
23	per	per	preposition						
23	l'	lo	article	m.	sg.				elision
23	aere	aere	noun	m.	sg.				archaic
23	luminoso	luminoso	adjective	m.	sg.				
23	onde	onde	conjunction						
23	buon	buono	adjective	m.	sg.				apocope
23	zelo	zelo	noun	m.	sg.				
24	mi	mi	pronoun		sg.	1			
24	fé	fare	verb		sg.	3	remote past	indicative	
24	riprender	riprendere	verb						apocope
24	l'	lo	article	m.	sg.				elision
24	ardimento	ardimento	noun	m.	sg.				
24	d'	di	preposition						elision
24	Eva	Eva	noun	f.	sg.				
25	che	che	conjunction						relative
25	là	là	adverb						
25	dove	dove	adverb						
25	ubidia	obbedire	verb		sg.	3	imperfect	indicative	archaic
25	la	lo	article	f.	sg.				
25	terra	terra	noun	f.	sg.				
25	e	e	conjunction						
25	'l	il	article	m.	sg.				elision
25	cielo	cielo	noun	m.	sg.				
26	femmina	femmina	noun	f.	sg.				
26	sola	solo	adjective	f.	sg.				
