line	word	lemma	pos	gender	number	person	tense	mood	note
1	Quando	quando	conjunction						
1	per	per	preposition						
1	dilettanze	dilettanza	noun	f.	pl.				
1	o	o	conjunction						
1	ver	vero	adjective	m.	sg.				apocope
1	per	per	preposition						
1	doglie	doglia	noun	f.	pl.				
2	che	che	conjunction						
2	alcuna	alcuno	adjective	f.	sg.				
2	virtù	virtù	noun	f.	sg.				
2	nostra	nostro	adjective	f.	sg.				
2	comprenda	comprendere	verb		sg.	3	present	subjunctive	
3	l'	la	article	f.	sg.				elision
3	anima	anima	noun	f.	sg.				
3	bene	bene	adverb						
3	ad	a	preposition						
3	essa	esso	pronoun	f.	sg.				
3	si	si	pronoun		sg.	3			reflexive
3	raccoglie	raccogliere	verb		sg.	3	present	indicative	
4	par	parere	verb		sg.	3	present	indicative	
4	ch'	che	conjunction						elision
4	a	a	preposition						
4	nulla	nullo	adjective	f.	sg.				
4	potenza	potenza	noun	f.	sg.				
4	più	più	adverb						
4	intenda	intendere	verb		sg.	3	present	subjunctive	
5	e	e	conjunction						
5	questo	questo	pronoun	m.	sg.				
5	è	essere	verb		sg.	3	present	indicative	
5	contra	contro	preposition						archaic
5	quello	quello	adjective	m.	sg.				
5	error	errore	noun	m.	sg.				apocope
5	che	che	pronoun	m.	sg.				
5	crede	credere	verb		sg.	3	present	indicative	
6	ch'	che	conjunction						elision
6	un'	uno	article	f.	sg.				elision
6	anima	anima	noun	f.	sg.				
6	sovr'	sopra	preposition						elision
6	altra	altro	adjective	f.	sg.				
6	in	in	preposition						
6	noi	noi	pronoun		pl.	1			
6	s'	si	pronoun		sg.	3			reflexive elision
6	accenda	accendere	verb		sg.	3	present	subjunctive	
7	E	e	conjunction						
7	però	però	adverb						
7	quando	quando	conjunction						
7	s'	si	pronoun		sg.	3			elision
7	ode	udire	verb		sg.	3	present	indicative	
7	cosa	cosa	noun	f.	sg.				
7	o	o	conjunction						
7	vede	vedere	verb		sg.	3	present	indicative	
8	che	che	conjunction						
8	tegna	tenere	verb		sg.	3	present	subjunctive	archaic
8	forte	forte	adjective		sg.				
8	a	a	preposition						
8	sé	sé	pronoun		sg.	3			
8	l'	la	article	f.	sg.				elision
8	anima	anima	noun	f.	sg.				
8	volta	volgere	adjective	f.	sg.				past participle
9	vassene	andare+si+ne	verb		sg.	3	present	indicative	pronominal
9	'l	il	article	m.	sg.				elision
9	tempo	tempo	noun	m.	sg.				
9	e	e	conjunction						
9	l'	lo	article	m.	sg.				elision
9	uom	uomo	noun	m.	sg.				apocope
9	non	non	adverb						
9	se	si	pronoun		sg.	3			reflexive
9	n'	ne	pronoun		sg.	3			elision
9	avvede	avvedere	verb		sg.	3	present	indicative	
10	ch'	che	conjunction						elision
10	altra	altro	adjective	f.	sg.				
10	potenza	potenza	noun	f.	sg.				
10	è	essere	verb		sg.	3	present	indicative	
10	quella	quello	pronoun	f.	sg.				
10	che	che	pronoun		sg.				
10	l'	la	pronoun	f.	sg.				elision
10	ascolta	ascoltare	verb		sg.	3	present	indicative	
11	e	e	conjunction						
11	altra	altro	adjective	f.	sg.				
11	è	essere	verb		sg.	3	present	indicative	
11	quella	quello	pronoun	f.	sg.				
11	c'	che	pronoun		sg.				elision
11	ha	avere	verb		sg.	3	present	indicative	
11	l'	la	article	f.	sg.				elision
11	anima	anima	noun	f.	sg.				
11	intera	intero	adjective	f.	sg.				
12	questa	questo	pronoun	f.	sg.				
12	è	essere	verb		sg.	3	present	indicative	
12	quasi	quasi	adverb						
