line	word	lemma	pos	gender	number	person	tense	mood	note
1	La	lo	article	f.	sg.				
1	concubina	concubina	noun	f.	sg.				
1	di	di	preposition						
1	Titone	Titone	noun	m.	sg.				
1	antico	antico	adjective	m.	sg.				
2	già	già	adverb						
2	s'	si	pronoun		sg.	3			elision
2	imbiancava	imbiancare	verb		sg.	3	imperfect	indicative	
2	al	a+il	preposition+article	m.	sg.				contraction
2	balco	balco	noun	m.	sg.				
2	d'	di	preposition						elision
2	orïente	oriente	noun	m.	sg.				
3	fuor	fuori	adverb						apocope
3	de	di	preposition						archaic
3	le	lo	article	f.	pl.				
3	braccia	braccio	noun	f.	pl.				
3	del	di+il	preposition+article	m.	sg.				contraction
3	suo	suo	adjective	m.	sg.				
3	dolce	dolce	adjective	m.	sg.				
3	amico	amico	noun	m.	sg.				
4	di	di	preposition						
4	gemme	gemma	noun	f.	pl.				
4	la	il	article	f.	sg.				
4	sua	suo	adjective	f.	sg.				
4	fronte	fronte	noun	f.	sg.				
4	era	essere	verb		sg.	3	imperfect	indicative	
4	lucente	lucente	adjective	f.	sg.				
5	poste	porre	verb	f.	pl.		past participle		
5	in	in	preposition						
5	figura	figura	noun	f.	sg.				
5	del	di+il	preposition+article	m.	sg.				contraction
5	freddo	freddo	adjective	m.	sg.				
5	animale	animale	noun	m.	sg.				
6	che	che	pronoun	m.	sg.				relative
6	con	con	preposition						
6	la	il	article	f.	sg.				
6	coda	coda	noun	f.	sg.				
6	percuote	percuotere	verb		sg.	3	present	indicative	
6	la	il	article	f.	sg.				
6	gente	gente	noun	f.	sg.				
7	e	e	conjunction						
7	la	lo	article	f.	sg.				
7	notte	notte	noun	f.	sg.				
7	de'	di+i	preposition+article	m.	pl.				contraction
7	passi	passo	noun	m.	pl.				
7	con	con	preposition						
7	che	che	pronoun						
7	sale	salire	verb		sg.	3	present	indicative	
8	fatti	fare	verb	m.	pl.		past participle		
8	avea	avere	verb		sg.	3	imperfect	indicative	apocope
8	due	due	numeral		pl.				
8	nel	in+il	preposition+article	m.	sg.				contraction
8	loco	luogo	noun	m.	sg.				archaic
8	ov'	ove	adverb						elision
8	eravamo	essere	verb		pl.	1	imperfect	indicative	
9	e	e	conjunction						
9	'l	il	article	m.	sg.				elision
9	terzo	terzo	numeral	m.	sg.				
9	già	già	adverb						
9	chinava	chinare	verb		sg.	3	imperfect	indicative	
9	in	in	preposition						
9	giuso	giù	adverb						archaic
9	l'	le	article	f.	pl.				elision
9	ale	ala	noun	f.	pl.				archaic
10	quand'	quando	conjunction						elision
10	io	io	pronoun		sg.	1			
10	che	che	pronoun						relative
10	meco	me+con	pronoun+preposition						archaic
10	avea	avere	verb		sg.	1	imperfect	indicative	apocope
10	di	di	preposition						
10	quel	quello	pronoun	m.	sg.				
10	d'	di	preposition						elision
10	Adamo	Adamo	proper noun	m.	sg.				
11	vinto	vincere	verb	m.	sg.				participle
11	dal	da+il	preposition+article	m.	sg.				contraction
11	sonno	sonno	noun	m.	sg.				
11	in	in	preposition						
11	su	su	preposition						
11	l'	la	article	f.	sg.				elision
11	erba	erba	noun	f.	sg.				
11	inchinai	inchinare	verb		sg.	1	remote past	indicative	
12	là	là	adverb						
12	've	ove	adverb						elision
12	già	già	adverb						
12	tutti	tutto	adjective	m.	pl.				
12	e	e	conjunction						
12	cinque	cinque	numeral						
12	sedavamo	sedere	verb		pl.	1	imperfect	indicative	
13	Ne	in	preposition						archaic
13	l'	la	article	f.	sg.				elision
13	ora	ora	noun	f.	sg.				
13	che	che	pronoun						relative
13	comincia	cominciare	verb		sg.	3	present	indicative	
13	i	il	article	m.	pl.				
13	tristi	triste	adjective	m.	pl.				
13	lai	lamento	noun	m.	pl.				archaic
14	la	la	article	f.	sg.				
14	rondinella	rondinella	noun	f.	sg.				
14	presso	presso	preposition						
14	a	a	preposition						
14	la	la	article	f.	sg.				
14	mattina	mattina	noun	f.	sg.				
15	forse	forse	adverb						
15	a	a	preposition						
15	memoria	memoria	noun	f.	sg.				
15	de'	di+i	preposition+article	m.	pl.				contraction
15	suo'	suo	adjective	m.	pl.				apocope
15	primi	primo	adjective	m.	pl.				
15	guai	guaio	noun	m.	pl.				
16	e	e	conjunction						
16	che	che	conjunction						
16	la	il	article	f.	sg.				
16	mente	mente	noun	f.	sg.				
16	nostra	nostro	adjective	f.	sg.				
16	peregrina	peregrino	adjective	f.	sg.				
17	più	più	adverb						
17	da	da	preposition						
17	la	il	article	f.	sg.				
17	carne	carne	noun	f.	sg.				
17	e	e	conjunction						
17	men	meno	adverb						apocope
17	da'	da+i	preposition+article	m.	pl.				contraction
17	pensier	pensiero	noun	m.	pl.				apocope
17	presa	preso	adjective	f.	sg.				
18	a	a	preposition						
18	le	il	article	f.	pl.				
18	sue	suo	adjective	f.	pl.				
18	visïon	visione	noun	f.	pl.				apocope
18	quasi	quasi	adverb						
18	è	essere	verb		sg.	3	present	indicative	
18	divina	divino	adjective	f.	sg.				
19	in	in	preposition						
19	sogno	sogno	noun	m.	sg.				
19	mi	mi	pronoun		sg.	1			reflexive
19	parea	parere	verb		sg.	3	imperfect	indicative	archaic
19	veder	vedere	verb						apocope
19	sospesa	sospeso	adjective	f.	sg.				
20	un'	uno	article	f.	sg.				elision
20	aguglia	aguglia	noun	f.	sg.				
20	nel	in+il	preposition+article	m.	sg.				contraction
20	ciel	cielo	noun	m.	sg.				apocope
20	con	con	preposition						
20	penne	penna	noun	f.	pl.				
20	d'	di	preposition						elision
20	oro	oro	noun	m.	sg.				
21	con	con	preposition						
21	l'	le	article	f.	pl.				elision
21	ali	ala	noun	f.	pl.				
21	aperte	aperto	adjective	f.	pl.				
21	e	e	conjunction						
21	a	a	preposition						
21	calare	calare	verb						
21	intesa	inteso	adjective	f.	sg.				
22	ed	e	conjunction						euphonic
22	esser	essere	verb						apocope
22	mi	mi	pronoun		sg.	1			
22	parea	parere	verb		sg.	3	imperfect	indicative	
22	là	là	adverb						
22	dove	dove	adverb						
22	fuoro	essere	verb		pl.	3	remote past	indicative	archaic
23	abbandonati	abbandonare	verb	m.	pl.				
23	i	il	article	m.	pl.				
23	suoi	suo	pronoun	m.	pl.				
23	da	da	preposition						
23	Ganimede	Ganimede	noun	m.	sg.				
24	quando	quando	conjunction						
24	fu	essere	verb		sg.	3	remote past	indicative	
24	ratto	rapire	verb	m.	sg.				archaic
