line	word	lemma	pos	gender	number	person	tense	mood	note
1	Io	io	pronoun		sg.	1			
1	era	essere	verb		sg.	1	imperfect	indicative	archaic
1	già	già	adverb						
1	da	da	preposition						
1	quell'	quello	adjective	f.	pl.				elision
1	ombre	ombra	noun	f.	pl.				
1	partito	partire	adjective	m.	sg.				
2	e	e	conjunction						
2	seguitava	seguitare	verb		sg.	1	imperfect	indicative	archaic
2	l'	le	article	f.	pl.				elision
2	orme	orma	noun	f.	pl.				
2	del	di+il	preposition+article	m.	sg.				contraction
2	mio	mio	adjective	m.	sg.				
2	duca	duca	noun	m.	sg.				
3	quando	quando	conjunction						
3	di	di	preposition						
3	retro	retro	adverb						
3	a	a	preposition						
3	me	me	pronoun		sg.	1			
3	drizzando	drizzare	verb				gerund		
3	'l	il	article	m.	sg.				elision
3	dito	dito	noun	m.	sg.				
4	una	uno	pronoun	f.	sg.				
4	gridò	gridare	verb		sg.	3	remote past	indicative	
4	Ve'	vedere	verb		sg.	2	present	imperative	apocope
4	che	che	conjunction						
4	non	non	adverb						
4	par	parere	verb		sg.	3	present	indicative	apocope
4	che	che	conjunction						
4	luca	lucere	verb		sg.	3	present	subjunctive	archaic
5	lo	lo	article	m.	sg.				
5	raggio	raggio	noun	m.	sg.				
5	da	da	preposition						
5	sinistra	sinistra	noun	f.	sg.				
5	a	a	preposition						
5	quel	quello	pronoun	m.	sg.				
5	di	di	preposition						
5	sotto	sotto	adverb						
6	e	e	conjunction						
6	come	come	adverb						
6	vivo	vivo	adjective	m.	sg.				
6	par	parere	verb		sg.	3	present	indicative	apocope
6	che	che	conjunction						
6	si	si	pronoun		sg.	3			reflexive
6	conduca	condurre	verb		sg.	3	present	subjunctive	
7	Li	lo	article	m.	pl.				archaic
7	occhi	occhio	noun	m.	pl.				
7	rivolsi	rivolgere	verb		sg.	1	remote past	indicative	
7	al	a+il	preposition+article	m.	sg.				contraction
7	suon	suono	noun	m.	sg.				apocope
7	di	di	preposition						
7	questo	questo	adjective	m.	sg.				
7	motto	motto	noun	m.	sg.				
8	e	e	conjunction						
8	vidile	vedere+li	verb+pronoun		sg.	1	remote past	indicative	clitic
8	guardar	guardare	verb						apocope
8	per	per	preposition						
