line	word	lemma	pos	gender	number	person	tense	mood	note
1	Né	né	conjunction						
1	'l	lo	article	m.	sg.				elision
1	dir	dire	noun	m.	sg.				apocope
1	l'	lo	article	m.	sg.				elision
1	andar	andare	noun	m.	sg.				apocope
1	né	né	conjunction						
1	l'	lo	article	m.	sg.				elision
1	andar	andare	noun	m.	sg.				apocope
1	lui	lui	pronoun	m.	sg.				
1	più	più	adverb						
1	lento	lento	adjective	m.	sg.				
2	facea	fare	verb		sg.	3	imperfect	indicative	archaic
2	ma	ma	conjunction						
2	ragionando	ragionare	verb				gerund		
2	andavam	andare	verb		pl.	1	imperfect	indicative	apocope
2	forte	forte	adjective		sg.				
3	sì	sì	adverb						
3	come	come	conjunction						
3	nave	nave	noun	f.	sg.				
3	pinta	pingere	adjective	f.	sg.				
3	da	da	preposition						
3	buon	buono	adjective	m.	sg.				apocope
3	vento	vento	noun	m.	sg.				
4	e	e	conjunction						
4	l'	le	article	f.	pl.				elision
4	ombre	ombra	noun	f.	pl.				
4	che	che	pronoun		pl.				relative
4	parean	parere	verb		pl.	3	imperfect	indicative	apocope
4	cose	cosa	noun	f.	pl.				
4	rimorte	rimorire	adjective	f.	pl.				
5	per	per	preposition						
5	le	le	article	f.	pl.				
5	fosse	fossa	noun	f.	pl.				
5	de	di	preposition						archaic
5	li	li	article	m.	pl.				
5	occhi	occhio	noun	m.	pl.				
5	ammirazione	ammirazione	noun	f.	sg.				
6	traean	traere	verb		pl.	3	imperfect	indicative	apocope
6	di	di	preposition						
6	me	me	pronoun		sg.	1			
6	di	di	preposition						
6	mio	mio	adjective	m.	sg.				
6	vivere	vivere	noun	m.	sg.				
6	accorte	accorto	adjective	f.	pl.				
7	E	e	conjunction						
7	io	io	pronoun		sg.	1			
7	continüando	continuare	verb		sg.		present	gerund	archaic spelling
7	al	a+il	preposition+article	m.	sg.				contraction
7	mio	mio	adjective	m.	sg.				
7	sermone	sermone	noun	m.	sg.				
8	dissi	dire	verb		sg.	1	remote past	indicative	
8	Ella	ella	pronoun	f.	sg.				
8	sen	si+ne	pronoun+pronoun		sg.				contraction
8	va	andare	verb		sg.	3	present	indicative	
8	sù	su	adverb						
8	forse	forse	adverb						
8	più	più	adverb						
8	tarda	tardo	adjective	f.	sg.				
9	che	che	conjunction						
9	non	non	adverb						
9	farebbe	fare	verb		sg.	3	present	conditional	
9	per	per	preposition						
9	altrui	altrui	adjective	f.	sg.				archaic
9	cagione	cagione	noun	f.	sg.				
10	Ma	ma	conjunction						
10	dimmi	dire+mi	verb+pronoun		sg.	2	present	imperative	contraction
10	se	se	conjunction						
10	tu	tu	pronoun		sg.	2			
10	sai	sapere	verb		sg.	2	present	indicative	
10	dov'	dove	adverb						elision
10	è	essere	verb		sg.	3	present	indicative	
10	Piccarda	Piccarda	noun	f.	sg.				
11	dimmi	dire+mi	verb+pronoun		sg.	2	present	imperative	contraction
