line	word	lemma	pos	gender	number	person	tense	mood	note
1	Quando	quando	adverb						
1	si	si	pronoun		sg.	3			impersonal
1	parte	partire	verb		sg.	3	present	indicative	
1	il	il	article	m.	sg.				
1	gioco	gioco	noun	m.	sg.				
1	de	di	preposition						archaic
1	la	la	article	f.	sg.				
1	zara	zara	noun	f.	sg.				
2	colui	colui	pronoun	m.	sg.				
2	che	che	pronoun		sg.				relative
2	perde	perdere	verb		sg.	3	present	indicative	
2	si	si	pronoun		sg.	3			reflexive
2	riman	rimanere	verb		sg.	3	present	indicative	apocope
2	dolente	dolente	adjective	m.	sg.				
3	repetendo	repetere	verb		sg.		present	gerund	
3	le	le	article	f.	pl.				
3	volte	volta	noun	f.	pl.				
3	e	e	conjunction						
3	tristo	tristo	adjective	m.	sg.				archaic
3	impara	imparare	verb		sg.	3	present	indicative	
4	con	con	preposition						
4	l'	lo	article	m.	sg.				elision
4	altro	altro	adjective	m.	sg.				
4	se	se	pronoun		sg.	3			reflexive
4	ne	ne	pronoun		sg.	3			
4	va	andare	verb		sg.	3	present	indicative	
4	tutta	tutto	adjective	f.	sg.				
4	la	lo	article	f.	sg.				
4	gente	gente	noun	f.	sg.				
5	qual	quale	pronoun		sg.				apocope
5	va	andare	verb		sg.	3	present	indicative	
5	dinanzi	dinanzi	adverb						
5	e	e	conjunction						
5	qual	quale	pronoun		sg.				apocope
5	di	di	preposition						
5	dietro	dietro	adverb						
5	il	lo	pronoun	m.	sg.	3			
5	prende	prendere	verb		sg.	3	present	indicative	
6	e	e	conjunction						
6	qual	quale	pronoun		sg.				apocope
6	dallato	da+il+lato	preposition+article+noun	m.	sg.				contraction
6	li	lo	pronoun	m.	sg.	3			archaic
6	si	si	pronoun		sg.	3			reflexive
6	reca	recare	verb		sg.	3	present	indicative	
6	a	a	preposition						
6	mente	mente	noun	f.	sg.				
7	el	il	article	m.	sg.				archaic
7	non	non	adverb						
7	s'	si	pronoun		sg.	3			elision
7	arresta	arrestare	verb		sg.	3	present	indicative	
7	e	e	conjunction						
7	questo	questo	pronoun	m.	sg.				
7	e	e	conjunction						
7	quello	quello	pronoun	m.	sg.				
7	intende	intendere	verb		sg.	3	present	indicative	
8	a	a	preposition						
8	cui	cui	pronoun		sg.				
8	porge	porgere	verb		sg.	3	present	indicative	
8	la	la	article	f.	sg.				
8	man	mano	noun	f.	sg.				apocope
8	più	più	adverb						
8	non	non	adverb						
8	fa	fare	verb		sg.	3	present	indicative	
8	pressa	pressa	noun	f.	sg.				
9	e	e	conjunction						
9	così	così	adverb						
9	da	da	preposition						
9	la	la	article	f.	sg.				
9	calca	calca	noun	f.	sg.				
9	si	si	pronoun		sg.	3			reflexive
9	difende	difendere	verb		sg.	3	present	indicative	
10	Tal	tale	adjective		sg.				apocope
10	era	essere	verb		sg.	1	imperfect	indicative	
10	io	io	pronoun		sg.	1			
10	in	in	preposition						
10	quella	quello	adjective	f.	sg.				
10	turba	turba	noun	f.	sg.				
10	spessa	spesso	adjective	f.	sg.				
11	volgendo	volgere	verb					gerund	
11	a	a	preposition						
11	loro	loro	pronoun		pl.	3			
11	e	e	conjunction						
11	qua	qua	adverb						
11	e	e	conjunction						
11	là	là	adverb						
11	la	il	article	f.	sg.				
11	faccia	faccia	noun	f.	sg.				
12	e	e	conjunction						
12	promettendo	promettere	verb					gerund	
12	mi	mi	pronoun		sg.	1			reflexive
12	sciogliea	sciogliere	verb		sg.	1	imperfect	indicative	archaic
12	da	da	preposition						
12	essa	esso	pronoun	f.	sg.	3			
13	Quiv'	quivi	adverb						elision
13	era	essere	verb		sg.	3	imperfect	indicative	
13	l'	lo	article	m.	sg.				elision
13	Aretin	Aretino	noun	m.	sg.				apocope
13	che	che	pronoun						relative
13	da	da	preposition						
13	le	le	article	f.	pl.				
13	braccia	braccio	noun	f.	pl.				
14	fiere	fiero	adjective	f.	pl.				
14	di	di	preposition						
14	Ghin	Ghin	noun	m.	sg.				proper noun
14	di	di	preposition						
14	Tacco	Tacco	noun	m.	sg.				proper noun
14	ebbe	avere	verb		sg.	3	remote past	indicative	
14	la	la	article	f.	sg.				
14	morte	morte	noun	f.	sg.				
15	e	e	conjunction						
15	l'	lo	article	m.	sg.				elision
15	altro	altro	pronoun	m.	sg.				
15	ch'	che	pronoun						relative, elision
15	annegò	annegare	verb		sg.	3	remote past	indicative	
15	correndo	correre	verb				gerund		
15	in	in	preposition						
15	caccia	caccia	noun	f.	sg.				
16	Quivi	quivi	adverb						
16	pregava	pregare	verb		sg.	3	imperfect	indicative	
16	con	con	preposition						
16	le	lo	article	f.	pl.				
16	mani	mano	noun	f.	pl.				
16	sporte	sporto	adjective	f.	pl.				
17	Federigo	Federigo	noun	m.	sg.				proper name
