line	word	lemma	pos	gender	number	person	tense	mood	note
1	Noi	noi	pronoun		pl.	1			
1	eravamo	essere	verb		pl.	1	imperfect	indicative	
1	al	a+il	preposition+article	m.	sg.				contraction
1	sommo	sommo	noun	m.	sg.				
1	de	di	preposition						archaic
1	la	la	article	f.	sg.				
1	scala	scala	noun	f.	sg.				
2	dove	dove	adverb						
2	secondamente	secondamente	adverb						
2	si	si	pronoun		sg.	3			reflexive
2	risega	risegare	verb		sg.	3	present	indicative	
3	lo	lo	article	m.	sg.				
3	monte	monte	noun	m.	sg.				
3	che	che	pronoun						
3	salendo	salire	verb				gerund		
3	altrui	altrui	pronoun						
3	dismala	dismalare	verb		sg.	3	present	indicative	
4	Ivi	ivi	adverb						
4	così	così	adverb						
4	una	uno	article	f.	sg.				indefinite
4	cornice	cornice	noun	f.	sg.				
4	lega	legare	verb		sg.	3	present	indicative	
5	dintorno	dintorno	adverb						
5	il	il	article	m.	sg.				
5	poggio	poggio	noun	m.	sg.				
5	come	come	conjunction						
5	la	la	article	f.	sg.				
5	primaia	primaia	noun	f.	sg.				archaic
6	se	se	conjunction						
6	non	non	adverb						
6	che	che	conjunction						
6	l'	lo	article	m.	sg.				elision
6	arco	arco	noun	m.	sg.				
6	suo	suo	adjective	m.	sg.				
6	più	più	adverb						
6	tosto	tosto	adverb						
6	piega	piegare	verb		sg.	3	present	indicative	
7	Ombra	ombra	noun	f.	sg.				
7	non	non	adverb						
7	lì	lì	adverb						
7	è	essere	verb		sg.	3	present	indicative	
7	né	né	conjunction						
7	segno	segno	noun	m.	sg.				
7	che	che	conjunction						
7	si	si	pronoun		sg.	3			reflexive
7	paia	parere	verb		sg.	3	present	subjunctive	
8	parsi	parere	verb		sg.	3	remote past	indicative	variant
8	la	lo	article	f.	sg.				
8	ripa	ripa	noun	f.	sg.				
8	e	e	conjunction						
8	parsi	parere	verb		sg.	3	remote past	indicative	variant
8	la	lo	article	f.	sg.				
8	via	via	noun	f.	sg.				
8	schietta	schietto	adjective	f.	sg.				
9	col	con+il	preposition+article	m.	sg.				contraction
9	livido	livido	adjective	m.	sg.				
9	color	colore	noun	m.	sg.				apocope
9	de	di	preposition						archaic
9	la	lo	article	f.	sg.				
9	petraia	petraia	noun	f.	sg.				
10	Se	se	conjunction						
10	qui	qui	adverb						
10	per	per	preposition						
10	dimandar	dimandare	verb					infinitive	apocope
10	gente	gente	noun	f.	sg.				
10	s'	si	pronoun		sg.	3			elision
10	aspetta	aspettare	verb		sg.	3	present	indicative	
11	ragionava	ragionare	verb		sg.	3	imperfect	indicative	
11	il	il	article	m.	sg.				
11	poeta	poeta	noun	m.	sg.				
11	io	io	pronoun		sg.	1			
11	temo	temere	verb		sg.	1	present	indicative	
11	forse	forse	adverb						
12	che	che	conjunction						
12	troppo	troppo	adverb						
12	avrà	avere	verb		sg.	3	future	indicative	
12	d'	di	preposition						elision
12	indugio	indugio	noun	m.	sg.				
12	nostra	nostro	adjective	f.	sg.				
12	eletta	eletto	noun	f.	sg.				
13	Poi	poi	adverb						
13	fisamente	fisamente	adverb						
13	al	a+il	preposition+article	m.	sg.				contraction
13	sole	sole	noun	m.	sg.				
13	li	lo	article	m.	pl.				archaic
13	occhi	occhio	noun	m.	pl.				
13	porse	porre	verb		sg.	3	remote past	indicative	
14	fece	fare	verb		sg.	3	remote past	indicative	
14	del	di+il	preposition+article	m.	sg.				contraction
14	destro	destro	adjective	m.	sg.				
14	lato	lato	noun	m.	sg.				
14	a	a	preposition						
14	muover	muovere	verb					infinitive	apocope
14	centro	centro	noun	m.	sg.				
15	e	e	conjunction						
15	la	la	article	f.	sg.				
15	sinistra	sinistro	adjective	f.	sg.				
15	parte	parte	noun	f.	sg.				
15	di	di	preposition						
15	sé	sé	pronoun		sg.	3			
15	torse	torcere	verb		sg.	3	remote past	indicative	
16	O	o	interjection						
16	dolce	dolce	adjective	m.	sg.				
16	lume	lume	noun	m.	sg.				
16	a	a	preposition						
16	cui	cui	pronoun		sg.				
16	fidanza	fidanza	noun	f.	sg.				
16	i'	io	pronoun		sg.	1			apocope
16	entro	entrare	verb		sg.	1	present	indicative	
17	per	per	preposition						
17	lo	lo	article	m.	sg.				
17	novo	nuovo	adjective	m.	sg.				archaic
17	cammin	cammino	noun	m.	sg.				apocope
17	tu	tu	pronoun		sg.	2			
17	ne	ne	pronoun		sg.				
17	conduci	condurre	verb		sg.	2	present	indicative	
18	dicea	dire	verb		sg.	3	imperfect	indicative	archaic
18	come	come	adverb						
18	condur	condurre	verb					infinitive	apocope
18	si	si	pronoun						impersonal
18	vuol	volere	verb		sg.	3	present	indicative	apocope
18	quinc'	quinci	adverb						apocope
18	entro	entro	adverb						
19	Tu	tu	pronoun		sg.	2			
19	scaldi	scaldare	verb		sg.	2	present	indicative	
19	il	il	article	m.	sg.				
19	mondo	mondo	noun	m.	sg.				
19	tu	tu	pronoun		sg.	2			
19	sovr'	sopra	adverb						elision
19	esso	esso	pronoun	m.	sg.				
19	luci	lucere	verb		sg.	2	present	indicative	
20	s'	se	conjunction						elision
20	altra	altro	adjective	f.	sg.				
20	ragione	ragione	noun	f.	sg.				
20	in	in	preposition						
20	contrario	contrario	noun	m.	sg.				
20	non	non	adverb						
20	ponta	puntare	verb		sg.	3	present	indicative	archaic
21	esser	essere	verb				infinitive		apocope
21	dien	di+loro	preposition+pronoun		pl.				contraction
21	sempre	sempre	adverb						
21	li	lo	article	m.	pl.				
21	tuoi	tuo	adjective	m.	pl.				
21	raggi	raggio	noun	m.	pl.				
21	duci	duce	noun	m.	pl.				
22	Quanto	quanto	adverb						
22	di	di	preposition						
22	qua	qua	adverb						
22	per	per	preposition						
22	un	uno	article	m.	sg.				indefinite
22	migliaio	migliaio	noun	m.	sg.				
22	si	si	pronoun		sg.	3			impersonal
22	conta	contare	verb		sg.	3	present	indicative	
23	tanto	tanto	adverb						
23	di	di	preposition						
23	là	là	adverb						
23	eravam	essere	verb		pl.	1	imperfect	indicative	apocope
23	noi	noi	pronoun		pl.	1			
23	già	già	adverb						
23	iti	ire	verb	m.	pl.		past participle		
