line	word	lemma	pos	gender	number	person	tense	mood	note
1	Già	già	adverb						
1	era	essere	verb		sg.	3	imperfect	indicative	
1	l'	lo	article	m.	sg.				elision
1	angel	angelo	noun	m.	sg.				apocope
1	dietro	dietro	preposition						
1	a	a	preposition						
1	noi	noi	pronoun		pl.	1			
1	rimaso	rimanere	verb	m.	sg.		past participle		
2	l'	lo	article	m.	sg.				elision
2	angel	angelo	noun	m.	sg.				apocope
2	che	che	pronoun						relative
2	n'	ne	pronoun						elision
2	avea	avere	verb		sg.	3	imperfect	indicative	archaic
2	vòlti	volgere	verb	m.	pl.		past participle		
2	al	a+il	preposition+article	m.	sg.				contraction
2	sesto	sesto	adjective	m.	sg.				
2	giro	giro	noun	m.	sg.				
3	avendomi	avere+mi	verb+pronoun		sg.	1	gerund		enclitic
3	dal	da+il	preposition+article	m.	sg.				contraction
3	viso	viso	noun	m.	sg.				
3	un	uno	article	m.	sg.				indefinite
3	colpo	colpo	noun	m.	sg.				
3	raso	radere	verb	m.	sg.		past participle		
4	e	e	conjunction						
4	quei	quello	pronoun	m.	pl.				
4	c'	che	pronoun						elision
4	hanno	avere	verb		pl.	3	present	indicative	
4	a	a	preposition						
4	giustizia	giustizia	noun	f.	sg.				
4	lor	loro	adjective		pl.				archaic
4	disiro	desiderio	noun	m.	sg.				apocope
5	detto	dire	verb	m.	sg.		past participle		
5	n'	ne	pronoun		sg.				elision
5	avea	avere	verb		sg.	1	imperfect	indicative	apocope
5	beati	beato	adjective	m.	pl.				
5	e	e	conjunction						
5	le	lo	article	f.	pl.				
5	sue	suo	adjective	f.	pl.				
5	voci	voce	noun	f.	pl.				
6	con	con	preposition						
6	sitiunt	silere	verb		pl.	3	present	indicative	Latin
6	sanz'	senza	preposition						apocope
6	altro	altro	adjective	m.	sg.				
6	ciò	ciò	pronoun	m.	sg.				
6	forniro	fornire	verb		pl.	3	remote past	indicative	apocope
7	E	e	conjunction						
7	io	io	pronoun		sg.	1			
7	più	più	adverb						
7	lieve	lieve	adjective		sg.				
7	che	che	conjunction						
7	per	per	preposition						
7	l'	le	article	f.	pl.				elision
7	altre	altro	adjective	f.	pl.				
7	foci	focus	noun	f.	pl.				
8	m'	mi	pronoun		sg.	1			elision
8	andava	andare	verb		sg.	1	imperfect	indicative	
8	sì	sì	adverb						
8	che	che	conjunction						
8	sanz'	senza	preposition						elision
8	alcun	alcun	adjective	m.	sg.				
8	labore	labore	noun	m.	sg.				archaic
9	seguiva	seguire	verb		sg.	1	imperfect	indicative	
9	in	in	preposition						
9	sù	su	adverb						
9	li	lo	article	m.	pl.				archaic
9	spiriti	spirito	noun	m.	pl.				
9	veloci	veloce	adjective	m.	pl.				
10	quando	quando	conjunction						
10	Virgilio	Virgilio	noun	m.	sg.				
10	incominciò	incominciare	verb		sg.	3	remote past	indicative	
10	Amore	amore	noun	m.	sg.				
11	acceso	acceso	adjective	m.	sg.				
11	di	di	preposition						
11	virtù	virtù	noun	f.	sg.				
11	sempre	sempre	adverb						
11	altro	altro	adjective	m.	sg.				
11	accese	accendere	verb		sg.	3	remote past	indicative	
12	pur	pure	adverb						apocope
12	che	che	conjunction						
12	la	lo	article	f.	sg.				
12	fiamma	fiamma	noun	f.	sg.				
12	sua	suo	adjective	f.	sg.				
12	paresse	parere	verb		sg.	3	imperfect	subjunctive	
12	fore	fuori	adverb						archaic
13	onde	onde	conjunction						
13	da	da	preposition						
13	l'	la	article	f.	sg.				elision
13	ora	ora	noun	f.	sg.				
13	che	che	relative pronoun		sg.				
13	tra	tra	preposition						
13	noi	noi	pronoun		pl.	1			
13	discese	discendere	verb		sg.	3	remote past	indicative	
14	nel	in+il	preposition+article	m.	sg.				contraction
14	limbo	limbo	noun	m.	sg.				
14	de	di	preposition						archaic
14	lo	lo	article	m.	sg.				
14	'nferno	inferno	noun	m.	sg.				apocope
14	Giovenale	Giovenale	proper noun	m.	sg.				
15	che	che	relative pronoun		sg.				
15	la	la	article	f.	sg.				
15	tua	tuo	adjective	f.	sg.				
15	affezion	affezione	noun	f.	sg.				apocope
15	mi	mi	pronoun		sg.	1			
15	fé	fare	verb		sg.	3	remote past	indicative	
15	palese	palese	adjective	f.	sg.				
16	mia	mio	adjective	f.	sg.				
16	benvoglienza	benvoglienza	noun	f.	sg.				
16	inverso	inverso	preposition						archaic
16	te	tu	pronoun		sg.	2			
16	fu	essere	verb		sg.	3	remote past	indicative	
16	quale	quale	adjective		sg.				
17	più	più	adverb						
17	strinse	stringere	verb		sg.	3	remote past	indicative	
17	mai	mai	adverb						
17	di	di	preposition						
17	non	non	adverb						
17	vista	vista	adjective	f.	sg.				
17	persona	persona	noun	f.	sg.				
18	sì	sì	adverb						
18	ch'	che	conjunction						elision
18	or	ora	adverb						apocope
18	mi	mi	pronoun		sg.	1			
18	parran	parere	verb		pl.	3	present	indicative	archaic
18	corte	corto	adjective	f.	pl.				
18	queste	questo	adjective	f.	pl.				
18	scale	scala	noun	f.	pl.				
19	Ma	ma	conjunction						
19	dimmi	dire+me	verb+pronoun		sg.	2	present	imperative	contraction
19	e	e	conjunction						
19	come	come	adverb						
19	amico	amico	noun	m.	sg.				
19	mi	mi	pronoun		sg.	1			
19	perdona	perdonare	verb		sg.	2	present	imperative	
20	se	se	conjunction						
20	troppa	troppo	adjective	f.	sg.				
20	sicurtà	sicurezza	noun	f.	sg.				archaic
20	m'	mi	pronoun		sg.	1			elision
20	allarga	allargare	verb		sg.	3	present	indicative	
20	il	il	article	m.	sg.				
20	freno	freno	noun	m.	sg.				
21	e	e	conjunction						
21	come	come	adverb						
21	amico	amico	noun	m.	sg.				
21	omai	ormai	adverb						archaic
21	meco	me+con	pronoun+preposition		sg.	1			archaic
21	ragiona	ragionare	verb		sg.	2	present	imperative	
22	come	come	adverb						
22	poté	potere	verb		sg.	3	remote past	indicative	
22	trovar	trovare	verb						apocope
22	dentro	dentro	adverb						
22	al	a+il	preposition+article	m.	sg.				contraction
22	tuo	tuo	adjective	m.	sg.				
22	seno	seno	noun	m.	sg.				
23	loco	luogo	noun	m.	sg.				archaic
23	avarizia	avarizia	noun	f.	sg.				
23	tra	tra	preposition						
23	cotanto	cotanto	adjective	m.	sg.				
23	senno	senno	noun	m.	sg.				archaic
24	di	di	preposition						
24	quanto	quanto	pronoun	m.	sg.				
24	per	per	preposition						
24	tua	tuo	adjective	f.	sg.				
24	cura	cura	noun	f.	sg.				
24	fosti	essere	verb		sg.	2	remote past	indicative	
24	pieno	pieno	adjective	m.	sg.				
25	Queste	questo	adjective	f.	pl.				
25	parole	parola	noun	f.	pl.				
25	Stazio	Stazio	noun	m.	sg.				
25	mover	muovere	verb				infinitive		apocope
25	fenno	fare	verb		pl.	3	remote past	indicative	archaic
26	un	uno	article	m.	sg.				indefinite
26	poco	poco	adverb						
26	a	a	preposition						
26	riso	ridere	verb	m.	sg.		past participle		
26	pria	prima	adverb						apocope
26	poscia	poi	adverb						archaic
26	rispuose	rispondere	verb		sg.	3	remote past	indicative	
27	Ogne	ogni	adjective		sg.				
27	tuo	tuo	adjective	m.	sg.				
27	dir	dire	noun	m.	sg.				apocope
27	d'	di	preposition						elision
27	amor	amore	noun	m.	sg.				apocope
27	m'	mi	pronoun		sg.	1			elision
27	è	essere	verb		sg.	3	present	indicative	
27	caro	caro	adjective	m.	sg.				
27	cenno	cenno	noun	m.	sg.				
28	Veramente	veramente	adverb						
28	più	più	adverb						
28	volte	volta	noun	f.	pl.				
28	appaion	apparire	verb		pl.	3	present	indicative	apocope
28	cose	cosa	noun	f.	pl.				
29	che	che	pronoun		pl.				relative
29	danno	dare	verb		pl.	3	present	indicative	
29	a	a	preposition						
29	dubitar	dubitare	verb						apocope
29	falsa	falso	adjective	f.	sg.				
29	matera	materia	noun	f.	sg.				apocope
30	per	per	preposition						
30	le	lo	article	f.	pl.				
30	vere	vero	adjective	f.	pl.				
30	ragion	ragione	noun	f.	pl.				apocope
30	che	che	pronoun		pl.				relative
30	son	essere	verb		pl.	3	present	indicative	apocope
30	nascose	nascondere	adjective	f.	pl.				
31	La	la	article	f.	sg.				
31	tua	tuo	adjective	f.	sg.				
31	dimanda	dimanda	noun	f.	sg.				
31	tuo	tuo	adjective	m.	sg.				
31	creder	credere	verb					infinitive	apocope
31	m'	mi	pronoun		sg.	1			elision
31	avvera	avverare	verb		sg.	3	present	indicative	
32	esser	essere	verb					infinitive	apocope
32	ch'	che	conjunction						elision
32	i'	io	pronoun		sg.	1			elision
32	fossi	essere	verb		sg.	1	imperfect	subjunctive	
32	avaro	avaro	adjective	m.	sg.				
32	in	in	preposition						
32	l'	la	article	f.	sg.				elision
32	altra	altro	adjective	f.	sg.				
32	vita	vita	noun	f.	sg.				
33	forse	forse	adverb						
33	per	per	preposition						
33	quella	quello	adjective	f.	sg.				
33	cerchia	cerchia	noun	f.	sg.				
33	dov'	dove	adverb						elision
33	io	io	pronoun		sg.	1			
33	era	essere	verb		sg.	1	imperfect	indicative	archaic
34	Or	ora	adverb						apocope
34	sappi	sapere	verb		sg.	2		imperative	
34	ch'	che	conjunction						elision
34	avarizia	avarizia	noun	f.	sg.				
34	fu	essere	verb		sg.	3	remote past	indicative	
34	partita	partire	verb	f.	sg.				past participle
35	troppo	troppo	adverb						
35	da	da	preposition						
35	me	me	pronoun		sg.	1			
35	e	e	conjunction						
35	questa	questo	adjective	f.	sg.				
35	dismisura	dismisura	noun	f.	sg.				
36	migliaia	migliaio	noun	f.	pl.				
36	di	di	preposition						
36	lunari	lunare	adjective	m.	pl.				
36	hanno	avere	verb		pl.	3	present	indicative	
36	punita	punire	verb	f.	sg.		past participle		
37	E	e	conjunction						
37	se	se	conjunction						
37	non	non	adverb						
37	fosse	essere	verb		sg.	3	imperfect	subjunctive	
37	ch'	che	conjunction						elision
37	io	io	pronoun		sg.	1			
37	drizzai	drizzare	verb		sg.	1	remote past	indicative	
37	mia	mio	adjective	f.	sg.				
37	cura	cura	noun	f.	sg.				
38	quand'	quando	conjunction						elision
38	io	io	pronoun		sg.	1			
38	intesi	intendere	verb		sg.	1	remote past	indicative	
38	là	là	adverb						
