line	word	lemma	pos	gender	number	person	tense	mood	note
1	O	O	interjection						
1	tu	tu	pronoun		sg.	2			
1	che	che	pronoun		sg.				relative
1	se'	essere	verb		sg.	2	present	indicative	apocope
1	di	di	preposition						
1	là	là	adverb						
1	dal	di+il	preposition+article	m.	sg.				contraction
1	fiume	fiume	noun	m.	sg.				
1	sacro	sacro	adjective	m.	sg.				
2	volgendo	volgere	verb				gerund		
2	suo	suo	adjective	m.	sg.				possessive
2	parlare	parlare	noun	m.	sg.				
2	a	a	preposition						
2	me	me	pronoun		sg.	1			
2	per	per	preposition						
2	punta	punta	noun	f.	sg.				
3	che	che	pronoun		sg.				relative
3	pur	pure	adverb						apocope
3	per	per	preposition						
3	taglio	taglio	noun	m.	sg.				
3	m'	mi	pronoun		sg.	1			elision
3	era	essere	verb		sg.	3	imperfect	indicative	
3	paruto	parere	verb	m.	sg.		past participle		
3	acro	acro	adjective	m.	sg.				
4	ricominciò	ricominciare	verb		sg.	3	remote past	indicative	
4	seguendo	seguire	verb				present	gerund	
4	sanza	senza	preposition						archaic
4	cunta	conta	noun	f.	sg.				archaic
5	dì	dire	verb		sg.	2	present	imperative	
5	dì	dire	verb		sg.	2	present	imperative	
5	se	se	conjunction						
5	questo	questo	pronoun	m.	sg.				
5	è	essere	verb		sg.	3	present	indicative	
5	vero	vero	adjective	m.	sg.				
5	a	a	preposition						
5	tanta	tanto	adjective	f.	sg.				
5	accusa	accusa	noun	f.	sg.				
6	tua	tuo	adjective	f.	sg.				
6	confession	confessione	noun	f.	sg.				apocope
6	conviene	convenire	verb		sg.	3	present	indicative	
6	esser	essere	verb				present	infinitive	apocope
6	congiunta	congiungere	adjective	f.	sg.				
7	Era	essere	verb		sg.	3	imperfect	indicative	
7	la	lo	article	f.	sg.				
7	mia	mio	adjective	f.	sg.				
7	virtù	virtù	noun	f.	sg.				
7	tanto	tanto	adverb						
7	confusa	confuso	adjective	f.	sg.				
8	che	che	conjunction						
8	la	lo	article	f.	sg.				
8	voce	voce	noun	f.	sg.				
8	si	si	pronoun		sg.	3			reflexive
8	mosse	muovere	verb		sg.	3	remote past	indicative	
8	e	e	conjunction						
8	pria	prima	adverb						apocope
8	si	si	pronoun		sg.	3			reflexive
8	spense	spendere	verb		sg.	3	remote past	indicative	
9	che	che	conjunction						
9	da	da	preposition						
9	li	lo	article	m.	pl.				archaic
9	organi	organo	noun	m.	pl.				
9	suoi	suo	adjective	m.	pl.				
9	fosse	essere	verb		sg.	3	imperfect	subjunctive	
9	dischiusa	dischiudere	adjective	f.	sg.				
10	Poco	poco	adverb						
10	sofferse	soffrire	verb		sg.	3	remote past	indicative	
10	poi	poi	adverb						
10	disse	dire	verb		sg.	3	remote past	indicative	
10	Che	che	pronoun						
10	pense	pensare	verb		sg.	2	present	indicative	archaic
11	Rispondi	rispondere	verb		sg.	2	present	imperative	
11	a	a	preposition						
11	me	me	pronoun		sg.	1			
11	ché	che	conjunction						contraction
11	le	il	article	f.	pl.				
11	memorie	memoria	noun	f.	pl.				
11	triste	triste	adjective	f.	pl.				
12	in	in	preposition						
12	te	tu	pronoun		sg.	2			
12	non	non	adverb						
12	sono	essere	verb		pl.	3	present	indicative	
12	ancor	ancora	adverb						apocope
12	da	da	preposition						
12	l'	la	article	f.	sg.				elision
12	acqua	acqua	noun	f.	sg.				
12	offense	offendere	verb	f.	pl.		past participle		
13	Confusione	confusione	noun	f.	sg.				
13	e	e	conjunction						
13	paura	paura	noun	f.	sg.				
13	insieme	insieme	adverb						
13	miste	misto	adjective	f.	pl.				
14	mi	mi	pronoun		sg.	1			
14	pinsero	pingere	verb		pl.	3	remote past	indicative	
14	un	uno	article	m.	sg.				indefinite
14	tal	tale	adjective	m.	sg.				
14	sì	sì	adverb						
14	fuor	fuori	adverb						apocope
14	de	di	preposition						archaic
14	la	la	article	f.	sg.				
14	bocca	bocca	noun	f.	sg.				
15	al	a+il	preposition+article	m.	sg.				contraction
15	quale	quale	pronoun	m.	sg.				
15	intender	intendere	verb				infinitive		apocope
15	fuor	fuori	adverb						apocope
15	mestier	mestiere	noun	m.	sg.				apocope
15	le	le	article	f.	pl.				
15	viste	vista	noun	f.	pl.				
16	Come	come	conjunction						
16	balestro	balestro	noun	m.	sg.				
16	frange	frangere	verb		sg.	3	present	indicative	
16	quando	quando	conjunction						
16	scocca	scoccare	verb		sg.	3	present	indicative	
17	da	da	preposition						
17	troppa	troppo	adjective	f.	sg.				
17	tesa	tesa	noun	f.	sg.				
17	la	il	article	f.	sg.				
17	sua	suo	adjective	f.	sg.				
17	corda	corda	noun	f.	sg.				
17	e	e	conjunction						
17	l'	lo	article	m.	sg.				elision
17	arco	arco	noun	m.	sg.				
18	e	e	conjunction						
18	con	con	preposition						
18	men	meno	adverb						apocope
18	foga	foga	noun	f.	sg.				
