line	word	lemma	pos	gender	number	person	tense	mood	note
1	Quando	quando	conjunction						
1	il	il	article	m.	sg.				
1	settentrïon	settentrione	noun	m.	sg.				apocope
1	del	di+il	preposition+article	m.	sg.				contraction
1	primo	primo	adjective	m.	sg.				
1	cielo	cielo	noun	m.	sg.				
2	che	che	pronoun	m.	sg.				
2	né	né	conjunction						
2	occaso	occaso	noun	m.	sg.				
2	mai	mai	adverb						
2	seppe	sapere	verb		sg.	3	remote past	indicative	
2	né	né	conjunction						
2	orto	orto	noun	m.	sg.				
3	né	né	conjunction						
3	d'	di	preposition						elision
3	altra	altro	adjective	f.	sg.				
3	nebbia	nebbia	noun	f.	sg.				
3	che	che	pronoun	f.	sg.				
3	di	di	preposition						
3	colpa	colpa	noun	f.	sg.				
3	velo	velo	noun	m.	sg.				
4	e	e	conjunction						
4	che	che	pronoun		sg.	3			
4	faceva	fare	verb		sg.	3	imperfect	indicative	
4	lì	lì	adverb						
4	ciascun	ciascuno	pronoun	m.	sg.				apocope
4	accorto	accorto	adjective	m.	sg.				
5	di	di	preposition						
5	suo	suo	adjective	m.	sg.				
5	dover	dovere	noun	m.	sg.				apocope
5	come	come	conjunction						
5	'l	il	article	m.	sg.				elision
5	più	più	adverb						
5	basso	basso	adjective	m.	sg.				
5	face	fare	verb		sg.	3	present	indicative	archaic
6	qual	quale	pronoun	m.	sg.				apocope
6	temon	temere	verb		pl.	3	present	indicative	apocope
6	gira	girare	verb		sg.	3	present	indicative	
6	per	per	preposition						
6	venire	venire	verb				infinite		
6	a	a	preposition						
6	porto	porto	noun	m.	sg.				
7	fermo	fermo	adjective	m.	sg.				
7	s'	si	pronoun		sg.	3			elision
7	affisse	affissare	verb		sg.	3	remote past	indicative	
7	la	il	article	f.	sg.				
7	gente	gente	noun	f.	sg.				
7	verace	verace	adjective	f.	sg.				
8	venuta	venire	verb	f.	sg.				past participle
8	prima	prima	adverb						
8	tra	tra	preposition						
8	'l	il	article	m.	sg.				elision
8	grifone	grifone	noun	m.	sg.				
8	ed	e	conjunction						euphonic
8	esso	esso	pronoun	m.	sg.				
9	al	a+il	preposition+article	m.	sg.				contraction
9	carro	carro	noun	m.	sg.				
9	volse	volgere	verb		sg.	3	remote past	indicative	
9	sé	sé	pronoun		sg.	3			
9	come	come	conjunction						
9	a	a	preposition						
9	sua	suo	adjective	f.	sg.				
9	pace	pace	noun	f.	sg.				
10	e	e	conjunction						
10	un	uno	pronoun	m.	sg.				
10	di	di	preposition						
10	loro	loro	pronoun		pl.				
10	quasi	quasi	adverb						
10	da	da	preposition						
10	ciel	cielo	noun	m.	sg.				apocope
10	messo	mettere	verb	m.	sg.		past participle		
11	Veni	venire	verb		sg.	2	present	imperative	Latin
11	sponsa	sposa	noun	f.	sg.				Latin
11	de	de	preposition						Latin
11	Libano	Libano	noun	m.	sg.				Latin
11	cantando	cantare	verb				gerund		
12	gridò	gridare	verb		sg.	3	remote past	indicative	
12	tre	tre	numeral		pl.				
12	volte	volta	noun	f.	pl.				
12	e	e	conjunction						
12	tutti	tutto	adjective	m.	pl.				
12	li	lo	article	m.	pl.				archaic
12	altri	altro	adjective	m.	pl.				
12	appresso	appresso	adverb						
13	Quali	quale	adjective	m.	pl.				
13	i	il	article	m.	pl.				
13	beati	beato	noun	m.	pl.				
13	al	a+il	preposition+article	m.	sg.				contraction
13	novissimo	novissimo	adjective	m.	sg.				
13	bando	bando	noun	m.	sg.				
14	surgeran	surgere	verb		pl.	3	future	indicative	apocope
14	presti	presto	adjective	m.	pl.				
14	ognun	ognuno	pronoun	m.	sg.				apocope
14	di	di	preposition						
14	sua	suo	adjective	f.	sg.				
14	caverna	caverna	noun	f.	sg.				
15	la	la	article	f.	sg.				
15	revestita	revestire	adjective	f.	sg.				
15	voce	voce	noun	f.	sg.				
15	alleluiando	alleluiare	verb		sg.		gerund		archaic
16	cotali	cotale	adjective		pl.				
16	in	in	preposition						
16	su	su	preposition						
16	la	il	article	f.	sg.				
16	divina	divino	adjective	f.	sg.				
16	basterna	basterna	noun	f.	sg.				
17	si	si	pronoun			3			reflexive
17	levar	levare	verb		pl.	3	remote past	indicative	apocope
17	cento	cento	numeral	m.	sg.				
17	ad	a	preposition						
17	vocem	voce	noun	f.	sg.				Latinism
17	tanti	tanto	adjective	m.	sg.				Latinism
17	senis	senex	noun	m.	sg.				Latinism
18	ministri	ministro	noun	m.	pl.				
18	e	e	conjunction						
18	messaggier	messaggiere	noun	m.	pl.				apocope
18	di	di	preposition						
18	vita	vita	noun	f.	sg.				
18	etterna	eterno	adjective	f.	sg.				archaic
19	Tutti	tutto	adjective	m.	pl.				
19	dicean	dire	verb		pl.	3	imperfect	indicative	apocope
19	Benedictus	benedictus	adjective	m.	sg.				Latin
19	qui	qui	pronoun	m.	sg.				Latin
19	venis	venire	verb		sg.	2	present	indicative	Latin
20	e	e	conjunction						
20	fior	fiore	noun	m.	pl.				apocope
20	gittando	gittare	verb				gerund		
20	e	e	conjunction						
20	di	di	preposition						
20	sopra	sopra	adverb						
20	e	e	conjunction						
20	dintorno	dintorno	adverb						
21	Manibus	manus	noun	f.	pl.				Latin
21	oh	oh	interjection						
21	date	dare	verb		pl.	2	present	imperative	
21	lilïa	lilium	noun	n.	pl.				Latin
21	plenis	plenus	adjective	n.	pl.				Latin
22	Io	io	pronoun		sg.	1			
22	vidi	vedere	verb		sg.	1	remote past	indicative	
22	già	già	adverb						
22	nel	in+il	preposition+article	m.	sg.				contraction
22	cominciar	cominciare	noun	m.	sg.				apocope
22	del	di+il	preposition+article	m.	sg.				contraction
22	giorno	giorno	noun	m.	sg.				
23	la	lo	article	f.	sg.				
23	parte	parte	noun	f.	sg.				
