line	word	lemma	pos	gender	number	person	tense	mood	note
1	Vago	vago	adjective	m.	sg.				
1	già	già	adverb						
1	di	di	preposition						
1	cercar	cercare	verb		sg.				apocope
1	dentro	dentro	adverb						
1	e	e	conjunction						
1	dintorno	dintorno	adverb						
2	la	lo/la	article	f.	sg.				
2	divina	divino	adjective	f.	sg.				
2	foresta	foresta	noun	f.	sg.				
2	spessa	spesso	adjective	f.	sg.				
2	e	e	conjunction						
2	viva	vivo	adjective	f.	sg.				
3	ch'	che	conjunction						elision
3	a	a	preposition						
3	li	lo/il	article	m.	pl.				archaic
3	occhi	occhio	noun	m.	pl.				
3	temperava	temperare	verb		sg.	3	imperfect	indicative	
3	il	il	article	m.	sg.				
3	novo	nuovo	adjective	m.	sg.				archaic
3	giorno	giorno	noun	m.	sg.				
4	sanza	senza	preposition						archaic
4	più	più	adverb						
4	aspettar	aspettare	verb					infinitive	apocope
4	lasciai	lasciare	verb		sg.	1	remote past	indicative	
4	la	la	article	f.	sg.				
4	riva	riva	noun	f.	sg.				
5	prendendo	prendere	verb					gerund	
5	la	la	article	f.	sg.				
5	campagna	campagna	noun	f.	sg.				
5	lento	lento	adjective	m.	sg.				
5	lento	lento	adjective	m.	sg.				
6	su	su	adverb						
6	per	per	preposition						
6	lo	lo	article	m.	sg.				
6	suol	suolo	noun	m.	sg.				apocope
6	che	che	pronoun		sg.				
6	d'	di	preposition						elision
6	ogne	ogni	adjective		sg.				archaic
6	parte	parte	noun	f.	sg.				
6	auliva	aulivo	adjective	f.	sg.				archaic
7	Un'	una	article	f.	sg.				elision
7	aura	aura	noun	f.	sg.				
7	dolce	dolce	adjective	f.	sg.				
7	sanza	senza	preposition						archaic
7	mutamento	mutamento	noun	m.	sg.				
8	avere	avere	verb					infinitive	
8	in	in	preposition						
8	sé	sé	pronoun		sg.	3			
8	mi	mi	pronoun		sg.	1			
8	feria	ferire	verb		sg.	3	imperfect	indicative	archaic
8	per	per	preposition						
8	la	la	article	f.	sg.				
8	fronte	fronte	noun	f.	sg.				
9	non	non	adverb						
9	di	di	preposition						
9	più	più	adverb						
9	colpo	colpo	noun	m.	sg.				
9	che	che	conjunction						
9	soave	soave	adjective	m.	sg.				
9	vento	vento	noun	m.	sg.				
10	per	per	preposition						
10	cui	cui	pronoun		sg.				
10	le	il	article	f.	pl.				
10	fronde	fronda	noun	f.	pl.				
10	tremolando	tremolare	verb				gerund		
10	pronte	pronto	adjective	f.	pl.				
11	tutte	tutto	adjective	f.	pl.				
11	quante	quanto	adjective	f.	pl.				
11	piegavano	piegare	verb		pl.	3	imperfect	indicative	
11	a	a	preposition						
11	la	il	article	f.	sg.				
11	parte	parte	noun	f.	sg.				
12	u'	ove	adverb						apocope
12	la	il	article	f.	sg.				
12	prim'	primo	adjective	f.	sg.				apocope
12	ombra	ombra	noun	f.	sg.				
12	gitta	gittare	verb		sg.	3	present	indicative	
12	il	il	article	m.	sg.				
12	santo	santo	adjective	m.	sg.				
