line	word	lemma	pos	gender	number	person	tense	mood	note
1	O	O	interjection						
1	Padre	padre	noun	m.	sg.				
1	nostro	nostro	adjective	m.	sg.				
1	che	che	pronoun						
1	ne'	in+i	preposition+article	m.	pl.				contraction
1	cieli	cielo	noun	m.	pl.				
1	stai	stare	verb		sg.	2	present	indicative	
2	non	non	adverb						
2	circunscritto	circunscrivere	adjective	m.	sg.				
2	ma	ma	conjunction						
2	per	per	preposition						
2	più	più	adverb						
2	amore	amore	noun	m.	sg.				
3	ch'	che	pronoun						elision
3	ai	avere	verb		sg.	2	present	indicative	
3	primi	primo	adjective	m.	pl.				
3	effetti	effetto	noun	m.	pl.				
3	di	di	preposition						
3	là	là	adverb						
3	sù	su	adverb						
3	tu	tu	pronoun		sg.	2			
3	hai	avere	verb		sg.	2	present	indicative	
4	laudato	laudare	verb	m.	sg.		past participle		
4	sia	essere	verb		sg.	3	present	subjunctive	
4	'l	il	article	m.	sg.				elision
4	tuo	tuo	adjective	m.	sg.				
4	nome	nome	noun	m.	sg.				
4	e	e	conjunction						
4	'l	il	article	m.	sg.				elision
4	tuo	tuo	adjective	m.	sg.				
4	valore	valore	noun	m.	sg.				
5	da	da	preposition						
5	ogne	ogni	adjective		sg.				archaic
5	creatura	creatura	noun	f.	sg.				
5	com'	come	conjunction						elision
5	è	essere	verb		sg.	3	present	indicative	
5	degno	degno	adjective	m.	sg.				
6	di	di	preposition						
6	render	rendere	verb						apocope
6	grazie	grazia	noun	f.	pl.				
6	al	a+il	preposition+article	m.	sg.				contraction
6	tuo	tuo	adjective	m.	sg.				
6	dolce	dolce	adjective	m.	sg.				
6	vapore	vapore	noun	m.	sg.				
7	Vegna	venire	verb		sg.	3	present	subjunctive	archaic
7	ver'	verso	preposition						apocope
7	noi	noi	pronoun		pl.	1			
7	la	il	article	f.	sg.				
7	pace	pace	noun	f.	sg.				
7	del	di+il	preposition+article	m.	sg.				contraction
7	tuo	tuo	adjective	m.	sg.				
7	regno	regno	noun	m.	sg.				
8	ché	che	conjunction						contraction
8	noi	noi	pronoun		pl.	1			
8	ad	a	preposition						
8	essa	esso	pronoun	f.	sg.				
8	non	non	adverb						
8	potem	potere	verb		pl.	1	present	indicative	apocope
8	da	da	preposition						
8	noi	noi	pronoun		pl.	1			
9	s'	se	conjunction						elision
9	ella	ella	pronoun	f.	sg.				
9	non	non	adverb						
9	vien	venire	verb		sg.	3	present	indicative	apocope
9	con	con	preposition						
9	tutto	tutto	adjective	m.	sg.				
9	nostro	nostro	adjective	m.	sg.				
9	ingegno	ingegno	noun	m.	sg.				
10	Come	come	conjunction						
10	del	di+il	preposition+article	m.	sg.				contraction
10	suo	suo	adjective	m.	sg.				
10	voler	volere	noun	m.	sg.				apocope
10	li	lo	article	m.	pl.				archaic
10	angeli	angelo	noun	m.	pl.				
10	tuoi	tuo	adjective	m.	pl.				
11	fan	fare	verb		pl.	3	present	indicative	apocope
11	sacrificio	sacrificio	noun	m.	sg.				
11	a	a	preposition						
11	te	tu	pronoun		sg.	2			
11	cantando	cantare	verb				gerund		
11	osanna	osanna	noun	f.	sg.				
12	così	così	adverb						
12	facciano	fare	verb		pl.	3	present	subjunctive	
12	li	lo	article	m.	pl.				archaic
12	uomini	uomo	noun	m.	pl.				
12	de'	di+i	preposition+article	m.	pl.				contraction
12	suoi	suo	adjective	m.	pl.				
13	Dà	dare	verb		sg.	2	present	imperative	
13	oggi	oggi	adverb						
13	a	a	preposition						
13	noi	noi	pronoun		pl.	1			
13	la	il	article	f.	sg.				
13	cotidiana	quotidiano	adjective	f.	sg.				archaic
13	manna	manna	noun	f.	sg.				
14	sanza	senza	preposition						archaic
14	la	il	article	f.	sg.				
14	qual	quale	pronoun	f.	sg.				apocope
14	per	per	preposition						
14	questo	questo	adjective	m.	sg.				
14	aspro	aspro	adjective	m.	sg.				
14	diserto	deserto	noun	m.	sg.				archaic
15	a	a	preposition						
15	retro	retro	adverb						
15	va	andare	verb		sg.	3	present	indicative	
15	chi	chi	pronoun		sg.				
15	più	più	adverb						
15	di	di	preposition						
15	gir	girare	verb						apocope
15	s'	si	pronoun		sg.	3			elision
15	affanna	affannare	verb		sg.	3	present	indicative	
16	E	e	conjunction						
16	come	come	conjunction						
16	noi	noi	pronoun		pl.	1			
16	lo	lo	article	m.	sg.				
16	mal	male	noun	m.	sg.				apocope
16	ch'	che	pronoun		sg.				elision
16	avem	avere	verb		pl.	1	present	indicative	apocope
16	sofferto	soffrire	verb	m.	sg.		past participle		
17	perdoniamo	perdonare	verb		pl.	1	present	indicative	
17	a	a	preposition						
17	ciascuno	ciascuno	pronoun	m.	sg.				
17	e	e	conjunction						
17	tu	tu	pronoun		sg.	2			
17	perdona	perdonare	verb		sg.	2	present	imperative	
18	benigno	benigno	adjective	m.	sg.				
18	e	e	conjunction						
18	non	non	adverb						
18	guardar	guardare	verb				infinitive		apocope
18	lo	lo	article	m.	sg.				
18	nostro	nostro	adjective	m.	sg.				
18	merto	merito	noun	m.	sg.				archaic
19	Nostra	nostro	adjective	f.	sg.				
19	virtù	virtù	noun	f.	sg.				
19	che	che	pronoun		sg.				relative
19	di	di	preposition						
19	legger	leggere	verb						apocope
19	s'	si	pronoun		sg.	3			elision
19	adona	donare	verb		sg.	3	present	indicative	archaic
20	non	non	adverb						
20	spermentar	sperimentare	verb						apocope
20	con	con	preposition						
20	l'	lo	article	m.	sg.				elision
20	antico	antico	adjective	m.	sg.				
20	avversaro	avversario	noun	m.	sg.				apocope
21	ma	ma	conjunction						
21	libera	libero	adjective	f.	sg.				
21	da	da	preposition						
21	lui	lui	pronoun	m.	sg.				
21	che	che	pronoun		sg.				relative
21	sì	sì	adverb						
21	la	lo	pronoun	f.	sg.				
21	sprona	spronare	verb		sg.	3	present	indicative	
22	Quest'	questo	adjective	f.	sg.				elision
22	ultima	ultimo	adjective	f.	sg.				
22	preghiera	preghiera	noun	f.	sg.				
22	segnor	signore	noun	m.	sg.				apocope
22	caro	caro	adjective	m.	sg.				
23	già	già	adverb						
23	non	non	adverb						
23	si	si	pronoun		sg.	3			impersonal
23	fa	fare	verb		sg.	3	present	indicative	
23	per	per	preposition						
23	noi	noi	pronoun		pl.	1			
23	ché	che	conjunction						contraction
23	non	non	adverb						
23	bisogna	bisognare	verb		sg.	3	present	indicative	
24	ma	ma	conjunction						
24	per	per	preposition						
