line	token	word	case
5	4	ch'	nominative
5	6	ci	accusative
9	1	mi	dative
9	2	s'	reflexive
9	7	m'	dative
12	3	che	nominative
12	4	'l	accusative
13	1	m'	reflexive
13	3	io	nominative
14	5	che	nominative
15	5	me	ablative
15	6	tu	nominative
16	1	Io	nominative
16	5	ciascuna	nominative
18	5	che	nominative
21	5	esse	ablative
22	1	Quei	nominative
22	5	ch'	accusative
22	6	i'	nominative
23	2	io	nominative
23	4	elli	nominative
23	6	me	ablative
23	7	Tu	nominative
25	2	tu	nominative
25	3	chi	nominative
26	3	noi	ablative
26	8	tue	genitive
30	5	si	reflexive
31	2	io	nominative
31	5	che	nominative
31	6	ti	reflexive
32	5	colui	ablative
32	6	che	nominative
32	7	ti	accusative
33	4	mi	accusative
34	1	Io	nominative
34	2	ti	accusative
34	5	mi	dative
36	3	ci	accusative
38	1	che	accusative
38	5	men	reflexive+ablative
40	4	m'	accusative
41	5	i'	nominative
43	2	mi	dative
43	4	chi	nominative
44	2	dilmi	dative
44	4	dimmi	dative
44	6	i'	nominative
48	2	quale	dative
48	5	ciascun	nominative
50	5	I'	nominative
50	6	ti	accusative
51	3	me	ablative
52	2	io	nominative
52	4	lui	dative
52	7	mi	reflexive
52	8	ti	dative
53	3	ciò	accusative
53	4	che	accusative
53	5	mi	dative
53	8	io	nominative
54	6	io	nominative
54	8	me	reflexive
54	9	ne	ablative
56	5	che	nominative
56	6	mi	accusative
57	4	quello	accusative
57	6	io	nominative
57	7	l'	accusative
59	5	tu	nominative
59	6	mi	dative
61	4	m'	dative
62	3	i'	nominative
62	4	la	accusative
62	8	i'	nominative
62	9	la	accusative
62	11	altrui	dative
63	4	uno	nominative
63	6	un	nominative
63	9	la	accusative
64	3	che	nominative
66	6	tu	nominative
66	10	lui	ablative
67	1	Voi	nominative
67	2	che	nominative
68	8	tutto	nominative
69	2	seco	ablative
70	5	voi	ablative
74	7	i'	nominative
74	8	'l	accusative
75	2	v'	dative
78	3	tutto	accusative
78	6	si	reflexive
80	4	quella	nominative
81	4	voi	ablative
83	2	voi	ablative
83	7	voi	ablative
83	8	si	reflexive
84	2	io	nominative
84	3	te	dative
84	4	ne	ablative
85	5	lui	ablative
85	6	che	nominative
85	7	la	accusative
87	1	che	nominative
88	4	che	nominative
88	6	nulla	accusative
90	4	ciò	ablative
90	5	che	nominative
90	6	la	accusative
92	2	s'	reflexive
92	7	esso	ablative
95	4	che	nominative
97	5	chi	nominative
97	9	esse	ablative
98	1	Nullo	nominative
98	6	che	nominative
100	5	che	nominative
101	6	ond'	ablative
101	7	ella	nominative
102	2	quel	ablative
102	3	si	reflexive
104	4	che	nominative
105	4	che	nominative
105	6	voi	ablative
106	3	che	nominative
107	4	che	nominative
109	2	un	nominative
109	4	altro	accusative
110	5	un	ablative
110	8	altro	ablative
112	5	un	nominative
112	7	altro	accusative
113	3	mi	dative
114	4	si	reflexive
115	4	ch'	accusative
121	2	v'	locative
121	8	cui	ablative
122	8	lor	dative
123	6	li	accusative
125	5	che	nominative
125	7	si	reflexive
128	4	sé	ablative
129	5	sé	reflexive
130	5	io	nominative
133	2	qual	nominative
133	5	quel	nominative
133	6	che	nominative
133	7	tu	nominative
136	4	m'	accusative
136	7	el	nominative
136	8	mi	accusative
137	3	me	ablative
137	5	parlandomi	dative
138	6	nulla	accusative
139	4	io	nominative
139	5	nol	accusative
140	2	io	nominative
140	3	nol	accusative
141	4	voi	ablative
142	4	che	nominative
143	4	me	dative
143	6	partirmi	reflexive
144	7	io	nominative
144	8	li	dative
145	7	udirmi	accusative
