line	token	word	case
2	1	che	nominative
3	5	che	nominative
4	2	che	nominative
4	5	ciascun	accusative
6	1	qual	nominative
7	2	s'	reflexive
8	7	esso	ablative
9	4	sé	reflexive
10	2	un	nominative
10	4	loro	genitive
14	3	ognun	nominative
17	1	si	reflexive
19	4	qui	nominative
22	1	Io	nominative
27	3	la	accusative
29	1	che	nominative
32	2	m'	dative
34	5	che	nominative
35	4	ch'	nominative
38	4	che	nominative
38	6	lei	ablative
40	6	mi	accusative
41	4	che	nominative
41	6	m'	accusative
42	3	io	nominative
43	1	volsimi	reflexive
45	6	elli	nominative
47	3	m'	dative
49	3	n'	ablative
50	2	sé	genitive
51	3	cui	dative
51	8	mi	dative
55	4	se	reflexive
55	5	ne	ablative
57	3	ti	dative
58	3	che	nominative
59	6	che	nominative
60	9	l'	accusative
62	2	mi	reflexive
63	1	che	nominative
63	5	si	reflexive
64	4	che	nominative
64	6	m'	dative
66	5	me	ablative
67	5	che	nominative
67	6	le	dative
69	2	la	accusative
71	3	colui	nominative
71	4	che	nominative
73	1	Guardaci	accusative
75	3	tu	nominative
76	3	mi	dative
77	2	veggendomi	accusative
77	4	esso	ablative
77	5	i	accusative
78	3	mi	dative
80	2	ella	nominative
80	5	me	dative
82	1	Ella	nominative
82	2	si	reflexive
83	4	te	ablative
86	6	si	reflexive
88	4	sé	ablative
89	5	che	nominative
92	5	quei	ablative
92	6	che	nominative
95	1	lor	accusative
95	4	me	dative
96	5	lo	accusative
97	3	che	nominative
97	4	m'	dative
100	1	Ella	nominative
103	1	Voi	nominative
104	7	voi	dative
105	2	che	accusative
107	2	m'	accusative
107	4	colui	nominative
107	5	che	nominative
110	1	che	nominative
113	1	che	nominative
113	7	lor	genitive
115	1	questi	nominative
117	4	lui	ablative
119	1	si	reflexive
120	2	elli	nominative
121	3	il	accusative
122	6	lui	dative
123	1	meco	ablative
123	2	il	accusative
126	1	questi	nominative
126	2	si	reflexive
126	5	me	dative
126	8	altrui	dative
128	6	m'	dative
129	2	io	nominative
129	4	lui	dative
132	1	che	nominative
133	5	mi	dative
134	3	quali	ablative
135	1	lo	accusative
135	6	lui	dative
135	7	ne	ablative
138	3	mostrarli	dative
139	2	questo	ablative
140	3	colui	dative
140	4	che	nominative
140	5	l'	accusative
143	3	si	reflexive
