line	token	word	case
2	2	cui	genitive
4	4	che	nominative
4	7	lui	ablative
6	1	che	nominative
6	2	le	accusative
8	3	i'	nominative
10	1	Noi	nominative
10	3	lunghesso	ablative
11	3	che	nominative
12	1	che	nominative
13	3	qual	nominative
16	2	m'	dative
16	5	io	nominative
16	7	lo	accusative
19	2	qual	ablative
19	4	io	nominative
21	1	rividil	accusative
22	6	esso	ablative
22	7	m'	dative
23	1	un	nominative
23	4	che	ablative
24	8	lui	ablative
34	3	l'	accusative
36	1	che	nominative
36	3	si	reflexive
37	7	noi	ablative
39	7	nol	accusative
40	5	quei	nominative
40	6	sen	reflexive+ablative
42	5	nulla	accusative
42	6	ne	ablative
48	2	quanto	nominative
49	5	lor	dative
50	2	ei	nominative
50	3	si	reflexive
52	3	che	nominative
54	2	colui	nominative
54	3	che	nominative
56	3	ch'	nominative
59	2	noi	ablative
59	5	noi	ablative
59	7	voi	nominative
60	1	mostratene	ablative
61	4	Voi	nominative
63	2	noi	nominative
63	6	voi	nominative
64	5	voi	ablative
65	4	che	nominative
66	5	ne	ablative
67	3	che	nominative
67	4	si	reflexive
67	7	me	ablative
68	5	i'	nominative
70	5	che	nominative
72	4	nessun	nominative
72	5	si	reflexive
73	5	s'	reflexive
75	6	farsi	reflexive
76	1	Io	nominative
76	3	una	accusative
76	5	lor	genitive
77	2	abbracciarmi	accusative
78	3	me	accusative
80	5	lei	ablative
81	3	mi	reflexive
81	6	esse	ablative
82	4	mi	reflexive
83	7	si	reflexive
84	2	io	nominative
84	4	lei	accusative
84	6	mi	reflexive
85	4	io	nominative
86	3	chi	nominative
87	3	parlarmi	dative
87	6	s'	reflexive
88	1	Rispuosemi	dative
88	4	io	nominative
88	5	t'	accusative
89	5	t'	accusative
90	2	m'	reflexive
90	5	tu	nominative
92	3	io	nominative
92	6	io	nominative
93	2	io	nominative
93	5	te	ablative
94	2	elli	nominative
94	4	me	dative
94	5	Nessun	nominative
94	6	m'	dative
95	2	quei	nominative
95	3	che	nominative
95	7	cui	dative
95	8	li	dative
96	3	m'	dative
97	7	si	reflexive
98	5	elli	nominative
99	1	chi	nominative
100	2	io	nominative
100	3	ch'	nominative
101	6	s'	reflexive
102	4	lui	ablative
103	5	elli	nominative
104	5	si	reflexive
105	5	si	reflexive
106	2	io	nominative
106	7	ti	dative
108	1	che	nominative
108	2	mi	dative
109	2	ciò	ablative
109	3	ti	dative
110	4	che	nominative
112	2	che	nominative
112	6	mi	dative
113	2	elli	nominative
114	6	mi	dative
115	5	io	nominative
116	1	ch'	nominative
116	4	lui	ablative
117	5	altro	nominative
118	1	Noi	nominative
120	2	Che	nominative
120	4	ciò	nominative
121	6	questo	nominative
122	5	spogliarvi	reflexive
123	6	voi	dative
127	5	elli	nominative
130	3	io	nominative
132	3	che	nominative
