line	token	word	case
1	4	che	ablative
6	4	che	nominative
6	6	le	dative
7	1	mi	dative
10	1	Io	nominative
10	2	la	accusative
11	4	che	accusative
12	5	le	dative
13	6	la	accusative
15	5	le	dative
16	3	ell'	nominative
18	2	lei	ablative
19	1	Io	nominative
19	4	io	nominative
20	1	che	nominative
22	1	Io	nominative
23	5	qual	nominative
23	6	meco	ablative
23	7	s'	reflexive
24	2	sen	reflexive+ablative
24	6	l'	accusative
27	2	me	ablative
27	5	colei	accusative
28	4	chi	nominative
28	6	questa	nominative
29	4	el	nominative
31	6	l'	accusative
32	5	mostravami	dative
33	1	quel	nominative
33	2	mi	accusative
33	6	che	nominative
33	7	n'	ablative
34	1	Io	nominative
35	2	t'	dative
36	6	qual	ablative
36	7	tu	nominative
37	2	mi	reflexive
40	2	lui	accusative
41	2	colui	accusative
41	3	che	nominative
41	4	l'	accusative
42	1	che	nominative
42	4	sé	ablative
43	2	io	nominative
43	6	si	reflexive
45	1	qual	nominative
45	3	si	reflexive
46	5	che	nominative
47	1	volseci	locative
47	4	colui	nominative
47	5	che	nominative
47	7	parlonne	ablative
52	1	Che	accusative
53	6	dirmi	dative
54	2	amendue	nominative
55	2	io	nominative
55	7	irmi	reflexive
56	5	sé	dative
56	6	mi	accusative
57	3	io	nominative
57	8	partirmi	reflexive
59	1	che	nominative
59	5	noi	ablative
59	7	si	reflexive
60	6	lei	ablative
60	7	si	reflexive
62	6	che	nominative
64	4	che	nominative
64	8	si	reflexive
65	2	si	reflexive
65	7	si	reflexive
66	6	che	nominative
66	8	il	accusative
67	2	mi	reflexive
67	4	io	nominative
67	8	si	reflexive
68	7	chi	ablative
69	1	n'	ablative
69	7	si	reflexive
70	2	io	nominative
71	4	esso	ablative
71	5	che	nominative
74	3	lor	accusative
75	6	s'	reflexive
76	6	cui	dative
78	2	noi	accusative
79	2	voi	nominative
83	4	noi	ablative
83	5	ne	ablative
83	9	io	nominative
84	5	altro	accusative
86	2	elli	nominative
86	3	m'	dative
87	1	ciò	accusative
87	2	che	accusative
88	3	io	nominative
88	6	me	ablative
89	1	trassimi	reflexive
90	2	cui	genitive
90	6	mi	dative
91	4	cui	ablative
92	1	quel	nominative
92	4	quale	ablative
93	5	me	ablative
94	1	Chi	nominative
95	3	mi	dative
95	9	io	nominative
95	10	t'	dative
96	4	ond'	ablative
96	5	io	nominative
97	2	elli	nominative
97	4	me	dative
98	5	sé	dative
99	3	ego	nominative
100	5	s'	reflexive
103	7	io	nominative
104	6	chi	dative
104	9	il	accusative
109	5	s'	reflexive
111	6	me	ablative
111	7	s'	reflexive
114	5	ne	ablative
115	2	ch'	accusative
115	6	si	reflexive
118	7	s'	reflexive
120	6	il	accusative
123	5	ne	ablative
127	1	Io	nominative
127	2	m'	reflexive
128	3	io	nominative
128	6	el	nominative
128	7	s'	reflexive
130	7	ti	accusative
131	2	io	nominative
131	4	lui	dative
132	4	mi	accusative
135	1	teco	ablative
137	1	che	nominative
138	5	io	nominative
139	1	Vattene	reflexive+ablative
139	7	t'	reflexive
141	4	ciò	accusative
141	5	che	accusative
141	6	tu	nominative
142	3	io	nominative
142	6	c'	nominative
143	3	sé	ablative
144	3	lei	accusative
145	6	m'	dative
