line	token	word	case
3	2	quorum	genitive
4	4	che	nominative
4	5	si	reflexive
6	1	qual	nominative
6	4	qual	nominative
7	2	si	reflexive
8	6	io	nominative
8	9	lei	ablative
12	6	mi	reflexive
14	6	me	dative
14	7	si	reflexive
18	5	mi	accusative
21	5	Che	nominative
21	8	questa	nominative
24	1	mi	dative
28	3	qual	ablative
28	4	se	reflexive
31	2	io	nominative
31	3	m'	reflexive
34	3	noi	ablative
35	1	ci	locative
35	2	si	reflexive
38	6	voi	ablative
39	2	mi	accusative
39	5	io	nominative
39	7	vi	dative
40	6	me	ablative
41	3	m'	accusative
45	3	ch'	nominative
45	7	noi	ablative
45	9	loro	ablative
46	3	i'	nominative
46	8	lor	genitive
47	5	che	nominative
49	3	ch'	nominative
50	3	elli	nominative
55	1	Io	nominative
55	2	mi	reflexive
56	5	esso	nominative
56	6	mi	dative
59	1	che	nominative
59	2	si	reflexive
59	6	noi	ablative
61	3	mi	accusative
63	2	ciò	accusative
63	3	che	nominative
63	8	lor	ablative
64	3	io	nominative
64	7	lor	genitive
68	3	me	dative
69	2	io	nominative
69	5	lei	ablative
70	2	io	nominative
71	5	mi	accusative
74	4	sé	ablative
78	1	onde	ablative
82	6	io	nominative
89	4	me	ablative
92	3	lor	ablative
93	2	ciascun	nominative
94	1	Ognuno	nominative
98	6	mi	accusative
99	4	questa	ablative
100	4	che	nominative
100	5	li	accusative
101	2	li	accusative
103	2	quali	accusative
103	3	i	accusative
105	3	meco	ablative
105	6	lui	ablative
105	7	si	reflexive
106	5	lor	ablative
109	1	Esso	nominative
111	4	nulla	dative
113	6	quant'	nominative
117	8	ello	ablative
118	1	quel	nominative
118	4	che	nominative
128	9	questa	genitive
132	2	una	ablative
132	4	lor	ablative
132	5	ch'	nominative
136	2	un	nominative
136	3	si	reflexive
136	5	alcun	nominative
138	6	ell'	nominative
139	3	altro	nominative
141	7	mi	dative
143	5	tutti	ablative
145	2	questi	nominative
151	6	me	ablative
152	3	s'	reflexive
