line	token	word	case
3	5	m'	dative
4	2	essi	nominative
6	2	sé	reflexive
6	3	traéli	accusative
7	4	mi	dative
9	2	io	nominative
9	5	loro	ablative
10	4	ch'	nominative
12	6	mi	accusative
15	5	mi	reflexive
20	4	sé	reflexive
21	6	sé	ablative
23	1	che	nominative
25	5	si	reflexive
28	4	che	nominative
28	5	mi	accusative
29	4	io	nominative
30	1	che	nominative
32	3	quella	genitive
32	4	ch'	nominative
37	1	Io	nominative
40	4	che	nominative
40	6	si	reflexive
43	4	che	nominative
45	4	si	reflexive
47	3	altri	nominative
48	2	si	reflexive
49	6	elli	nominative
50	1	trasselo	accusative
51	2	quel	nominative
51	4	lei	genitive
51	6	lei	dative
53	7	quella	ablative
54	1	che	nominative
55	5	si	reflexive
56	4	ciascuna	nominative
58	2	che	nominative
59	3	s'	reflexive
60	1	che	nominative
61	1	Io	nominative
61	3	lo	accusative
61	8	si	reflexive
62	3	che	accusative
64	2	io	nominative
66	4	cui	dative
67	3	che	nominative
68	3	io	nominative
68	4	m'	reflexive
70	5	mi	reflexive
71	6	mi	dative
72	7	che	accusative
74	1	che	nominative
78	3	qual	ablative
82	3	io	nominative
83	2	me	ablative
83	4	che	nominative
86	2	ella	nominative
86	4	lei	accusative
88	4	che	nominative
88	5	la	accusative
89	6	sen	reflexive+ablative
92	9	m'	dative
93	1	quella	nominative
93	2	ch'	nominative
93	6	m'	accusative
96	1	che	accusative
97	3	le	reflexive
97	6	sé	genitive
99	1	che	nominative
100	3	tu	nominative
101	3	meco	ablative
102	4	onde	ablative
103	6	che	nominative
104	9	che	accusative
105	6	tu	nominative
106	4	io	nominative
106	5	che	nominative
108	7	ella	nominative
111	4	che	nominative
112	2	io	nominative
120	1	che	nominative
121	3	lei	accusative
122	4	la	accusative
124	4	ond'	ablative
126	5	lei	accusative
126	7	sé	genitive
127	6	che	nominative
127	7	si	reflexive
130	4	me	ablative
130	8	s'	reflexive
131	7	uscirne	ablative
132	1	che	nominative
133	4	che	nominative
134	2	sé	ablative
136	1	Quel	nominative
136	2	che	nominative
139	1	si	reflexive
139	4	funne	ablative
150	1	m'	dative
151	5	li	dative
152	5	lei	ablative
155	2	me	dative
156	1	la	accusative
158	5	trassel	accusative
159	5	lei	genitive
159	6	mi	dative
