line	token	word	case
3	1	che	nominative
7	4	ne	ablative
8	3	noi	ablative
10	2	io	nominative
10	5	me	dative
12	3	m'	dative
13	2	io	nominative
14	6	fecimi	dative
15	1	che	nominative
19	3	che	nominative
19	7	si	reflexive
22	2	mi	dative
23	4	me	ablative
25	1	Che	nominative
25	3	quel	nominative
25	7	che	dative
26	6	mi	dative
27	2	io	nominative
27	6	noi	ablative
28	2	ti	reflexive
28	6	t'	accusative
29	6	me	dative
32	2	ti	dative
32	6	fieti	dative
33	1	quanto	accusative
33	5	ti	accusative
37	1	Noi	nominative
39	5	tu	nominative
40	5	io	nominative
41	4	io	nominative
43	3	mi	reflexive
43	5	lui	dative
44	1	Che	accusative
46	3	elli	nominative
46	5	me	dative
47	7	s'	reflexive
48	2	ne	ablative
48	6	si	reflexive
49	2	s'	reflexive
50	5	si	reflexive
54	2	vi	dative
55	3	quanti	ablative
55	4	si	reflexive
56	6	ciascuno	nominative
58	1	Io	nominative
59	2	io	nominative
59	5	mi	dative
63	2	sé	ablative
64	2	elli	nominative
64	4	me	dative
64	7	tu	nominative
68	1	che	nominative
70	2	si	reflexive
71	5	si	reflexive
72	3	essa	ablative
73	7	s'	reflexive
74	2	v'	locative
74	9	vi	locative
74	10	s'	reflexive
75	5	uno	nominative
75	8	altro	dative
76	7	ti	accusative
77	4	ella	nominative
78	1	ti	dative
81	1	che	nominative
81	2	si	reflexive
82	2	io	nominative
82	5	Tu	nominative
82	6	m'	accusative
83	1	vidimi	reflexive
84	4	mi	accusative
85	2	mi	dative
90	3	tu	nominative
90	6	noi	ablative
91	7	io	nominative
92	1	ti	accusative
92	6	si	reflexive
93	1	ciò	nominative
93	2	che	nominative
94	2	m'	dative
95	5	che	accusative
96	6	altrui	ablative
97	4	tu	nominative
98	2	cui	genitive
99	2	onde	ablative
100	2	te	reflexive
102	4	mi	dative
103	2	lei	dative
104	1	Che	accusative
104	3	noi	nominative
104	5	chi	dative
104	7	ne	ablative
105	2	quei	nominative
105	3	che	nominative
105	4	ci	accusative
105	8	noi	ablative
108	3	sé	dative
109	2	lui	nominative
110	1	che	nominative
110	2	l'	accusative
114	4	che	nominative
116	4	che	nominative
116	8	lei	ablative
117	1	io	nominative
118	4	che	nominative
118	5	mi	accusative
119	5	che	nominative
119	8	si	reflexive
120	2	Che	accusative
120	6	ti	reflexive
123	4	cui	accusative
124	6	tu	nominative
124	7	m'	accusative
125	1	io	nominative
125	2	ti	dative
125	5	io	nominative
125	6	ciò	accusative
125	7	che	nominative
125	8	m'	dative
126	4	mi	dative
127	2	ei	nominative
127	4	tu	nominative
128	5	mi	dative
130	1	Ciò	nominative
130	2	che	accusative
132	1	che	nominative
133	3	Che	accusative
133	7	che	accusative
134	1	chi	nominative
134	7	che	nominative
136	4	darti	dative
139	1	Noi	nominative
143	3	noi	ablative
144	3	quello	ablative
145	1	Questo	nominative
145	2	ne	ablative
