line	token	word	case
1	1	Io	nominative
3	5	me	ablative
4	1	una	nominative
5	6	quel	ablative
6	6	si	reflexive
8	2	vidile	accusative
9	2	me	accusative
9	4	me	accusative
9	8	ch'	nominative
10	6	s'	reflexive
12	1	che	accusative
12	2	ti	dative
12	4	ciò	nominative
12	5	che	nominative
12	7	si	reflexive
13	4	me	ablative
14	5	che	nominative
16	6	cui	ablative
17	4	sé	ablative
19	1	Che	accusative
19	3	io	nominative
19	7	Io	nominative
20	1	Dissilo	accusative
21	1	che	nominative
23	5	noi	ablative
25	2	s'	reflexive
25	5	i'	nominative
28	4	loro	genitive
29	4	noi	dative
29	6	dimandarne	ablative
30	4	fatene	ablative
31	5	Voi	nominative
31	7	andarne	ablative
32	4	color	dative
32	5	che	nominative
32	6	vi	accusative
33	5	costui	genitive
35	2	io	nominative
35	6	lor	dative
36	1	fàccianli	dative
36	6	lor	dative
37	5	io	nominative
40	2	color	nominative
41	8	noi	dative
42	3	che	nominative
43	3	che	nominative
43	6	noi	dative
44	2	vegnonti	accusative
46	3	che	nominative
47	6	quai	ablative
49	3	alcun	accusative
49	5	noi	genitive
50	4	lui	genitive
51	7	t'	reflexive
52	1	Noi	nominative
54	5	ne	ablative
57	5	sé	genitive
57	7	n'	accusative
58	2	io	nominative
59	3	alcun	accusative
59	7	voi	dative
60	2	ch'	accusative
60	3	io	nominative
61	1	voi	nominative
61	4	io	nominative
62	1	che	accusative
63	6	mi	dative
63	7	si	reflexive
64	2	uno	nominative
64	4	Ciascun	nominative
64	5	si	reflexive
65	5	giurarlo	accusative
67	2	io	nominative
67	3	che	nominative
68	1	ti	dative
69	1	che	nominative
69	6	quel	nominative
70	2	tu	nominative
70	3	mi	dative
71	7	me	ablative
71	8	s'	reflexive
72	3	i'	nominative
73	3	io	nominative
74	1	ond'	ablative
74	7	quale	ablative
74	8	io	nominative
75	2	mi	dative
76	3	io	nominative
77	1	quel	nominative
77	4	il	accusative
77	7	che	nominative
77	8	m'	accusative
79	3	io	nominative
81	6	si	reflexive
83	1	m'	accusative
83	5	i'	nominative
83	10	io	nominative
86	1	si	reflexive
86	3	che	nominative
86	4	ti	accusative
88	1	Io	nominative
88	5	io	nominative
89	3	altri	nominative
89	7	me	genitive
90	3	io	nominative
90	6	costor	ablative
91	2	io	nominative
91	4	lui	dative
92	1	ti	accusative
93	3	si	reflexive
94	3	elli	nominative
95	4	c'	nominative
96	1	che	nominative
98	2	io	nominative
103	1	Io	nominative
103	5	tu	nominative
103	6	'l	accusative
104	5	mi	accusative
104	8	quel	nominative
105	3	tu	vocative
105	7	mi	accusative
106	1	Tu	nominative
106	2	te	reflexive
106	3	ne	ablative
106	6	costui	genitive
107	4	che	nominative
107	5	'l	accusative
107	6	mi	dative
108	2	io	nominative
109	7	si	reflexive
110	4	che	nominative
111	7	il	accusative
112	5	che	nominative
114	4	che	accusative
118	8	si	reflexive
120	2	lei	genitive
120	3	ciò	nominative
120	4	che	accusative
121	6	si	reflexive
123	1	si	reflexive
123	4	nulla	nominative
123	5	la	accusative
125	6	quel	nominative
127	2	i'	nominative
127	5	me	ablative
127	9	mi	accusative
128	1	voltòmmi	accusative
129	5	mi	accusative
130	3	tu	nominative
133	1	ricorditi	reflexive
133	3	me	ablative
133	4	che	nominative
134	2	mi	accusative
134	4	disfecemi	accusative
135	1	salsi	reflexive
135	2	colui	accusative
135	3	che	nominative
136	2	m'	accusative
