line	token	word	case
2	1	che	nominative
4	2	la	accusative
5	3	io	nominative
5	9	essa	ablative
7	1	Noi	nominative
8	1	che	nominative
8	2	si	reflexive
8	6	una	ablative
9	5	che	nominative
9	8	s'	reflexive
10	2	si	reflexive
12	7	che	nominative
12	8	si	reflexive
13	2	questo	nominative
16	2	noi	nominative
18	7	si	reflexive
19	1	ïo	nominative
19	4	amendue	nominative
23	7	che	nominative
27	3	mi	dative
29	2	io	nominative
30	1	che	nominative
34	3	che	nominative
36	1	ch'	nominative
37	3	noi	ablative
39	1	che	nominative
39	5	che	nominative
40	2	si	reflexive
40	5	el	nominative
41	5	quella	nominative
42	1	ch'	nominative
45	5	si	reflexive
47	5	che	nominative
47	6	m'	dative
48	4	onde	ablative
49	3	i'	nominative
49	4	mi	reflexive
51	2	m'	dative
51	4	colui	nominative
51	5	che	nominative
51	6	mi	accusative
53	3	io	nominative
53	8	mi	accusative
57	3	si	reflexive
62	1	che	nominative
62	2	v'	locative
70	1	I'	nominative
70	8	io	nominative
72	1	che	nominative
72	6	mi	dative
74	5	cui	genitive
76	1	i'	nominative
79	3	lui	ablative
81	2	essi	ablative
81	7	si	reflexive
82	5	costoro	ablative
83	4	fammi	dative
84	4	ch'	nominative
84	8	io	nominative
84	9	m'	reflexive
85	2	elli	nominative
85	4	lei	ablative
86	3	i'	nominative
86	6	quella	nominative
87	4	cui	ablative
87	6	s'	reflexive
88	2	tu	nominative
88	6	ei	nominative
88	7	Chi	nominative
88	10	io	nominative
89	1	la	accusative
89	2	ti	dative
89	5	ella	nominative
90	2	te	ablative
90	3	che	nominative
91	2	elli	nominative
91	4	ti	reflexive
91	7	ei	nominative
92	2	i'	nominative
92	9	i'	nominative
93	5	mi	accusative
94	1	Colui	nominative
94	2	che	nominative
96	3	noi	dative
96	7	si	reflexive
97	2	io	nominative
97	3	mi	reflexive
99	5	loro	genitive
102	1	questi	nominative
102	2	ne	ablative
103	4	ch'	nominative
104	4	ond'	ablative
104	5	e'	nominative
105	3	lui	ablative
106	6	tu	nominative
106	7	ti	reflexive
108	7	si	reflexive
112	1	Io	nominative
112	5	ch'	accusative
112	6	io	nominative
113	3	noi	dative
113	5	mi	dative
114	4	che	accusative
115	2	elli	nominative
115	4	me	dative
116	6	li	accusative
117	6	n'	ablative
119	3	quel	accusative
119	4	che	nominative
120	5	ciascun	nominative
120	6	si	reflexive
122	1	che	nominative
124	2	v'	reflexive
124	4	voi	nominative
124	6	noi	nominative
126	1	che	nominative
127	2	che	ablative
129	5	cui	ablative
132	1	si	reflexive
133	2	qual	nominative
134	3	chi	nominative
134	4	la	accusative
135	2	io	nominative
135	3	color	accusative
137	2	ch'	nominative
138	2	qual	nominative
