line	token	word	case
3	1	che	nominative
3	5	sé	ablative
5	5	si	reflexive
11	2	cui	genitive
14	1	che	nominative
14	2	s'	reflexive
17	3	io	nominative
18	1	che	nominative
18	2	m'	dative
19	4	che	nominative
21	4	ch'	nominative
22	1	I'	nominative
22	2	mi	reflexive
27	7	quelle	accusative
28	2	io	nominative
29	3	me	reflexive
30	2	onde	ablative
31	4	me	ablative
33	1	che	accusative
36	2	quai	ablative
39	2	i'	nominative
39	3	'l	accusative
40	1	Chi	nominative
40	3	voi	nominative
40	4	che	nominative
42	2	el	nominative
43	1	Chi	nominative
43	2	v'	accusative
43	6	che	nominative
43	7	vi	dative
45	1	che	nominative
49	5	mi	dative
51	2	mi	dative
52	3	lui	nominative
52	5	me	ablative
53	7	cui	genitive
54	5	costui	nominative
55	9	si	reflexive
56	5	ell'	nominative
57	8	te	dative
57	9	si	reflexive
58	1	Questi	nominative
59	6	le	dative
61	3	io	nominative
61	8	esso	dative
62	2	lui	ablative
63	1	che	nominative
63	2	questa	nominative
63	5	quale	ablative
63	6	i'	nominative
63	7	mi	reflexive
64	3	lui	dative
66	1	che	nominative
66	3	sé	accusative
67	2	io	nominative
67	3	l'	accusative
67	9	dirti	dative
68	6	che	nominative
68	7	m'	accusative
69	1	conducerlo	accusative
69	3	vederti	accusative
69	6	udirti	accusative
70	2	ti	dative
71	4	ch'	nominative
72	3	chi	nominative
72	5	lei	ablative
73	1	Tu	nominative
73	2	'l	accusative
73	6	ti	dative
73	9	lei	ablative
75	3	ch'	nominative
76	7	noi	ablative
77	2	questi	nominative
77	6	me	accusative
79	4	che	nominative
79	8	ti	accusative
80	4	che	nominative
80	7	la	accusative
81	7	noi	ablative
81	8	ti	accusative
82	1	Lasciane	ablative
83	4	te	ablative
83	6	lei	ablative
86	3	i'	nominative
86	8	elli	nominative
87	6	me	ablative
89	4	mi	accusative
90	1	che	nominative
90	5	me	nominative
90	6	n'	ablative
91	6	ti	accusative
92	2	tu	nominative
92	5	c'	locative
93	5	lei	ablative
93	6	mi	accusative
94	6	tu	nominative
94	7	costui	accusative
95	7	li	dative
97	3	si	reflexive
99	2	ch'	nominative
99	5	quei	ablative
101	5	la	accusative
103	4	che	nominative
107	3	vi	dative
107	5	che	nominative
109	4	io	nominative
109	6	mi	reflexive
110	5	mi	reflexive
111	8	lui	ablative
112	1	El	nominative
113	1	volgianci	accusative
116	1	che	nominative
118	1	Noi	nominative
119	3	che	nominative
120	1	che	nominative
120	4	essa	ablative
120	5	li	dative
121	2	noi	nominative
123	5	si	reflexive
126	2	io	nominative
126	3	che	nominative
127	3	lui	ablative
128	2	mi	dative
129	3	che	accusative
129	6	mi	dative
131	1	che	nominative
132	2	che	nominative
133	2	mi	accusative
133	6	altrui	dative
134	5	elli	nominative
135	5	si	reflexive
136	4	l'	accusative
