line	token	word	case
2	2	ïo	nominative
3	1	chi	nominative
4	5	mi	dative
5	6	che	nominative
5	7	n'	ablative
6	4	si	reflexive
7	1	Io	nominative
8	4	che	nominative
9	4	mi	dative
10	6	s'	reflexive
13	4	che	nominative
13	6	quel	nominative
13	7	ch'	accusative
13	8	i'	nominative
14	2	io	nominative
14	4	elli	nominative
14	6	che	nominative
15	3	lor	genitive
18	1	che	nominative
18	2	si	reflexive
18	5	essa	ablative
19	5	noi	ablative
20	4	ci	accusative
22	5	ciascuna	nominative
24	7	s'	reflexive
27	5	n'	ablative
28	1	Io	nominative
28	4	me	ablative
29	3	che	nominative
32	1	chi	nominative
34	1	Chi	nominative
36	2	quel	nominative
37	7	li	accusative
39	2	lor	genitive
39	6	lor	genitive
41	3	me	ablative
42	6	m'	dative
42	8	questa	nominative
43	3	l'	accusative
44	2	ne	ablative
44	6	mi	dative
45	1	ciò	nominative
45	2	che	accusative
45	6	sé	ablative
46	4	mi	dative
50	1	che	nominative
50	2	mi	dative
51	7	io	nominative
52	2	dimmi	dative
52	6	te	ablative
52	8	chi	nominative
53	3	che	nominative
53	5	ti	dative
54	4	tu	nominative
54	6	mi	dative
55	4	ch'	accusative
55	5	io	nominative
56	1	mi	dative
57	2	io	nominative
57	3	lui	accusative
57	4	veggendola	accusative
58	2	mi	dative
58	8	vi	accusative
59	2	mi	accusative
59	6	io	nominative
59	7	mi	reflexive
60	5	chi	nominative
61	2	elli	nominative
61	4	me	dative
63	4	io	nominative
63	6	m'	reflexive
64	4	che	nominative
66	7	si	reflexive
67	6	n'	ablative
68	3	ch'	nominative
69	1	che	nominative
69	2	si	reflexive
71	2	si	reflexive
72	1	io	nominative
73	7	ci	accusative
74	1	che	nominative
75	2	ne	ablative
76	2	io	nominative
76	4	lui	dative
79	7	te	ablative
81	4	ch'	nominative
81	7	ne	ablative
82	3	tu	nominative
83	1	Io	nominative
83	2	ti	accusative
84	5	si	reflexive
85	2	elli	nominative
85	4	me	ablative
85	7	m'	accusative
89	2	m'	accusative
89	8	s'	reflexive
90	3	m'	accusative
92	4	che	accusative
96	5	io	nominative
96	6	la	accusative
97	4	che	accusative
97	6	tu	nominative
97	8	io	nominative
98	3	m'	dative
99	1	cui	dative
100	2	qual	ablative
104	1	cui	dative
104	4	farle	accusative
107	3	che	accusative
107	7	loro	dative
109	7	m'	accusative
111	1	colui	nominative
111	2	che	nominative
111	4	si	reflexive
112	8	mi	dative
112	9	ti	reflexive
113	5	io	nominative
115	3	io	nominative
115	5	lui	dative
115	7	tu	nominative
116	3	meco	ablative
116	6	io	nominative
116	7	teco	ablative
118	4	mi	accusative
118	6	costui	nominative
119	1	che	nominative
119	2	mi	dative
120	1	vi	locative
120	2	si	reflexive
120	7	colui	genitive
121	5	costui	nominative
122	3	m'	accusative
123	5	che	nominative
123	6	'l	accusative
124	2	m'	accusative
126	1	che	nominative
126	3	voi	accusative
126	4	che	nominative
127	4	farmi	accusative
128	2	io	nominative
129	5	lui	ablative
130	3	questi	nominative
130	4	che	nominative
130	6	mi	dative
131	3	lo	accusative
131	5	quest'	nominative
131	6	altro	nominative
131	8	quell'	nominative
132	2	cuï	ablative
133	4	che	nominative
133	6	sé	ablative
133	7	lo	accusative
