line	token	word	case
2	2	color	accusative
3	6	ne	ablative
4	1	i'	nominative
4	2	mi	reflexive
5	4	io	nominative
5	6	lui	ablative
6	1	chi	nominative
6	2	m'	accusative
7	1	El	nominative
7	2	mi	dative
7	5	sé	ablative
9	2	t'	dative
11	1	che	nominative
12	4	che	nominative
15	1	che	nominative
15	7	si	reflexive
16	3	che	nominative
17	2	m'	dative
18	1	ch'	nominative
18	4	me	ablative
19	1	Io	nominative
19	2	mi	reflexive
20	5	io	nominative
21	4	me	ablative
23	3	mi	dative
24	3	tu	nominative
24	4	me	accusative
24	5	teco	ablative
24	8	io	nominative
24	9	ti	accusative
26	5	quale	ablative
26	6	io	nominative
27	2	l'	accusative
28	5	me	ablative
28	6	nulla	nominative
28	7	s'	reflexive
29	2	ti	reflexive
30	3	uno	nominative
33	8	noi	dative
33	9	si	reflexive
34	3	chi	nominative
36	1	che	nominative
38	6	tutto	accusative
41	4	lor	genitive
42	5	lor	dative
43	1	io	nominative
46	1	Noi	nominative
48	3	vi	locative
51	3	quella	ablative
52	2	chi	nominative
54	5	chi	nominative
57	2	io	nominative
58	4	m'	dative
59	3	che	nominative
59	8	noi	ablative
61	3	io	nominative
62	4	chi	nominative
62	5	ne	ablative
63	2	tu	nominative
63	4	te	ablative
63	7	nol	accusative
65	6	ei	nominative
66	2	tu	nominative
68	1	i'	nominative
70	2	si	reflexive
70	4	tutti	nominative
72	4	chi	nominative
75	1	ch'	accusative
75	2	i'	nominative
75	6	voi	ablative
75	8	s'	reflexive
76	1	ditene	ablative
78	5	chi	ablative
82	2	ciò	accusative
82	3	che	accusative
83	3	lei	ablative
83	5	ella	nominative
83	6	s'	reflexive
85	3	io	nominative
88	2	color	nominative
90	7	me	ablative
91	4	sé	reflexive
92	5	che	nominative
94	4	io	nominative
94	5	vi	dative
95	6	che	accusative
95	7	voi	nominative
97	2	vi	reflexive
98	5	che	nominative
103	2	un	nominative
103	4	loro	genitive
103	6	Chiunque	nominative
104	1	tu	nominative
105	6	mi	accusative
106	1	Io	nominative
106	2	mi	reflexive
106	5	lui	ablative
106	7	guardail	accusative
109	2	io	nominative
109	3	mi	reflexive
110	2	averlo	accusative
110	5	el	nominative
111	2	mostrommi	dative
112	4	Io	nominative
114	2	io	nominative
114	3	ti	accusative
114	7	tu	nominative
117	6	lei	dative
117	8	altro	nominative
117	9	si	reflexive
118	3	io	nominative
119	5	io	nominative
119	6	mi	reflexive
120	3	quei	dative
120	4	che	nominative
123	3	ciò	accusative
123	4	che	nominative
123	5	si	reflexive
123	8	lei	dative
124	6	che	nominative
125	2	me	ablative
130	2	le	accusative
132	3	le	accusative
133	2	lor	genitive
133	6	si	reflexive
136	4	quale	nominative
137	8	si	reflexive
138	2	li	dative
139	2	ognun	ablative
139	4	ch'	ablative
139	5	elli	nominative
142	4	tu	nominative
142	5	mi	accusative
144	2	m'	accusative
145	8	s'	reflexive
