line	token	word	role	arg_line	arg_token
1	3	dubbiava	subj	1	2
1	3	dubbiava	obl:per	1	6
2	7	spense	subj	2	5
2	7	spense	obj	2	6
3	1	uscì	subj	3	3
3	6	fece	subj	3	4
3	6	fece	obj	3	5
3	6	fece	attr	3	7
4	1	dicendo	subj	3	3
4	1	dicendo	ccomp	6	2
4	6	risense	subj	4	4
4	6	risense	obj	4	5
5	8	consunta	subj	0	0
5	8	consunta	obj	5	4
5	8	consunta	obl:in	5	7
6	2	è	ccomp	6	6
6	4	ragionando	subj	0	0
6	6	compense	subj	0	0
6	6	compense	obj	6	5
7	1	Comincia	subj	0	0
7	4	dì	subj	0	0
7	4	dì	ccomp	7	7
7	7	appunta	subj	8	2
8	5	fa	subj	0	0
8	5	fa	obj	8	6
8	5	fa	ccomp	8	8
8	8	sia	subj	9	2
9	0			0	0
10	0			0	0
11	3	conduce	subj	10	3
11	3	conduce	obj	11	2
11	3	conduce	obl:per	11	1
11	4	ha	subj	10	3
11	4	ha	obj	12	2
11	4	ha	obl:ne	11	7
12	4	ebbe	subj	12	6
12	4	ebbe	obj	12	3
13	2	dissi	subj	13	1
13	2	dissi	ccomp	14	1
14	1	vegna	subj	14	2
14	1	vegna	obl:a	13	5
14	1	vegna	obl	13	7
14	1	vegna	obl	13	9
14	1	vegna	obl:a	14	5
14	8	porte	subj	14	6
14	8	porte	obl	14	7
15	3	entrò	subj	15	2
15	3	entrò	obl:con	15	5
15	9	ardo	subj	15	7
15	9	ardo	obl	15	6
16	4	fa	subj	16	3
16	4	fa	obj	16	7
16	4	fa	attr	16	5
17	4	è	subj	17	1
17	4	è	obl:di	17	7
18	2	legge	subj	18	3
18	2	legge	iobj	18	1
18	2	legge	obl	18	5
18	2	legge	obl	18	7
19	0			0	0
20	3	avea	subj	19	3
20	3	avea	obj	19	5
20	3	avea	iobj	20	2
20	3	avea	obl:di	20	6
21	2	ragionare	subj	0	0
21	5	mise	subj	19	3
21	5	mise	obj	21	4
21	5	mise	obl:di	21	2
21	5	mise	obl:in	21	7
22	2	disse	subj	0	0
22	2	disse	ccomp	23	2
22	2	disse	ccomp	23	5
23	2	conviene	iobj	23	1
23	2	conviene	xcomp	23	3
23	2	conviene	obl:a	22	7
23	3	schiarar	subj	23	1
23	3	schiarar	ccomp	24	2
23	4	dicer	subj	0	0
23	4	dicer	ccomp	24	2
23	5	convienti	subj	0	0
23	5	convienti	xcomp	23	4
24	2	drizzò	subj	24	1
24	2	drizzò	obj	24	4
24	2	drizzò	obl:a	24	8
25	0			0	0
26	6	scende	subj	26	4
27	3	convien	subj	0	0
27	3	convien	ccomp	27	8
27	8	'mprenti	subj	27	2
27	8	'mprenti	obj	27	7
27	8	'mprenti	obl:in	27	6
28	9	intende	subj	28	3
28	9	intende	obj	28	8
29	2	accende	subj	28	3
29	2	accende	obj	29	3
30	7	comprende	subj	28	3
30	7	comprende	obj	30	4
30	7	comprende	obl:in	30	6
31	6	è	subj	31	8
31	6	è	obl:a	31	4
31	6	è	obl	31	5
32	9	trova	subj	32	4
32	9	trova	obl	32	5
32	9	trova	obl:di	32	7
33	3	è	subj	32	3
33	3	è	attr	33	6
34	5	convien	subj	0	0
34	5	convien	ccomp	34	8
34	8	mova	subj	35	2
34	8	mova	obl:in	34	4
35	3	amando	subj	35	2
35	7	cerne	subj	35	6
35	7	cerne	obj	36	2
36	6	fonda	subj	36	8
36	6	fonda	obl:in	36	4
37	7	sterne	subj	38	1
37	7	sterne	obj	37	2
37	7	sterne	obl:a	37	5
38	4	dimostra	subj	38	2
38	4	dimostra	obj	38	7
