line	token	word	role	arg_line	arg_token
1	0			0	0
2	0			0	0
3	0			0	0
4	2	se'	subj	4	1
4	2	se'	attr	4	3
5	1	nobilitasti	subj	4	4
5	1	nobilitasti	obj	4	7
5	1	nobilitasti	obl	6	2
6	2	disdegnò	subj	5	6
6	2	disdegnò	xcomp	6	4
6	4	farsi	subj	0	0
6	4	farsi	obj	6	6
7	5	raccese	subj	7	7
7	5	raccese	obl:in	7	2
8	0			0	0
9	3	germinato	subj	9	5
9	3	germinato	obl:per	8	4
9	3	germinato	obl:in	8	8
9	3	germinato	obl	9	1
10	2	se'	subj	0	0
10	2	se'	attr	10	6
10	2	se'	obl	10	1
10	2	se'	obl:a	10	4
11	0			0	0
12	1	se'	subj	0	0
12	1	se'	attr	12	4
12	1	se'	obl	11	4
12	1	se'	obl:intra	11	6
13	2	se'	subj	0	0
13	2	se'	attr	13	4
13	7	vali	subj	0	0
14	3	vuol	subj	14	2
14	3	vuol	obj	14	4
14	9	ricorre	subj	14	2
14	9	ricorre	obl:a	14	7
15	3	vuol	subj	15	2
15	3	vuol	xcomp	15	4
15	4	volar	subj	0	0
15	4	volar	obl:sanz'	15	6
16	6	soccorre	subj	16	3
16	6	soccorre	obl:a	17	2
17	3	domanda	subj	17	2
18	4	precorre	subj	16	3
18	4	precorre	obl	17	6
18	4	precorre	obl:a	18	3
19	0			0	0
20	7	aduna	subj	19	3
20	7	aduna	subj	19	6
20	7	aduna	subj	20	3
20	7	aduna	obl:in	19	2
20	7	aduna	obl:in	19	5
20	7	aduna	obl:in	20	2
20	7	aduna	obl:in	20	5
21	4	è	subj	21	1
21	4	è	attr	21	6
21	4	è	obl:in	21	3
22	0			0	0
23	7	vedute	obl:da	22	7
24	0			0	0
25	1	supplica	subj	22	2
25	1	supplica	obl:per	25	5
26	0			0	0
27	0			0	0
28	9	arsi	subj	28	3
28	9	arsi	obl:per	28	7
29	4	fo	subj	29	3
29	4	fo	obl:per	29	7
30	2	porgo	subj	28	2
30	2	porgo	obj	29	10
30	2	porgo	iobj	30	1
30	4	priego	subj	28	2
30	4	priego	ccomp	30	7
