line	token	word	role	arg_line	arg_token
1	6	volse	subj	1	3
1	6	volse	obj	1	5
1	6	volse	obl:contro	2	3
2	8	seguio	subj	2	7
2	8	seguio	obj	2	6
3	7	tolse	subj	3	6
3	7	tolse	obj	3	5
4	0			0	0
5	7	ritenne	subj	4	8
5	7	ritenne	obl:in	5	3
5	7	ritenne	obl	6	3
6	7	uscìo	subj	0	0
7	0			0	0
8	1	governò	subj	0	0
8	1	governò	obj	8	3
8	1	governò	obl:sotto	7	4
8	1	governò	obl	8	4
8	1	governò	obl:di	8	6
8	1	governò	obl:in	8	8
9	3	cangiando	subj	0	0
9	8	pervenne	subj	0	0
9	8	pervenne	obl:in	9	7
10	2	fui	subj	0	0
10	2	fui	attr	10	1
10	4	son	subj	0	0
10	4	son	attr	10	5
11	9	sento	subj	11	8
11	9	sento	obj	11	7
12	5	trassi	subj	11	1
12	5	trassi	obj	12	7
12	5	trassi	obj	12	10
12	5	trassi	obl:per	11	3
12	5	trassi	obl:entro	12	4
13	8	fossi	subj	13	4
13	8	fossi	attr	13	9
13	8	fossi	obl:a	13	7
14	5	esser	subj	14	2
14	5	esser	obl:in	14	4
15	1	credea	subj	0	0
15	1	credea	ccomp	14	5
15	6	era	subj	0	0
15	6	era	attr	15	7
15	6	era	obl:di	15	5
16	6	fue	subj	16	5
16	6	fue	attr	17	2
17	0			0	0
18	2	dirizzò	subj	16	4
18	2	dirizzò	obj	18	1
18	2	dirizzò	obl:a	17	5
18	2	dirizzò	obl:con	18	5
19	3	credetti	subj	19	1
19	3	credetti	obj	19	2
19	10	era	subj	19	6
19	10	era	obl:in	19	9
20	1	vegg'	subj	20	2
20	1	vegg'	obj	19	5
20	8	vedi	subj	20	7
20	8	vedi	obj	21	2
21	0			0	0
22	6	mossi	subj	0	0
22	6	mossi	obj	22	8
22	6	mossi	obl:con	22	5
23	5	piacque	iobj	23	2
23	5	piacque	xcomp	23	7
23	5	piacque	obl:per	23	4
23	7	spirarmi	obj	24	3
