line	token	word	role	arg_line	arg_token
1	0			0	0
2	5	dir	subj	0	0
2	5	dir	obj	1	6
2	6	tolse	subj	2	3
2	6	tolse	obj	1	6
2	6	tolse	xcomp	2	5
3	2	rotar	subj	0	0
3	3	cominciò	subj	3	6
3	3	cominciò	xcomp	3	2
4	8	volse	subj	0	0
4	8	volse	obj	4	7
4	8	volse	obl:in	4	4
5	8	chiuse	subj	5	4
5	8	chiuse	obj	5	7
5	8	chiuse	obl:di	5	6
6	9	colse	subj	0	0
6	9	colse	obj	5	7
6	9	colse	obl	6	2
6	9	colse	obl	6	6
7	4	vince	subj	7	2
7	4	vince	obj	7	6
8	0			0	0
9	7	refuse	subj	9	5
9	7	refuse	obj	9	3
10	3	volgon	subj	11	2
10	3	volgon	obl:per	10	6
11	0			0	0
12	6	iube	subj	12	2
12	6	iube	iobj	12	5
13	1	nascendo	subj	13	6
13	1	nascendo	obl:di	13	3
14	0			0	0
15	3	consunse	subj	15	2
15	3	consunse	obj	15	6
16	2	fanno	subj	11	2
16	2	fanno	obj	16	5
16	2	fanno	xcomp	16	6
16	6	esser	subj	0	0
16	6	esser	attr	16	7
17	8	puose	subj	17	5
17	8	puose	obj	17	3
17	8	puose	obl:con	17	7
18	9	allaga	subj	18	3
19	0			0	0
20	1	volgiensi	subj	20	6
20	1	volgiensi	obl:circa	20	3
21	8	rispuose	subj	21	4
21	8	rispuose	iobj	21	7
22	0			0	0
23	0			0	0
24	0			0	0
25	6	voler	subj	0	0
25	6	voler	xcomp	25	7
25	7	quetarsi	subj	0	0
26	10	move	subj	26	8
26	10	move	obj	26	9
27	1	conviene	subj	0	0
27	1	conviene	xcomp	27	3
27	1	conviene	xcomp	27	5
27	3	chiudere	subj	0	0
27	5	levarsi	subj	0	0
28	0			0	0
29	2	mosse	subj	29	3
29	2	mosse	obl:di	28	2
30	1	parer	subj	29	6
30	1	parer	obl:a	29	9
30	3	fece	subj	29	4
30	3	fece	iobj	30	2
30	3	fece	xcomp	30	1
30	5	volgermi	subj	0	0
30	5	volgermi	obl:a	30	8
