line	token	word	role	arg_line	arg_token
1	1	Parea	subj	2	3
1	1	Parea	obl:a	1	4
1	1	Parea	obl:con	1	7
2	0			0	0
3	2	facevan	subj	2	4
3	2	facevan	obj	3	4
3	2	facevan	attr	3	1
3	2	facevan	obl:in	2	7
4	1	parea	subj	4	2
4	1	parea	attr	4	3
5	4	ardesse	subj	5	1
5	4	ardesse	attr	5	6
5	4	ardesse	obl:in	4	5
6	5	rifrangesse	subj	0	0
6	5	rifrangesse	obj	6	6
6	5	rifrangesse	obl:in	6	4
7	5	convien	subj	7	3
7	5	convien	iobj	7	4
7	5	convien	xcomp	7	6
7	6	ritrar	subj	0	0
7	6	ritrar	obj	7	3
8	2	portò	subj	7	2
8	2	portò	obj	8	3
8	6	scrisse	subj	7	2
8	6	scrisse	obl:in	8	7
9	7	compreso	subj	7	2
9	7	compreso	obl:per	9	4
10	3	vidi	subj	10	2
10	6	udi'	subj	10	2
10	6	udi'	xcomp	10	7
10	6	udi'	xcomp	11	2
10	7	parlar	subj	10	9
11	2	sonar	subj	10	9
11	2	sonar	obj	11	7
11	2	sonar	obj	11	9
11	2	sonar	obl:in	11	5
12	2	era	subj	12	6
12	2	era	subj	12	8
12	2	era	obl:in	12	4
13	2	cominciò	subj	0	0
13	4	esser	subj	0	0
13	4	esser	attr	13	5
13	4	esser	attr	13	7
14	4	essaltato	subj	14	2
14	4	essaltato	obl	14	3
14	4	essaltato	obl:a	14	7
15	4	lascia	subj	15	1
15	4	lascia	obj	15	3
15	4	lascia	xcomp	15	5
15	5	vincere	subj	0	0
15	5	vincere	obl:a	15	7
16	4	lasciai	subj	0	0
16	4	lasciai	obj	16	7
16	4	lasciai	obl:in	16	3
17	2	fatta	subj	16	7
18	1	commendan	subj	17	5
18	1	commendan	obj	18	2
18	1	commendan	obl	17	6
18	5	seguon	subj	17	5
18	5	seguon	obj	18	7
19	0			0	0
20	0			0	0
21	1	usciva	subj	21	4
22	3	appresso	subj	22	2
23	0			0	0
24	1	parer	subj	24	6
24	1	parer	attr	23	7
24	3	fate	subj	0	0
24	3	fate	obj	24	6
24	3	fate	iobj	24	2
24	3	fate	xcomp	24	1
25	1	solvetemi	subj	0	0
25	1	solvetemi	obj	25	5
25	2	spirando	subj	0	0
26	5	tenuto	subj	26	1
26	5	tenuto	obj	26	3
26	5	tenuto	obl:in	26	7
27	2	trovandoli	subj	0	0
27	2	trovandoli	attr	27	5
27	2	trovandoli	obl:in	27	4
28	2	so	subj	28	3
29	4	fa	subj	29	3
29	4	fa	attr	29	6
29	4	fa	obl:in	28	7
30	6	apprende	subj	30	3
30	6	apprende	obj	30	5
30	6	apprende	obl:con	30	8
31	1	Sapete	subj	0	0
31	1	Sapete	ccomp	31	6
31	6	apparecchio	subj	31	4
31	6	apparecchio	obj	31	5
31	6	apparecchio	attr	31	3
31	6	apparecchio	xcomp	32	2
32	2	ascoltar	subj	0	0
32	3	sapete	subj	0	0
32	3	sapete	ccomp	32	5
32	5	è	subj	33	1
32	5	è	attr	32	4
33	4	è	subj	33	2
33	4	è	iobj	33	3
33	4	è	attr	33	5
33	4	è	attr	33	7
34	4	esce	subj	34	3
34	4	esce	obl:di	34	6
35	1	move	subj	0	0
35	1	move	obj	35	3
35	9	plaude	subj	0	0
35	9	plaude	obj	35	8
35	9	plaude	obl:con	35	7
36	2	mostrando	subj	0	0
36	2	mostrando	obj	36	1
36	4	faccendosi	subj	0	0
36	4	faccendosi	attr	36	5
37	1	vid'	subj	37	2
37	1	vid'	xcomp	37	3
37	3	farsi	subj	0	0
37	3	farsi	obj	37	5
38	5	era	subj	37	6
38	5	era	attr	38	6
38	6	contesto	obl:di	38	4
39	5	sa	subj	39	4
39	5	sa	ccomp	39	9
39	9	gaude	subj	39	6
39	9	gaude	obl	39	2
39	9	gaude	obl	39	7
39	9	gaude	obl	39	8
40	2	cominciò	subj	0	0
40	2	cominciò	ccomp	43	2
40	5	volse	subj	40	4
40	5	volse	obj	40	7
40	5	volse	obl:a	41	3
41	0			0	0
42	1	distinse	subj	40	4
42	1	distinse	obj	42	3
42	1	distinse	obl:a	41	9
43	2	poté	subj	40	4
43	2	poté	xcomp	43	6
43	2	poté	ccomp	45	2
43	2	poté	obl:in	44	4
43	6	fare	subj	40	4
43	6	fare	obj	43	4
43	6	fare	xcomp	43	7
43	7	impresso	subj	43	4
44	0			0	0
45	2	rimanesse	subj	44	8
45	2	rimanesse	obl:in	45	5
46	3	fa	subj	46	2
46	3	fa	attr	46	4
46	3	fa	ccomp	48	5
47	2	fu	subj	47	1
47	2	fu	attr	47	4
48	3	aspettar	subj	46	8
48	3	aspettar	obj	48	4
48	5	cadde	subj	46	8
48	5	cadde	attr	48	6
48	5	cadde	obl	48	3
49	3	appar	subj	0	0
49	3	appar	ccomp	50	1
49	3	appar	obl	49	2
